ball,bowler_batsman,result,commentary,length,line
21.2,"Ashwin to Wade, 2 runs",2,goes for the sweep and gets two to deep square leg,Unknown,Leg Stump
21.1,"Ashwin to Wade, no run",â€¢,"tossed up to the batsman, driven firmly but Ashwin stops it himself",Full,Unknown
20.6,"Siraj to Smith, no run",â€¢,"fuller around off, moves across and defends it towards mid-on",Full,Off Stump
20.5,"Siraj to Smith, no run",â€¢,"fuller around off, flicked along the ground towards short-backward square leg",Full,Off Stump
20.4,"Siraj to Wade, 1 run",1,"short of length outside off, punched off the back foot, there is deep point in place",Good,Outside Off
20.3,"Siraj to Wade, no run",â€¢,"length ball angling across, left alone",Good,Unknown
20.2,"Siraj to Wade, no run",â€¢,,,
20.1,"Siraj to Wade, 4 runs",4,"fuller on the stumps and flicked away, Ashwin chases it from mid-on but Gill from square leg wins the race to the ball, pulls it in but the batsmen run four by themselves",Full,Leg Stump
19.6,"Ashwin to Wade, 1 run",1,"fuller on the leg stump, Wade goes for the sweep but doesn't connect. The ball brushes the pads and goes past the stumps. An appeal for lbw but not out. Think it was heading down",Full,Leg Stump
19.5,"Ashwin to Smith, 1 run",1,"fuller on the stumps, flicked towards deep midwicket to get off the mark",Full,Off Stump
19.4,"Ashwin to Smith, no run",â€¢,"length ball at the stumps, defended from the back foot",Good,Unknown
19.3,"Ashwin to Smith, no run",â€¢,"length ball spinning towards the pads, turns it towards leg slip",Good,Outside Off
19.2,"Ashwin to Smith, no run",â€¢,"flatter this time, blocked from the crease",Good,Unknown
19.1,"Ashwin to Smith, no run",â€¢,"slower, length ball around off, Smith lunges forward and blocks",Good,Off Stump
18.6,"Siraj to Wade, 2 runs",2,"short of length on middle and leg, flicked towards midwicket",Good,Middle Stump
18.5,"Siraj to Wade, no run",â€¢,"length ball around off, some extra bounce there but Wade does well to negotiate it, takes his bottom hand off",Good,Off Stump
18.4,"Siraj to Wade, no run",â€¢,"fuller on the stumps, flicked but cannot beat the mid-on",Full,Unknown
18.3,"Siraj to Wade, no run",â€¢,"length ball outside off, pushes it towards point",Good,Outside Off
18.2,"Siraj to Wade, no run",â€¢,"fuller at the stumps, defended on the leg side",Full,Leg Stump
18.1,"Siraj to Wade, no run",â€¢,"a big appeal for lbw, denied but Rahane wants to review this. Length ball from over the wicket and angling across. Beats the bat, hits the back leg. But did it pitch outside leg? There is no bat involved but landed well outside leg. India lose a review",Good,Leg Stump
17.6,"Ashwin to Smith, no run",â€¢,"tossed up at the stumps, comes forward and pushes it towards mid-on",Full,Unknown
17.5,"Ashwin to Labuschagne, OUT",W,"Ashwin shows his class once again, pushes one across Labuschagne, it's a length ball around middle and off, Labuschagne has to play it but he is stuck on the back foot. Looks to defend but the ball goes the other way, takes the outside edge and a simple catch for Rahane at slip",Good,Outside Off
17.4,"Ashwin to Labuschagne, no run",â€¢,"length ball at the batsman, goes back and defends",Good,Unknown
17.3,"Ashwin to Labuschagne, no run",â€¢,"flighted and fuller, defended from the front foot",Full,Unknown
17.2,"Ashwin to Labuschagne, no run",â€¢,"loopy but too full, digs it back towards the bowler",Full,Unknown
17.1,"Ashwin to Labuschagne, no run",â€¢,"length ball around off, goes back and turns it towards square leg",Good,Off Stump
16.6,"Siraj to Wade, no run",â€¢,"fuller in the channel, Wade pushes at it, gets a thick outside edge but it lands well short of the gully fielder",Full,Outside Off
16.5,"Siraj to Wade, FOUR runs",4,"short of length, some room as well and Wade finally finds the gap, punching it to the left of the point fielder this time",Good,Outside Off
16.4,"Siraj to Wade, no run",â€¢,"fuller from around the wicket, drives it towards mid-off but not from the middle of the bat",Full,Off Stump
16.3,"Siraj to Wade, no run",â€¢,"short of length outside off, punches it off the back foot but cannot bat the man at extra cover",Good,Outside Off
16.2,"Siraj to Wade, no run",â€¢,"length ball again, similar line, defended again",Good,Unknown
16.1,"Siraj to Wade, no run",â€¢,"length ball around off, stays along the line and defends it towards covers with an angled bat",Good,Outside Off
15.6,"Ashwin to Labuschagne, no run",â€¢,"length ball on the pads, turns it around the corner",Good,Leg Stump
15.5,"Ashwin to Labuschagne, no run",â€¢,"a touch fuller this time, defended",Full,Unknown
15.4,"Ashwin to Labuschagne, no run",â€¢,"length ball on the pads, nudges it behind square",Good,Leg Stump
15.3,"Ashwin to Wade, 1 run",1,"length ball around middle, sweeps it to fine leg. Not a very confident shot though. Remember, he got out to a sweep in the first innings as well",Good,Middle Stump
15.2,"Ashwin to Wade, no run",â€¢,"fuller outside off, digs it out towards extra cover",Full,Outside Off
15.1,"Ashwin to Labuschagne, 3 runs",3,"fuller around off from round the wicket, Labuschagne drives it through extra cover for another three",Full,Outside Off
14.6,"Siraj to Wade, no run",â€¢,"length ball around off, defended this time",Good,Off Stump
14.5,"Siraj to Wade, no run",â€¢,"length ball around off, looks to drop and run but Jadeja was quick to the ball from point",Good,Outside Off
14.4,"Siraj to Labuschagne, 1 run",1,"a bouncer around off this time, Labuschagne goes for the pull but is not in control. Ends up hitting it in the air towards midwicket but it lands safely",Short,Off Stump
14.3,"Siraj to Labuschagne, no run",â€¢,"length ball jags back in to rap Labuschagne on the knee. An appeal for lbw but denied. To me, it looked like the impact was just outside off. India are pondering if to review or not, and they eventually go for it. There is no bat involved. The impact is also in line but it struck him just above the knee roll, and would have gone on to just clip the bails. So that's umpire's call and Labuschagne survives",Good,Outside Off
14.2,"Siraj to Labuschagne, no run",â€¢,"fuller around off, drives but straight towards extra cover",Full,Outside Off
14.1,"Siraj to Labuschagne, no run",â€¢,"length ball on middle and leg, turns it towards square leg",Good,Middle Stump
13.6,"Ashwin to Wade, no run",â€¢,"fuller outside off, nudges it towards cover-point",Full,Outside Off
13.5,"Ashwin to Wade, no run",â€¢,"flighted outside off, Wade is happy to defend",Unknown,Outside Off
13.4,"Ashwin to Labuschagne, 3 runs",3,a touch shorter this time and Labuschagne goes back to cut it in front of point,Short,Outside Off
13.3,"Ashwin to Labuschagne, no run",â€¢,"a touch fuller and straighter this time, defended from the front foot",Full,Unknown
13.2,"Ashwin to Labuschagne, 2 runs",2,"similar line and length, Labuschagne manages to glance it finer this time, or was it just the pad? The umpire thinks there was some bat involved",Good,Leg Stump
13.1,"Ashwin to Labuschagne, no run",â€¢,"length ball on the pads, tucked away towards short fine leg",Good,Leg Stump
12.6,"Siraj to Wade, no run",â€¢,good leave to a full delivery angling away,Full,Unknown
12.5,"Siraj to Wade, no run",â€¢,"slants a length ball across, left alone",Good,Unknown
12.4,"Siraj to Labuschagne, 1 run",1,"helped along to fine leg, easy",Unknown,Leg Stump
12.3,"Siraj to Labuschagne, no run",â€¢,tucks this off the pad to square leg,Unknown,Off Stump
12.2,"Siraj to Labuschagne, no run",â€¢,"slants a full ball in from wide of the crease, defended to the leg side",Full,Outside Off
12.1,"Siraj to Labuschagne, no run",â€¢,shows the full face of the bat as he defends,Full,Unknown
11.6,"Ashwin to Wade, no run",â€¢,"drifts in a full ball on leg stump, blocked",Full,Leg Stump
11.5,"Ashwin to Wade, no run",â€¢,gets well forward and defends,Unknown,Unknown
11.4,"Ashwin to Labuschagne, 3 runs",3,"sliced away behind point, lovely timing. Made room and used the pace to cut this late, more work for Siraj running downhill",Unknown,Outside Off
11.3,"Ashwin to Labuschagne, 2 runs",2,"sharp turn back in, makes room and punches into the covers where there's a misfield from Siraj, very clumsy",Good,Outside Off
11.2,"Ashwin to Labuschagne, no run",â€¢,tucks this into the leg side,Unknown,Leg Stump
11.1,"Ashwin to Labuschagne, no run",â€¢,driven firmly to mid-off,Unknown,Off Stump
10.6,"Bumrah to Labuschagne, 1 run",1,"attempted yorker but sprays this on the pads, clipped away to deep midwicket",Yorker,Leg Stump
10.5,"Bumrah to Labuschagne, no run",â€¢,"attacks the stumps with a full ball from wide of the crease, turned to the leg side",Full,Outside Off
10.4,"Bumrah to Labuschagne, no run",â€¢,solidly defended back,Unknown,Unknown
10.3,"Bumrah to Labuschagne, no run",â€¢,"good length, zips through from outside off, left alone",Good,Outside Off
10.2,"Bumrah to Labuschagne, no run",â€¢,steered to gully with soft hands,Unknown,Outside Off
10.1,"Bumrah to Labuschagne, no run",â€¢,right besides the line as he defends this incoming length delivery,Good,Unknown
9.6,"Ashwin to Wade, no run",â€¢,off a thick inside edge to short fine,Short,Off Stump
9.5,"Ashwin to Wade, no run",â€¢,"tossed up an drifting into middle, defended",Full,Middle Stump
9.4,"Ashwin to Wade, no run",â€¢,defends with his bat well ahead of the pad,Unknown,Leg Stump
9.3,"Ashwin to Wade, no run",â€¢,gets well forward and smothers this tossed up delivery,Full,Unknown
9.2,"Ashwin to Labuschagne, 1 run",1,whips this shortish delivery into the gap at square leg,Short,Leg Stump
9.1,"Ashwin to Labuschagne, 2 runs",2,"overpitched and driven into the gap at extra cover, flowing drive",Good,Outside Off
8.6,"Bumrah to Wade, no run",â€¢,hops back and defends,Unknown,Unknown
8.5,"Bumrah to Wade, no run",â€¢,squirted away into the leg side off a thickish inside edge,Unknown,Off Stump
8.4,"Bumrah to Wade, no run",â€¢,plays around that front pad as he defends back,Unknown,Leg Stump
8.3,"Bumrah to Labuschagne, 1 run",1,squirted off a thick inside edge to square leg,Unknown,Off Stump
8.2,"Bumrah to Labuschagne, no run",â€¢,"full outside off, there for the drive again, Marnus leaves",Full,Outside Off
8.1,"Bumrah to Labuschagne, FOUR runs",4,"drilled back down the ground past mid-on, played with a lovely straight bat. Bumrah going too full this time",Full,Unknown
7.6,"Siraj to Wade, no run",â€¢,defended gently into the gully region,Unknown,Outside Off
7.5,"Siraj to Wade, no run",â€¢,squirted into the gully region as he pushes forward,Unknown,Outside Off
7.4,"Siraj to Wade, no run",â€¢,"slants one across the left-hander, left alone",Unknown,Unknown
7.3,"Yadav to Wade, no run",â€¢,avoids this short ball that flies over Wade's head,Short,Unknown
7.2,"Yadav to Wade, no run",â€¢,right behind the line as he defends this incoming short delivery,Short,Unknown
7.1,"Yadav to Wade, no run",â€¢,"good delivery this, lifter from length outside off, Wade leaves",Good,Outside Off
6.6,"Bumrah to Labuschagne, no run",â€¢,defended solidly to the off side,Unknown,Off Stump
6.5,"Bumrah to Wade, 1 run",1,"eased into the covers for a quick single again, Siraj a tad late to move to his left",Good,Outside Off
6.4,"Bumrah to Labuschagne, 1 run",1,worked away off his hip to long leg,Unknown,Off Stump
6.3,"Bumrah to Labuschagne, no run",â€¢,"prods outside the line without any conviction, rolls off a thick inside edge to square leg",Unknown,Off Stump
6.2,"Bumrah to Labuschagne, no run",â€¢,"excellent bouncer, Marnus ducks under this as the ball whizzes over his head",Short,Unknown
6.1,"Bumrah to Wade, 1 run",1,"goes full on the stumps from around the wicket, Wade eases this into the covers for a single",Full,Outside Off
5.6,"Yadav to Labuschagne, no run",â€¢,"zippy length ball outside off, Marnus shuffles outside the line and leaves",Good,Outside Off
5.5,"Yadav to Labuschagne, no run",â€¢,"full on middle and leg, tucked to the leg side",Full,Middle Stump
5.4,"Yadav to Labuschagne, no run",â€¢,"leading edge but lands short of gully! Diving save by Rahane moving to his right. Umesh gets this to move away late, Marnus was looking to work this through the midwicket region",Short,Outside Off
5.3,"Yadav to Wade, 1 run",1,"another single as he pats this wide of short cover, sensible from Wade",Good,Outside Off
5.2,"Yadav to Labuschagne, 1 run",1,taps into the off side for a quick single,Unknown,Off Stump
5.1,"Yadav to Labuschagne, no run",â€¢,"good ball, Umesh is all fired up. Gets this to deck back in and it isn't far from the off stump as Marnus leaves",Unknown,Off Stump
4.6,"Bumrah to Wade, no run",â€¢,nip-backer that shaves past off stump as Wade shoulders arms,Unknown,Off Stump
4.5,"Bumrah to Wade, no run",â€¢,"dug in short, bounces way over Wade's shoulder",Short,Unknown
4.4,"Bumrah to Labuschagne, 1 run",1,"tap and run into the off side, went full length this time did Bumrah",Full,Off Stump
4.3,"Bumrah to Labuschagne, no run",â€¢,"defends from the crease, on the move as he met that",Unknown,Unknown
4.2,"Bumrah to Labuschagne, no run",â€¢,"slants a length ball back in from wide of the crease, defended back",Good,Outside Off
4.1,"Bumrah to Wade, 1 run",1,gentle dab into the off side for a quick single,Unknown,Off Stump
3.6,"Yadav to Wade, 1 run",1,dabs this into the off side as they scamper through for a quick single,Unknown,Off Stump
3.5,"Yadav to Wade, no run",â€¢,"lifter from Umesh, Wade hops back and defends",Unknown,Unknown
3.4,"Yadav to Wade, no run",â€¢,right behind the line as he defends,Unknown,Unknown
3.3,"Yadav to Wade, no run",â€¢,tucks this short of length delivery into the leg side,Good,Leg Stump
3.2,"Yadav to Labuschagne, 1 run",1,gets off the mark with a nice little flick down to fine leg. Poor follow-up delivery,Unknown,Off Stump
3.1,"Yadav to Burns, OUT",W,"what a ball! Burns runs out of luck. Umesh with an absolute peach. India celebrate, Burns reviews as the clock strikes the 15-second mark. Given out caught behind. It's strange that he consulted his partner, he surely knew? Hotspot says there is a spot so yeah, he's gone. India strike early. This one was full, pitched on off and left him late as it hit the seam, Burns pushes tentatively and gets a faint edge.  Wasted review, very very poor from Burns ",Full,Off Stump
2.6,"Bumrah to Wade, no run",â€¢,"full on the stumps, defends with soft hands",Full,Unknown
2.5,"Bumrah to Burns, 3 runs",3,driven nicely! Bumrah overpitches and Burns eases this quite nicely into the gap for three,Unknown,Unknown
2.4,"Bumrah to Burns, no run",â€¢,gets half-forward and pushes this into the off side,Unknown,Off Stump
2.3,"Bumrah to Burns, no run",â€¢,"full and moving away off the seam from outside off, left alone",Full,Outside Off
2.2,"Bumrah to Burns, no run",â€¢,"length outside off, this hits a crack and keeps low, left alone",Good,Outside Off
2.1,"Bumrah to Burns, no run",â€¢,"appeal, appeal, massive. Struck flush on the toe. India like what they see, they're referring this. Searing yorker, catches Burns on the boot and is caught by surprise by the pace of the delivery. But the ball tracking comes back as 'umpire's call' even though the ball was clipping the leg stump. India don't lose a review. Burns breathes a huge sigh of relief.",Yorker,Leg Stump
1.6,"Yadav to Wade, no run",â€¢,hops back and defends this shortish delivery,Short,Unknown
1.5,"Yadav to Wade, no run",â€¢,"full on off, steered to the point region",Full,Outside Off
1.4,"Yadav to Burns, 1 run",1,"off the mark but not without a few flutters, suicidal single. Has to dive full stretch to make his crease. A direct hit from Ashwin at short mid-on and Burns would've been gone",Full,Off Stump
1.3,"Yadav to Burns, no run",â€¢,"that's a good delivery, touch ahead of good length and gets it to nip in, confident leave from Burns",Good,Unknown
1.2,"Yadav to Burns, no run",â€¢,"sprays this full delivery down the leg side, wasted effort. Lucky to get away with that. Searching for some late swing but there's none",Full,Leg Stump
1.1,"Yadav to Burns, no run",â€¢,"back of a length on middle, punched to short mid-on",Good,Middle Stump
0.6,"Bumrah to Wade, no run",â€¢,"goes full and straight on middle, defended back",Full,Middle Stump
0.5,"Bumrah to Wade, no run",â€¢,"slants a length ball across, watched through to the keeper",Good,Unknown
0.4,"Bumrah to Wade, no run",â€¢,"ah, good ball. This is full on the stumps, hint of swing in. Wade squeezes this off an inside-edge to the leg side. Excellent from Bumrah this time",Full,Off Stump
0.3,"Bumrah to Wade, no run",â€¢,"angles one across once again, left alone. Need to make them play",Unknown,Unknown
0.2,"Bumrah to Wade, no run",â€¢,"slants one too far wide across the batsman, left alone",Unknown,Outside Off
0.1,"Bumrah to Wade, no run",â€¢,"huge shout for lbw as Wade is struck low on the pad. Massive appeal, but I think this pitched way outside leg. Yes, India don't bother reviewing. They knew",Unknown,Leg Stump
