ball,bowler_batsman,result,commentary,length,line
75.3,"Thakur to Paine, 1 run",1,"good shot and good fielding, Paine comes forward and drives to the left of mid-off, Siraj does very well to intercept with a dive. Plenty of people will hold their breath when an India bowler dives at the moment",Unknown,Off Stump
75.2,"Thakur to Paine, no run",â€¢,"full and straight, squeezed into midwicket, not too far from getting through...has been a good start to this spell from Thakur",Full,Unknown
75.1,"Thakur to Paine, no run",â€¢,"full outside off, left alone",Full,Outside Off
74.6,"Sundar to Green, no run",â€¢,uses his feet again but can't get to the pitch so just taps to midwicket,Unknown,Unknown
74.5,"Sundar to Green, no run",â€¢,comes forward and plays back to the bowler,Unknown,Unknown
74.4,"Sundar to Green, no run",â€¢,"moves the line outside off, Green indicates that bounced more than he expected",Unknown,Outside Off
74.3,"Sundar to Paine, 1 run",1,"flatter delivery on leg stump, worked into the on side",Good,Leg Stump
74.2,"Sundar to Green, 1 run",1,worked through midwicket off the pads,Unknown,Off Stump
74.1,"Sundar to Green, FOUR runs",4,terrific shot! Uses his feet and then drives this in the air straight down the ground,Unknown,Unknown
73.6,"Thakur to Paine, no run",â€¢,"full at off stump, 133kph, pushes into the off side, trying to find a single but mid-off is there",Full,Off Stump
73.5,"Thakur to Paine, no run",â€¢,full and driven back up the pitch,Full,Unknown
73.4,"Thakur to Paine, no run",â€¢,"tighter to off stump, excellent delivery, and a good leave as well, able to trust the bounce at the Gabba",Unknown,Off Stump
73.3,"Thakur to Paine, no run",â€¢,"wider outside off, left alone",Unknown,Outside Off
73.2,"Thakur to Paine, no run",â€¢,"full at off stump, 135kph, Paine drives to mid-off",Full,Off Stump
73.1,"Thakur to Paine, no run",â€¢,"nice start, full outside off, hint of shape and left alone",Full,Outside Off
72.6,"Sundar to Green, no run",â€¢,plays back to a shorter delivery and knocks it into the leg side,Short,Leg Stump
72.5,"Sundar to Green, no run",â€¢,uses his feet and pushes to mid-on,Good,Unknown
72.4,"Sundar to Green, no run",â€¢,pushed off the pads to short leg,Short,Off Stump
72.3,"Sundar to Paine, 1 run",1,"shorter delivery, worked into space at midwicket",Short,Unknown
72.2,"Sundar to Paine, no run",â€¢,worked off the pads to backward square,Unknown,Off Stump
72.1,"Sundar to Paine, no run",â€¢,works this to mid-on who is tighter on the one this time,Good,Unknown
71.6,"Natarajan to Green, no run",â€¢,"full outside off, big stride forward and a good-looking drive to mid-off",Full,Outside Off
71.5,"Natarajan to Green, no run",â€¢,defends a length delivery to the man at short mid-on,Good,Unknown
71.4,"Natarajan to Green, no run",â€¢,"back of a length at off stump, 128kph, defended to the on side",Good,Off Stump
71.3,"Natarajan to Paine, 1 run",1,"fuller, driven to the left of mid-off",Full,Off Stump
71.2,"Natarajan to Paine, no run",â€¢,"short of a length, punched off the back foot to mid-off",Good,Off Stump
71.1,"Natarajan to Green, 3 runs",3,"that's a lovely stroke, round the wicket and he leans forward into a strong on drive",Unknown,Unknown
70.6,"Sundar to Paine, no run",â€¢,"full at the stumps, defended",Full,Unknown
70.5,"Sundar to Paine, no run",â€¢,"wider outside off, left alone",Unknown,Outside Off
70.4,"Sundar to Green, 1 run",1,"fuller at off stump, flicked towards mid-on who cuts it off with a tumble",Full,Off Stump
70.3,"Sundar to Green, no run",â€¢,"on off stump, comes forward and defends",Unknown,Off Stump
70.2,"Sundar to Paine, 1 run",1,flicked towards mid-on who is deep enough to allow the single,Good,Unknown
70.1,"Sundar to Paine, FOUR runs",4,"down the leg side, clipped away fine and that runs away very quickly. Paine off the mark from his 13th delivery",Unknown,Off Stump
69.6,"Natarajan to Green, no run",â€¢,"and he beats him again, with a better delivery. Length ball, angling into the corridor and straightening off the pitch. Green's bat comes down at an angle in defence, and he gets a little squared up too",Good,Outside Off
69.5,"Natarajan to Green, no run",â€¢,"beaten. Length ball outside off, not full enough for the cover drive. Goes at it with an angled bat and it zips past his outside edge",Full,Outside Off
69.4,"Natarajan to Green, no run",â€¢,"length ball angling into middle stump, clipped to midwicket",Good,Middle Stump
69.4,"Natarajan to Green, (no ball) 2 runs",3nb,"there's that lbw ball again. Wide of the crease, angling into the stumps, and Green plays around that big front pad to clip it through square leg. And he's overstepped again, though not by much",Unknown,Outside Off
69.3,"Natarajan to Green, no run",â€¢,"full, angling into off stump, blocked to short cover",Full,Outside Off
69.2,"Natarajan to Green, no run",â€¢,"back of a length, angling into off stump, gets nicely behind it to defend into the on side",Good,Off Stump
69.1,"Natarajan to Green, no run",â€¢,"full, angling into off stump, punched to mid-off",Full,Off Stump
68.6,"Siraj to Paine, no run",â€¢,"back of a length close to off stump, punched to backward point",Good,Outside Off
68.5,"Siraj to Paine, no run",â€¢,"length ball on off stump, defended towards mid-on",Good,Off Stump
68.4,"Siraj to Paine, no run",â€¢,"back of a length, angling into off stump, punched to mid-on. It's interesting that Paine has been defending or punching these balls with quite hard hands so early in his innings",Good,Off Stump
68.3,"Siraj to Paine, no run",â€¢,"back of a length close to off stump, defended into the covers",Good,Outside Off
68.2,"Siraj to Paine, no run",â€¢,"length ball close to off stump, punched to mid-off",Good,Off Stump
68.1,"Siraj to Paine, no run",â€¢,"back of a length on off stump, defended to short cover",Good,Outside Off
67.6,"Natarajan to Green, no run",â€¢,"and again, looks for that lbw ball. This one's fuller, and Green punches firmly back to the bowler",Full,Unknown
67.5,"Natarajan to Green, no run",â€¢,"back of a length outside off, blocked into the point region",Good,Outside Off
67.4,"Natarajan to Green, no run",â€¢,"good ball, on the fuller side of a good length and angling into the stumps. Shows the full face to punch to mid-on, but he had planted his front leg quite solidly, and had to pull it back in a hurry to bring his bat down straight",Full,Leg Stump
67.3,"Natarajan to Green, 2 runs",2,"shot. Back of a length outside off, presses forward, lets the ball come on, and steers between gully and backward point",Good,Outside Off
67.2,"Natarajan to Green, no run",â€¢,"back of a length, angling into middle stump, defended to midwicket",Good,Middle Stump
67.1,"Natarajan to Green, no run",â€¢,"fullish, slanting across to off stump, defended off the front foot",Full,Off Stump
66.6,"Siraj to Paine, no run",â€¢,"fullish, angling into off stump, good stride forward to block into the point region",Full,Outside Off
66.5,"Siraj to Paine, no run",â€¢,"back of a length just outside off, defended into the covers",Good,Outside Off
66.4,"Siraj to Paine, no run",â€¢,"back of a length close to off stump, defended towards mid-on",Good,Off Stump
66.3,"Siraj to Paine, no run",â€¢,"length ball, fairly wide of off, left alone",Good,Outside Off
66.2,"Siraj to Paine, no run",â€¢,"full, angling into off stump, blocked to mid-off",Full,Off Stump
66.1,"Siraj to Paine, no run",â€¢,"length ball outside off, left alone",Good,Outside Off
65.6,"Natarajan to Green, no run",â€¢,"back of a length outside off, left alone",Good,Outside Off
65.5,"Natarajan to Labuschagne, OUT",W,"the Natarajan short ball strikes again! He nailed a pull earlier this over off a not particularly short ball, and a similar response to a similar delivery ends up as a top edge on this occasion. Goes high in the air behind the wicket, and Pant jogs a few yards to his left to pouch it. The ball was only around waist-high, and Labuschagne ended up over-adjusting and hitting from down to up",Short,Off Stump
65.4,"Natarajan to Labuschagne, no run",â€¢,"overpitched outside off, and Labuschagne goes a touch too hard at this drive, and ends up leaning back as he hits it. Sliced to backward point - he was probably aiming to hit through the covers",Good,Outside Off
65.3,"Natarajan to Labuschagne, 2 runs",2,"shortish, angling into off stump, pulled to the left of deep square leg",Short,Off Stump
65.2,"Natarajan to Labuschagne, no run",â€¢,"full, fairly wide of off, driven wristily to short cover",Full,Outside Off
65.1,"Natarajan to Labuschagne, 4 runs",4,"wow, that's not particularly short, just over stump high over off stump, and he swivels and pulls it away through square leg, to pick up another all-run four",Short,Off Stump
64.6,"Siraj to Green, FOUR runs",4,"fuller still, and again he gets a nice stride into the ball to drive to the right of mid-off, left elbow high. This time it goes all the way",Full,Off Stump
64.5,"Siraj to Green, 2 runs",2,"fullish, angling into off stump, and that's very well timed. Gets a big stride forward and times the weight transfer perfectly to pick up two runs to the right of mid-off with what was a mere defensive push",Full,Off Stump
64.4,"Siraj to Labuschagne, 1 run",1,"back of a length outside off, steered to deep point",Good,Outside Off
64.3,"Siraj to Labuschagne, no run",â€¢,"back of a length close to off stump, steps across to block into the on side",Good,Off Stump
64.2,"Siraj to Labuschagne, no run",â€¢,"full outside off, driven firmly and Washington dives to his right at mid-off to stop it",Full,Outside Off
64.1,"Siraj to Labuschagne, no run",â€¢,"length ball on off stump, defended back down the pitch",Good,Off Stump
63.6,"Natarajan to Green, no run",â€¢,"nice stride forward to punch this length ball, which is angling into the fourth-stump channel, to short extra-cover",Good,Outside Off
63.5,"Natarajan to Green, no run",â€¢,"length ball, angling into middle and leg, clipped watchfully to midwicket",Full,Middle Stump
63.4,"Natarajan to Wade, OUT",W,"gone, and Wade gives it away with an aggressive shot yet again. First wicket for Natarajan, and India desperately needed it. Wasn't short enough to pull, maybe, and the ball hurried onto Wade and cramped him for room. Ends up scooping it up rather than hitting it with a flat bat-swing, and the ball goes high, behind the bowler, where both mid-on and mid-off converge towards the ball. Mid-on manages to catch it just as the two fielders' paths cross, with the collision somehow averted. Shaw was the fielder at mid-off, and he just about stepped out of the way as Thakur got under the ball. Natarajan also seemed to be going towards the ball for a moment.",Good,Off Stump
63.3,"Natarajan to Wade, 2 runs",2,"back of a length close to off stump, just lets it come on and punches on the up through cover point",Good,Outside Off
63.2,"Natarajan to Wade, no run",â€¢,"back of a length, angling into the body and tucking up Wade, defended to midwicket",Good,Unknown
63.1,"Natarajan to Wade, no run",â€¢,"length ball outside off, punched to cover",Good,Outside Off
62.6,"Siraj to Labuschagne, 4 runs",4,"shot. Length ball outside off, and he's seeing it well enough to drive on the up now. As he well should, to go from 97 to 101, placing the ball into the gap between cover and mid-off. It's an all-run four, a super shot to bring up an excellent hundred. He's ridden his luck, but India have looked increasingly short of ideas against him",Good,Outside Off
62.5,"Siraj to Wade, 1 run",1,"strays onto the pads again, and Wade clips to deep square leg",Unknown,Leg Stump
62.4,"Siraj to Wade, no run",â€¢,"fullish, angling into off stump, defended back down the pitch",Full,Off Stump
62.3,"Siraj to Wade, no run",â€¢,"length ball angling across to off stump, defended back to the bowler",Good,Off Stump
62.2,"Siraj to Wade, no run",â€¢,"back of a length, slanting across the left-hander, gets across and uses his wrists to play it down into the on side",Good,Unknown
62.1,"Siraj to Wade, FOUR runs",4,"half-volley on the pads, and Wade flicks it away gratefully to the square leg boundary",Full,Leg Stump
61.6,"Thakur to Labuschagne, FOUR runs",4,"lovely, lovely shot. Not a half-volley, it's full and angling into off stump with just a hint of shape away, and he just shows it the full face and sends it racing away between the umpire and the non-striker",Full,Off Stump
61.5,"Thakur to Labuschagne, no run",â€¢,"goes a little wider and gets the ball to swing away, but the line allows Labuschagne to leave with ease",Unknown,Outside Off
61.4,"Thakur to Labuschagne, no run",â€¢,"shortish, not enough width for the forcing shot through the covers. Ends up playing it back to the bowler off the inside half of the bat",Good,Outside Off
61.3,"Thakur to Labuschagne, no run",â€¢,"back of a length, angling into off stump, defended towards short midwicket",Good,Off Stump
61.2,"Thakur to Labuschagne, no run",â€¢,"back of a length close to off stump, defended with soft hands into the gully region",Good,Outside Off
61.1,"Thakur to Labuschagne, no run",â€¢,"full, close to off stump, driven firmly back to the bowler",Full,Off Stump
60.6,"Siraj to Wade, 2 runs",2,"full, just outside off, good use of the wrists to work this wide of mid-on",Full,Outside Off
60.5,"Siraj to Wade, no run",â€¢,"back of a length outside off, left alone",Good,Outside Off
60.4,"Siraj to Wade, 2 runs",2,"back of a length, angling into off stump, clipped into the gap between square leg and midwicket",Good,Off Stump
60.3,"Siraj to Wade, no run",â€¢,"back of a length, down leg, can't connect with the tuck off the hip",Good,Off Stump
60.2,"Siraj to Wade, no run",â€¢,"goes full again, on the stumps, clipped to midwicket",Full,Unknown
60.1,"Siraj to Labuschagne, 3 runs",3,"full, a bit of late swing in towards off stump. Shows the full face and finds the gap to the right of mid-off",Full,Off Stump
59.6,"Thakur to Wade, no run",â€¢,"stays back to a fairly full ball angling across to off stump, defends with soft hands. He's expecting swing into him, but it just goes with the angle, and it hits the outside half of his bat",Full,Off Stump
59.5,"Thakur to Labuschagne, 3 runs",3,"full, there's plenty of width here, and Labuschagne gets his head on top of the ball to drive to the left of mid-off",Full,Off Stump
59.4,"Thakur to Labuschagne, no run",â€¢,"back of a length outside off, left alone",Good,Outside Off
59.3,"Thakur to Labuschagne, no run",â€¢,"length ball outside off, left alone",Good,Outside Off
59.2,"Thakur to Labuschagne, no run",â€¢,"there's that outswing again, from a fuller length but the line is just as wide. Goes for the square drive but can't get it past point",Full,Outside Off
59.1,"Thakur to Labuschagne, no run",â€¢,length ball swinging away but starts too wide of off stump to make Labuschagne play,Good,Outside Off
58.6,"Sundar to Labuschagne, 1 run",1,"full on middle and leg, clipped to deep square leg",Full,Middle Stump
58.5,"Sundar to Labuschagne, no run",â€¢,"flat length ball on middle and leg, gets forward to clip watchfully towards mid-on",Full,Middle Stump
58.4,"Sundar to Wade, 1 run",1,"back of a length outside off, from around the wicket, stabbed to point",Good,Outside Off
58.3,"Sundar to Labuschagne, 1 run",1,"back of a length outside off, jabbed into the point region",Good,Outside Off
58.2,"Sundar to Labuschagne, 2 runs",2,"there again, makes a lot of room to a marginally short ball that's turning in towards leg stump, and chops it away through point. After the similar shot he played in the previous over, there's more protection in the covers for Washington",Good,Outside Off
58.1,"Sundar to Wade, 1 run",1,"tossed up outside off, driven to the right of mid-off",Full,Outside Off
57.6,"Thakur to Wade, 1 run",1,"back of a length on middle and off, worked away through square leg",Good,Off Stump
57.5,"Thakur to Wade, no run",â€¢,"full, angling across to off stump, driven to short extra-cover",Full,Outside Off
57.4,"Thakur to Labuschagne, 1 run",1,"back of a length on off stump, tucked away to the right of midwicket",Good,Off Stump
57.3,"Thakur to Labuschagne, no run",â€¢,"back of a length outside off, left alone",Good,Outside Off
57.2,"Thakur to Labuschagne, FOUR runs",4,"fullish, close to off stump, and that's nicely driven. Punches through the line and beats mid-off to his left",Full,Off Stump
57.1,"Thakur to Labuschagne, no run",â€¢,"back of a length, not far from off stump, left alone",Good,Off Stump
56.6,"Sundar to Wade, no run",â€¢,"full, angling into off stump, blocked towards short extra-cover",Full,Outside Off
56.5,"Sundar to Wade, no run",â€¢,"length ball sliding on towards off stump, stays back and makes a bit of room to chop to backward point",Good,Outside Off
56.4,"Sundar to Wade, no run",â€¢,"flat and full, close to off stump, blocked back to the bowler",Full,Off Stump
56.3,"Sundar to Wade, no run",â€¢,"tossed up outside off, driven to mid-off",Full,Outside Off
56.2,"Sundar to Labuschagne, 3 runs",3,"super shot. He's been alert to any chance of Washington dropping marginally short. Skips back, makes plenty of room, and punches to the left of mid-off. No one in the covers, because the field is so leg-side oriented",Good,Outside Off
56.1,"Sundar to Labuschagne, no run",â€¢,"flat length ball spinning towards leg stump, goes back and clips watchfully to short leg",Full,Leg Stump
55.6,"Thakur to Wade, no run",â€¢,"length ball slanting across to off stump, defended towards short extra-cover",Good,Outside Off
55.5,"Thakur to Wade, no run",â€¢,"fullish, slanting across and straightening towards off stump, stays on the back foot to block it back to the bowler",Full,Off Stump
55.4,"Thakur to Wade, 2 runs",2,"shortish, at the hip, tucked away to long leg",Short,Leg Stump
55.3,"Thakur to Labuschagne, 1 run",1,"short, just a bit of width, but there's a man at deep backward point to mop up after Labuschagne cuts",Short,Outside Off
55.2,"Thakur to Labuschagne, no run",â€¢,"length ball close to off stump, left alone",Good,Off Stump
55.1,"Thakur to Labuschagne, no run",â€¢,"fullish, swinging away just a touch from off stump. Nice stride forward to punch it back to the bowler",Full,Off Stump
54.6,"Sundar to Wade, no run",â€¢,"tossed up fairly full, angling away into that wide-ish line outside off. Leaves again",Full,Outside Off
54.5,"Sundar to Wade, 2 runs",2,"full, at the left-hander's legs, clipped away through square leg",Full,Leg Stump
54.4,"Sundar to Wade, no run",â€¢,"a touch shorter, goes back and across and defends in front of off stump, playing with soft hands behind square on the off side",Short,Off Stump
54.3,"Sundar to Wade, no run",â€¢,"floated across and pitching outside off, spinning further away from a fullish length. He isn't tempted into the drive",Full,Outside Off
54.2,"Sundar to Labuschagne, 1 run",1,"down the track to a flighted ball on middle and leg, clipped quietly into the square leg region",Unknown,Middle Stump
54.1,"Sundar to Labuschagne, no run",â€¢,"back of a length, makes a bit of room and punches to short extra-cover",Good,Outside Off
53.6,"Thakur to Labuschagne, 1 run",1,"back of a length outside off, driven to deep point",Good,Outside Off
53.5,"Thakur to Labuschagne, no run",â€¢,"in the channel, left alone outside off",Unknown,Outside Off
53.4,"Thakur to Labuschagne, 2 runs",2,"full, clipped away through midwicket",Full,Unknown
53.3,"Thakur to Labuschagne, no run",â€¢,"full outside off, driven to cover",Full,Outside Off
53.2,"Thakur to Labuschagne, no run",â€¢,"wider, through to the keeper",Unknown,Outside Off
53.1,"Thakur to Labuschagne, no run",â€¢,"outside off, left alone",Unknown,Outside Off
52.6,"Sundar to Wade, no run",â€¢,"over the wicket for the final ball of the over, pitches around middle and leg, hint of turn, defended",Unknown,Middle Stump
52.5,"Sundar to Wade, no run",â€¢,strides forward and defends a good-length ball,Good,Unknown
52.4,"Sundar to Wade, no run",â€¢,taps a full delivery towards cover,Full,Outside Off
52.3,"Sundar to Wade, no run",â€¢,square cut into the off side,Unknown,Off Stump
52.2,"Sundar to Labuschagne, 1 run",1,"comes round the wicket, length ball at the stumps, flicked into midwicket...the fielder, Shaw, throws it straight into Rohit Sharma!",Good,Unknown
52.1,"Sundar to Labuschagne, FOUR runs",4,"full, angled into the pads, goes for the sweep and gets a bottom edge that runs away very quickly to fine leg",Full,Leg Stump
51.6,"Thakur to Wade, no run",â€¢,"good length at off stump, 137kph, defended",Good,Off Stump
51.5,"Thakur to Wade, no run",â€¢,"full at middle and off, clipped strongly but straight to mid-on",Full,Off Stump
51.4,"Thakur to Labuschagne, 1 run",1,"fuller but angled into the pads, flicked to deep square leg",Full,Leg Stump
51.3,"Thakur to Labuschagne, FOUR runs",4,"short again, pulled again, four again...India just losing a bit of control. Labuschagne seeing it well now, pulls this backward of square with excellent placemengt",Short,Unknown
51.2,"Thakur to Labuschagne, FOUR runs",4,"short again and this time he doesn't miss out, a short-arm pull from around off stump, keeps it to ground through midwicket",Short,Off Stump
51.1,"Thakur to Labuschagne, no run",â€¢,"a strangled appeal for a catch down the leg side as Labuschagne pulls...heard something, must have been pad. Came off the hip, yep",Short,Off Stump
50.6,"Sundar to Wade, no run",â€¢,drives this time but finds mid-off,Unknown,Off Stump
50.5,"Sundar to Wade, no run",â€¢,"full outside off, defended",Full,Outside Off
50.4,"Sundar to Wade, no run",â€¢,left alone outside off,Unknown,Outside Off
50.3,"Sundar to Wade, no run",â€¢,"round the wicket, comes forward and defends to bat-pad fielder",Unknown,Leg Stump
50.2,"Sundar to Labuschagne, 1 run",1,good work at cover as Labuschagne drives strongly into the off side...Siraj prevents the boundary. Fifty stand between this pair,Good,Outside Off
50.1,"Sundar to Labuschagne, no run",â€¢,"full at the pads, misses his attempted flick",Full,Leg Stump
49.6,"Thakur to Wade, FOUR runs",4,"that's a poor delivery, low full toss outside off, Wade doesn't miss out as he drives through the covers",Yorker,Outside Off
49.5,"Thakur to Wade, no run",â€¢,"drags the length back, on middle and off, defended to the bowler in his followthrough",Good,Off Stump
49.4,"Thakur to Wade, no run",â€¢,"full at the stumps, played to mid-off",Full,Off Stump
49.3,"Thakur to Wade, FOUR runs",4,"takes the outside edge, but runs wide of second slip, full outside off and brought Wade forward but he was just about able to keep the ball down",Full,Outside Off
49.2,"Thakur to Wade, no run",â€¢,"short of a length at off stump, 134kph, defended",Good,Off Stump
49.1,"Thakur to Wade, no run",â€¢,"nice start, over the wicket, full at off stump and this straightens late on Wade who defends",Full,Off Stump
48.6,"Sundar to Labuschagne, no run",â€¢,"on the stumps, defended",Unknown,Unknown
48.5,"Sundar to Wade, 3 runs",3,fraction shorter and that's a neat stroke from Wade as he leans back and places through square cover...think it just gets flicked back inside the rope,Good,Outside Off
48.4,"Sundar to Wade, no run",â€¢,defended to silly point,Unknown,Outside Off
48.3,"Sundar to Wade, no run",â€¢,slides through to the keeper,Unknown,Unknown
48.2,"Sundar to Wade, no run",â€¢,"touch shorter, he plays back and defends",Short,Unknown
48.1,"Sundar to Wade, no run",â€¢,"round the wicket, left alone",Unknown,Unknown
47.6,"Natarajan to Labuschagne, no run",â€¢,left alone outside off,Unknown,Outside Off
47.5,"Natarajan to Labuschagne, FOUR runs",4,"still not quite out of the middle, but it slots away this full delivery through the off side with a strong drive off the front foot",Full,Off Stump
47.4,"Natarajan to Labuschagne, no run",â€¢,"length ball outside off, left alone",Good,Outside Off
47.3,"Natarajan to Labuschagne, no run",â€¢,chases a wide delivery outside off with a square cut but the ball beats the top edge. Was there for the shot,Unknown,Outside Off
47.2,"Natarajan to Labuschagne, no run",â€¢,"angled in at off stump, defended",Unknown,Off Stump
47.1,"Natarajan to Labuschagne, no run",â€¢,"outside off, left alone",Unknown,Outside Off
46.6,"Sundar to Wade, FOUR runs",4,"threads the off side this time, frees his arms into a cover drive",Good,Outside Off
46.5,"Sundar to Labuschagne, 1 run",1,pushed to mid-on off the back foot and that's a well judged single with the fielder a little on his heels,Good,Off Stump
46.4,"Sundar to Wade, 1 run",1,power in this drive from Wade it doesn't beat mid-off,Unknown,Off Stump
46.3,"Sundar to Wade, no run",â€¢,"round the wicket, full at off stump, defended",Full,Off Stump
46.2,"Sundar to Labuschagne, 1 run",1,"full at the stumps, flicked to the right of mid-on and that's his fifty from 145 deliveries ",Full,Unknown
46.1,"Sundar to Labuschagne, no run",â€¢,defended to cover,Good,Outside Off
45.6,"Natarajan to Labuschagne, 1 run",1,"on the stumps, flicked into midwicket",Unknown,Unknown
45.5,"Natarajan to Labuschagne, no run",â€¢,"dropped! Pujara at slip. He finds the edge, Labuschagne pushing forward, it's a very low and tough chance as he had to go handed. Don't think Pant could get across, but he did start to move for it",Unknown,Outside Off
45.4,"Natarajan to Labuschagne, 2 runs",2,"finds the gap this time, gets forward and drives a full delivery through the covers although it won't reach the rope",Full,Outside Off
45.3,"Natarajan to Labuschagne, no run",â€¢,flicks this one to the on side from around off stump,Unknown,Off Stump
45.2,"Natarajan to Labuschagne, no run",â€¢,"back of a length, driven with a hint of flourish but finds cover",Good,Outside Off
45.2,"Natarajan to Labuschagne, (no ball)",1nb,"comes forward and drives to mid-off, not quite timed. Another no-ball. He's had a few problems today",Unknown,Off Stump
45.1,"Natarajan to Labuschagne, no run",â€¢,"stays round the wicket, good length outside off, left alone and this swings late as it reaches Pant",Good,Outside Off
44.6,"Sundar to Wade, no run",â€¢,"pushed in at middle and leg, defended to the on side. Good pressure",Unknown,Middle Stump
44.5,"Sundar to Wade, no run",â€¢,"gets it fuller again, left alone",Full,Unknown
44.4,"Sundar to Wade, no run",â€¢,"short of a length outside off, drives into the covers",Good,Outside Off
44.3,"Sundar to Wade, no run",â€¢,"more good bounce, Pant takes this on the rise",Unknown,Unknown
44.2,"Sundar to Wade, no run",â€¢,"nicely bowled! This slides in from round the wicket, good bounce as well, left alone. Reasonably tight leave",Unknown,Unknown
44.1,"Sundar to Wade, no run",â€¢,"full outside off, left alone",Full,Outside Off
43.6,"Natarajan to Labuschagne, no run",â€¢,"fuller to end the over, driven to mid-off",Full,Off Stump
43.5,"Natarajan to Labuschagne, no run",â€¢,"across on off stump, defended",Unknown,Off Stump
43.4,"Natarajan to Labuschagne, no run",â€¢,"length ball from round the wicket, 135kph, Labuschagne is squared up a little",Good,Unknown
43.3,"Natarajan to Labuschagne, no run",â€¢,"touch fuller, at the stumps, played to midwicket",Full,Unknown
43.2,"Natarajan to Labuschagne, no run",â€¢,"this one angles in, played down into the leg side towards midwicket",Unknown,Leg Stump
43.1,"Natarajan to Labuschagne, no run",â€¢,"beaten! Comes round the wicket, it's back of a length and reasonably wide but Labuschagne is drawn into poking at it",Good,Outside Off
42.6,"Sundar to Wade, no run",â€¢,full and defended back down the pitch,Full,Unknown
42.5,"Sundar to Wade, no run",â€¢,"round the wicket, angled in at middle and off, straightens nicely and defended",Unknown,Off Stump
42.4,"Sundar to Labuschagne, 1 run",1,"tapped off the pads into midwicket, some uncertainty over the single but it was an easy one in the end",Unknown,Off Stump
42.3,"Sundar to Labuschagne, no run",â€¢,"short again, but again it finds the man at backward square. That will annoy Marnus",Short,Unknown
42.2,"Sundar to Labuschagne, no run",â€¢,drags this down short on the pads but it's not costly as Labuschagne picks out backward square,Short,Leg Stump
42.1,"Sundar to Labuschagne, no run",â€¢,"over the wicket, flicked off the pads to square leg",Unknown,Off Stump
41.6,"Natarajan to Wade, FOUR runs",4,"well, maybe not that full...serves up a juicy half volley outside off which Wade takes advantage off by driving perfectly through the covers",Full,Outside Off
41.5,"Natarajan to Wade, no run",â€¢,"back of a length, through to the keeper...needs to be a touch fuller",Full,Unknown
41.4,"Natarajan to Wade, no run",â€¢,"good length outside off, left alone",Good,Outside Off
41.3,"Natarajan to Wade, no run",â€¢,"a length delivery nips back in at Wade, beating an attempted flick shot and taking the pad",Good,Leg Stump
41.2,"Natarajan to Wade, no run",â€¢,defends from off stump to mid-on,Good,Off Stump
41.1,"Natarajan to Wade, no run",â€¢,"back of a length outside off, 133kph, played to cover",Good,Outside Off
41.1,"Natarajan to Wade, (no ball)",1nb,"over the wicket, full at off stump, flicked to mid-on...and it's a no-ball",Full,Off Stump
40.6,"Sundar to Wade, 1 run",1,"opts for the sweep this time, full outside off, dragged to deep square leg",Full,Outside Off
40.5,"Sundar to Wade, no run",â€¢,"angled in at off stump, Wade leans well forward to defend",Unknown,Off Stump
40.4,"Sundar to Wade, no run",â€¢,"wider outside off, goes on with the arm, left alone",Unknown,Outside Off
40.3,"Sundar to Wade, no run",â€¢,"tighter this time, bat and pad together as he defends",Unknown,Leg Stump
40.2,"Sundar to Wade, no run",â€¢,"lovely bowling! Full this time, lures Wade into a drive and beats the edge. Loose from Wade as well",Full,Unknown
40.1,"Sundar to Wade, no run",â€¢,leans back and square drives to cover,Good,Outside Off
39.6,"Natarajan to Labuschagne, no run",â€¢,"back of a length close to off stump, blocked back towards the bowler",Good,Off Stump
39.5,"Natarajan to Labuschagne, no run",â€¢,"full, angling into off stump from wide of the crease, blocked back to the bowler",Full,Outside Off
39.4,"Natarajan to Labuschagne, no run",â€¢,"banged in short outside off, leaves it and then plays a shadow pull",Short,Outside Off
39.3,"Natarajan to Labuschagne, no run",â€¢,"fullish, angling into off stump. Labuschagne is already standing out of his crease. Skips out a couple more steps and blocks towards mid-on",Full,Off Stump
39.2,"Natarajan to Wade, 1 run",1,"back of a length, angling into leg stump, tucked away to long leg",Good,Leg Stump
39.1,"Natarajan to Wade, no run",â€¢,"full, close to off stump, gets forward to block into the cover point region",Full,Outside Off
38.6,"Sundar to Labuschagne, no run",â€¢,"flat and quick, slanting down leg, clipped to backward square leg",Good,Leg Stump
38.5,"Sundar to Labuschagne, no run",â€¢,"tossed up a little slower, spinning in from off stump. Blocked back to the bowler",Full,Off Stump
38.4,"Sundar to Labuschagne, no run",â€¢,"back of a length outside off, chopped to backward point",Good,Outside Off
38.3,"Sundar to Labuschagne, no run",â€¢,"flat length ball on middle and leg, defended into the on side",Good,Middle Stump
38.2,"Sundar to Labuschagne, 2 runs",2,"shot. That's just short of a length, and probably turning down the leg side, but Marnus makes a ton of room with quick feet, and chops it behind point",Good,Outside Off
38.1,"Sundar to Labuschagne, no run",â€¢,"full, angling into the stumps, clipped with the turn to midwicket",Full,Unknown
37.6,"Natarajan to Wade, no run",â€¢,"full, angling down leg, can't connect with the flick and Pant dives to his right to collect",Full,Leg Stump
37.5,"Natarajan to Labuschagne, 3 runs",3,"back of a length, angling into off stump, gets behind it and clips it to the right of midwicket to bring up Australia's 100",Good,Off Stump
37.4,"Natarajan to Labuschagne, no run",â€¢,"full, angling in towards leg stump, clipped to square leg",Full,Leg Stump
