ball,bowler_batsman,result,commentary,length,line
77.1,"Lyon to Jadeja, no run",â€¢,"short of length outside off, cuts it towards backward point",Good,Outside Off
76.6,"Green to Rahane, no run",â€¢,"fuller around off, blocked again",Full,Off Stump
76.5,"Green to Rahane, no run",â€¢,"short of length around off, good bounce as well, defended from the back foot",Good,Off Stump
76.4,"Green to Rahane, no run",â€¢,"length ball in the channel and moving away, left alone",Good,Unknown
76.3,"Green to Rahane, no run",â€¢,"length ball in the channel, left alone",Good,Unknown
76.2,"Green to Rahane, no run",â€¢,"fuller and swinging away, Rahane finds the extra cover with the drive",Full,Outside Off
76.1,"Green to Jadeja, 1 run",1,"fuller on the stumps, Jadeja pushes it towards mid-on and sets off",Full,Off Stump
75.6,"Lyon to Rahane, no run",â€¢,"fuller on the stump, pushes it towards mid-on",Full,Unknown
75.5,"Lyon to Rahane, no run",â€¢,"length ball around off, stays back and punches down the ground, Lyon dives across to make the stop. Looks like Jadeja's bat brushed with Lyon as he put in the dive",Good,Off Stump
75.4,"Lyon to Rahane, no run",â€¢,"length ball on the pads, flicked towards short fine leg",Good,Leg Stump
75.3,"Lyon to Jadeja, 1 run",1,"sweeps it from outside off, doesn't try to hit hard, gets a single to deep-backward square leg",Unknown,Outside Off
75.2,"Lyon to Jadeja, no run",â€¢,"ripping offbreak, bounce as well. Was much closer to the stumps though. Jadeja looks to block and gets beaten",Unknown,Off Stump
75.1,"Lyon to Jadeja, no run",â€¢,"teasing flight outside off, Jadeja leaves it one",Unknown,Outside Off
74.6,"Green to Rahane, no run",â€¢,"length ball outside off, Rahane goes for the cut and gets beaten. There wasn't enough room",Good,Outside Off
74.5,"Green to Rahane, no run",â€¢,"length ball in the corridor, shouldered arms once more",Good,Outside Off
74.4,"Green to Rahane, no run",â€¢,"length but well outside off, left alone",Good,Outside Off
74.3,"Green to Rahane, no run",â€¢,"length ball around off, defended on the off side",Good,Off Stump
74.2,"Green to Jadeja, 1 run",1,fuller on the stumps and driven down the ground this time. Not much power behind it though,Full,Unknown
74.1,"Green to Jadeja, FOUR runs",4,"short of length outside off and angling away, Jadeja gets on his toes and punches it behind point",Good,Outside Off
73.6,"Lyon to Jadeja, 1 run",1,swept from outside off towards fine leg for a single,Unknown,Outside Off
73.5,"Lyon to Jadeja, no run",â€¢,"quicker this time, Jadeja stays back and defends it from there",Unknown,Unknown
73.4,"Lyon to Jadeja, no run",â€¢,leaves the arm ball. Pitched just outside off and wasn't far away from the off stump,Unknown,Outside Off
73.3,"Lyon to Rahane, 1 run",1,"length ball spinning towards middle and leg, whipped towards midwicket",Good,Middle Stump
73.2,"Lyon to Jadeja, 1 run",1,"short of length outside off, cuts it towards sweeper cover",Good,Outside Off
73.1,"Lyon to Jadeja, no run",â€¢,"tossed up wide outside off, left alone. Good turn and bounce though",Full,Outside Off
72.6,"Green to Jadeja, 1 run",1,"short of length in the rib cage, tucked away towards fine leg",Good,Leg Stump
72.5,"Green to Jadeja, no run",â€¢,"length ball around sixth stump, left alone",Good,Unknown
72.4,"Green to Jadeja, no run",â€¢,"length ball around off and shaping in, defended back towards the bowler",Good,Off Stump
72.3,"Green to Jadeja, no run",â€¢,"length ball outside off, left alone",Good,Outside Off
72.2,"Green to Jadeja, no run",â€¢,"length ball around off, stays back and defends",Good,Off Stump
72.1,"Green to Jadeja, no run",â€¢,"fuller but down the leg side and swinging further away, Jadeja cannot connect the flick",Full,Leg Stump
71.6,"Lyon to Rahane, no run",â€¢,"length ball around off, stays back and blocks",Good,Off Stump
71.5,"Lyon to Rahane, no run",â€¢,"fuller on the stumps, defends with the bat in front of the pads",Full,Leg Stump
71.4,"Lyon to Rahane, FOUR runs",4,"down the ground and punches it firmly past Cummins at mid-off, he puts in the chase and the dive but cannot pull it back",Short,Off Stump
71.3,"Lyon to Rahane, no run",â€¢,"length ball spinning in, whipped towards short midwicket",Good,Unknown
71.2,"Lyon to Rahane, no run",â€¢,"fuller around off, comes forward and smothers it",Full,Off Stump
71.1,"Lyon to Rahane, 2 runs",2,"length ball around off, goes back and punches it towards the left of extra cover for a couple",Good,Outside Off
70.6,"Hazlewood to Jadeja, no run",â€¢,"length ball angling in from the off stump, dabs it towards gully",Good,Outside Off
70.5,"Hazlewood to Jadeja, no run",â€¢,"a bouncer, angling down the leg side. Jadeja ducks under",Short,Leg Stump
70.4,"Hazlewood to Jadeja, no run",â€¢,"fuller in the channel, left alone",Full,Unknown
70.3,"Hazlewood to Jadeja, no run",â€¢,"fuller and angling in this time, pushes it towards mid-on",Full,Unknown
70.2,"Hazlewood to Jadeja, no run",â€¢,"short of length outside off, punches it towards extra cover",Good,Outside Off
70.1,"Hazlewood to Jadeja, no run",â€¢,"short of length outside off, goes for the punch but mistimes. Dribbles towards the cover",Good,Outside Off
69.6,"Starc to Rahane, no run",â€¢,"similar to the previous ball, this time Rahane had no hesitation and shoulders arms",Unknown,Unknown
69.5,"Starc to Rahane, no run",â€¢,"length ball around fifth stump, Rahane comes on the front foot and was looking to play at it before changing his mind at the last moment",Good,Unknown
69.4,"Starc to Rahane, 2 runs",2,"short of length outside off, stands tall and cuts it past point for three more",Good,Outside Off
69.3,"Starc to Rahane, no run",â€¢,"length ball at the stumps, defended this time",Good,Unknown
69.2,"Starc to Rahane, no run",â€¢,"fuller and swinging in, Rahane goes for the drive but the ball hits the inner half and rolls towards wide mid-on",Full,Outside Off
69.1,"Starc to Rahane, no run",â€¢,"fuller around off, comes forward and blocks",Full,Off Stump
68.6,"Hazlewood to Jadeja, no run",â€¢,"fuller down the leg side and swinging further away, Paine stretches full-length to collect it",Full,Leg Stump
68.5,"Hazlewood to Jadeja, no run",â€¢,"length ball around off, pushes it towards backward point",Good,Outside Off
68.4,"Hazlewood to Rahane, 1 run",1,"short and pulled down towards deep-backward square leg, the fielder is there",Short,Leg Stump
68.3,"Hazlewood to Rahane, no run",â€¢,"length ball at the stumps, taps it towards square leg and looks for a quick single. Jadeja sends him back",Good,Leg Stump
68.2,"Hazlewood to Jadeja, 3 runs",3,"short of length outside off, extra bounce there as well. Jadeja plays away from the body but in the gap, gets three as the ball goes past the point fielder",Good,Outside Off
68.1,"Hazlewood to Jadeja, no run",â€¢,"length ball around off, defended from the back foot",Good,Off Stump
67.6,"Starc to Rahane, no run",â€¢,"length but sixth-stump line, left alone",Good,Unknown
67.5,"Starc to Rahane, FOUR runs",4,"finally the edge but there is a gap between the keeper and first slip and that's where it goes. Had it been a regulation first slip, Rahane would have been on his way back. Now he gets four to his name",Unknown,Outside Off
67.4,"Starc to Rahane, no run",â€¢,"short of length around off and rising towards the batsman, Rahane does well to get on his toes and drop it down, removing the bottom hand",Good,Off Stump
67.3,"Starc to Rahane, no run",â€¢,"length but way outside off this time, shouldered arms",Good,Outside Off
67.2,"Starc to Rahane, no run",â€¢,"beaten. A length ball pitching in the line of the stumps and moving away, Rahane was walking into the shot and ends up playing in front of body. Luckily for him, there was no edge",Good,Unknown
67.1,"Starc to Rahane, no run",â€¢,"length ball outside off, left alone",Good,Outside Off
66.6,"Hazlewood to Jadeja, no run",â€¢,"another bouncer, this time just outside off, Jadeja offers the same response",Short,Outside Off
66.5,"Hazlewood to Jadeja, no run",â€¢,"a bouncer this time, on middle and leg. Jadeja ducks under",Short,Middle Stump
66.4,"Hazlewood to Jadeja, no run",â€¢,"a touch fuller but well outside off, left alone",Full,Outside Off
66.3,"Hazlewood to Jadeja, no run",â€¢,"length ball, pitching around off and holding its line. Hits the inner half of the bat and brushes the pads on its way down",Good,Off Stump
66.2,"Hazlewood to Jadeja, no run",â€¢,"length ball around off, defended from the back foot",Good,Off Stump
66.1,"Hazlewood to Jadeja, no run",â€¢,"length ball outside off and going with the angle, left alone",Good,Outside Off
65.6,"Starc to Rahane, no run",â€¢,fuller down the leg side once again and Rahane once again cannot connect the glance,Full,Leg Stump
65.5,"Starc to Rahane, no run",â€¢,"fuller down the leg side, goes for the flick but cannot reach there",Full,Leg Stump
65.4,"Starc to Rahane, no run",â€¢,"length ball around off, defended on the off side",Good,Off Stump
65.3,"Starc to Rahane, FOUR runs",4,"length ball outside off, Rahane was looking to defend, the ball moved away a bit but soft hands help Rahane as it goes between slip and gully, India into lead now",Good,Outside Off
65.2,"Starc to Rahane, no run",â€¢,"fuller on the stumps, pushes it towards extra cover",Full,Outside Off
65.1,"Starc to Jadeja, 1 run",1,"length ball around off, defends it on the off side and sprints for a single after a bit of hesitation",Good,Off Stump
64.6,"Hazlewood to Jadeja, 1 run",1,"short and pulled away, Starc is quick at fine leg and keeps it to just one",Short,Leg Stump
64.5,"Hazlewood to Jadeja, no run",â€¢,"length ball around off, hops and defends with a straight bat",Good,Off Stump
64.4,"Hazlewood to Jadeja, no run",â€¢,"length ball at the stumps, Jadeja is caught at the crease but manages to get bat on it",Good,Unknown
64.3,"Hazlewood to Jadeja, no run",â€¢,"banged in mid-way, ducks under it comfortably",Short,Unknown
64.2,"Hazlewood to Jadeja, no run",â€¢,"much closer to the stumps, Jadeja is stuck at the crease, another inside edge on to the pads as he looks to defend",Unknown,Leg Stump
64.1,"Hazlewood to Jadeja, no run",â€¢,"length ball around off, cramping Jadeja who was looking to drop and run, gets an inside edge on to the pads",Good,Off Stump
63.6,"Starc to Jadeja, 3 runs",3,"short of length outside off, Jadeja transfers his weight and pulls it over midwicket, won't go the boundary but three nonetheless",Good,Outside Off
63.5,"Starc to Jadeja, no run",â€¢,"length ball, just around off stump, hops and defends",Good,Off Stump
63.4,"Starc to Jadeja, no run",â€¢,"length outside off, left alone",Good,Outside Off
63.3,"Starc to Jadeja, no run",â€¢,"rip roaring bouncer, Jadeja caught on the hop, rapped on the glove as he hops back to defend",Short,Unknown
63.2,"Starc to Jadeja, 4 byes",4b,"ah, nothing anyone could've done about that. Bounces over a leaping Paine to the boundary. Starc bangs it in, tries to attack Jadeja's ribcage but there's too much bounce on this. Useful runs for India, deficit in single figures",Unknown,Unknown
63.1,"Starc to Jadeja, no run",â€¢,"slips this down leg, Jadeja beaten as he looks to tickle fine",Unknown,Outside Off
62.6,"Cummins to Rahane, no run",â€¢,squeezed off a thick inside edge to midwicket,Unknown,Off Stump
62.5,"Cummins to Rahane, no run",â€¢,late inward movement. Reverse? Rahane defends but is off balance as he meets the ball,Unknown,Off Stump
62.4,"Cummins to Rahane, no run",â€¢,"full and much closer to the stumps, solidly defended",Full,Unknown
62.3,"Cummins to Rahane, no run",â€¢,right behind the line as he defends,Unknown,Unknown
62.2,"Cummins to Rahane, no run",â€¢,"banged in short, zippy bouncer, Rahane ducks",Short,Unknown
62.1,"Cummins to Jadeja, 1 run",1,drops it gently into the off side for an easy single,Unknown,Off Stump
61.6,"Starc to Rahane, no run",â€¢,eases this full delivery to point,Full,Outside Off
61.5,"Starc to Rahane, 4 byes",4b,"beats Paine to the boundary down leg. Has Rahane got something on it? No, byes signalled. Hint of late swing in this time but the radar wasn't quite right. Handy runs for India",Unknown,Leg Stump
61.4,"Starc to Rahane, no run",â€¢,"invites the drive by bowling full again, Rahane leaves",Full,Unknown
61.3,"Starc to Rahane, no run",â€¢,"invites the drive by pitching it up, left alone",Unknown,Unknown
61.2,"Starc to Rahane, no run",â€¢,"slants one full and across, left alone",Full,Unknown
61.1,"Starc to Rahane, FOUR runs",4,"this is a lovely little half-century and what a gift to get there. Full and swinging into the pads, Rahane takes it on the full and tickles it to the fine leg boundary. Muted celebration, he knows there's much more to be done",Full,Leg Stump
60.6,"Cummins to Jadeja, no run",â€¢,"banged in short, attacking his ribcage, Jadeja somehow manages to avoid this",Short,Unknown
60.5,"Cummins to Jadeja, no run",â€¢,ducks under this short ball on leg again,Short,Leg Stump
60.4,"Cummins to Jadeja, no run",â€¢,hops back and defends this short of length delivery,Good,Unknown
60.3,"Cummins to Jadeja, no run",â€¢,"drops his wrists, sways out of this short ball",Short,Unknown
60.2,"Cummins to Jadeja, no run",â€¢,ducks under this short ball on leg stump,Short,Leg Stump
60.1,"Cummins to Jadeja, no run",â€¢,"snorter of a short ball, Jadeja is in some trouble as he tries to ride the bounce, gloves this to the cordon. Looked to play it with soft hands",Short,Unknown
59.6,"Starc to Jadeja, 3 runs",3,"punched back past the bowler and mid-off, lovely timing off the frontfoot, and Jadeja is off the mark with a nice stroke",Unknown,Off Stump
59.5,"Starc to Jadeja, no run",â€¢,"invites the drive by pitching it up, Jadeja lets it go",Unknown,Unknown
59.4,"Starc to Jadeja, no run",â€¢,right behind the line as he keeps that out,Unknown,Unknown
59.3,"Starc to Jadeja, no run",â€¢,gets well forward and defends this fuller delivery into he off side,Full,Off Stump
59.2,"Starc to Jadeja, no run",â€¢,"gets this to jag away off the deck from outside off, Jadeja lets it pass",Unknown,Outside Off
59.1,"Starc to Pant, OUT",W,got him! Pant looking to slash that through point but gets a thin bottom edge through to the keeper. The game is back on an even keel just as India were looking to take it away slowly. Faintest of edges to bring  wicket No. 250 for Starc ,Unknown,Outside Off
58.6,"Green to Rahane, no run",â€¢,gets well forward and drives into the covers,Good,Outside Off
58.5,"Green to Rahane, 2 runs",2,pulls but toe-ends it past midwicket for a couple. He was looking to help it along to deep fine leg,Short,Leg Stump
58.4,"Green to Rahane, no run",â€¢,"shapes away off a length from outside off, left alone",Good,Outside Off
58.3,"Green to Rahane, no run",â€¢,"nice and full on the stumps, kept out",Full,Unknown
58.2,"Green to Rahane, no run",â€¢,defends forward to point,Unknown,Outside Off
58.1,"Green to Rahane, no run",â€¢,sways out of the way of this short ball outside off,Short,Outside Off
57.6,"Starc to Rahane, 1 run",1,lovely forward press as he laces the ball into the covers,Good,Outside Off
57.5,"Starc to Pant, 1 run",1,flicked nicely into the deep pockets at deep square,Unknown,Unknown
57.4,"Starc to Pant, no run",â€¢,"right into the blockhole, kept out",Unknown,Unknown
57.3,"Starc to Rahane, 3 runs",3,"driven away nicely into the gap past Marnus at extra cover, lovely timing as they race back for the third",Good,Outside Off
57.2,"Starc to Rahane, no run",â€¢,"full and swinging in, worked to midwicket",Full,Unknown
57.1,"Starc to Rahane, no run",â€¢,"full and slanting across, left alone",Full,Unknown
56.6,"Green to Pant, no run",â€¢,shows the full face as he defends back,Full,Unknown
56.5,"Green to Rahane, 1 run",1,worked off his pads to fine leg,Unknown,Off Stump
56.4,"Green to Rahane, no run",â€¢,shows the full face of the bat as he defends back,Full,Unknown
56.3,"Green to Rahane, FOUR runs",4,low full toss and Rahane plays a sumptuous off-drive to beat mid-off. So sweet,Yorker,Off Stump
56.2,"Green to Rahane, no run",â€¢,"length ball angling in, defended to the leg side",Good,Leg Stump
56.1,"Green to Rahane, no run",â€¢,punches this to point,Unknown,Outside Off
55.6,"Cummins to Pant, 2 runs",2,"squirted off a thick outside edge, Green gets a hand on it but the ball goes to ground. Would've been a stunner had he grabbed that. Looks like he copped it on the wrist while diving low. Came quick and low to his left. Pant and India breathe a sigh of relief",Unknown,Off Stump
55.5,"Cummins to Pant, 2 runs",2,"pulled away from outside off, not all that well timed, then jog back for the second as deep square hares in",Short,Outside Off
55.4,"Cummins to Pant, no run",â€¢,"drilled back to the bowler, good stop by Cummins on his followthrough.",Unknown,Unknown
55.3,"Cummins to Pant, no run",â€¢,driven firmly but straight to cover,Good,Outside Off
55.2,"Cummins to Pant, no run",â€¢,"width on offer, there for the flay if he wants to, but Pant not drawn into it",Unknown,Off Stump
55.1,"Cummins to Pant, no run",â€¢,"length ball that zips away outside off, left alone",Good,Outside Off
54.6,"Lyon to Rahane, 2 runs",2,"extra bounce but he rocks back to cut and gets it away fine, will take two only as Green comes up with a sliding stop, should've been three. Once again poor running",Unknown,Leg Stump
54.5,"Lyon to Rahane, no run",â€¢,tucks this gently to square leg,Unknown,Leg Stump
54.4,"Lyon to Rahane, no run",â€¢,driven back firmly to the bowler,Unknown,Unknown
54.3,"Lyon to Rahane, 2 runs",2,"plays a half-pull/paddle, Travis Head kicks the ball further away as he slides to stop at short fine",Short,Leg Stump
54.2,"Lyon to Rahane, no run",â€¢,knocks the ball into the leg side as he plays back to sharp turn,Unknown,Leg Stump
54.1,"Lyon to Rahane, no run",â€¢,"ooohhhh, so close! Went for a cut to a sharp-turning offbreak, gets a thick bottom edge that smashes into Paine's pads.",Unknown,Off Stump
53.6,"Cummins to Pant, no run",â€¢,"whips this nonchalantly, but straight to mid-on, timing not quite there",Good,Unknown
53.5,"Cummins to Pant, no run",â€¢,"dug in short outside off, with two men in the deep, Pant sways out of the way. So he's also showing it's not just naked aggression that he's after.",Short,Outside Off
53.4,"Cummins to Pant, no run",â€¢,ducks under the short ball angled in,Short,Unknown
53.3,"Cummins to Pant, no run",â€¢,shoulders arms to a lifter outside off,Unknown,Outside Off
53.2,"Cummins to Pant, no run",â€¢,has a good look at that as he shoulders arms. Cummins deliberately bowls a wide line in the hope that Pant pushes away from the body,Unknown,Outside Off
53.1,"Cummins to Pant, no run",â€¢,"floats it full outside off, left alone",Full,Outside Off
52.6,"Lyon to Rahane, no run",â€¢,turns this with soft hands to short fine,Short,Leg Stump
52.5,"Lyon to Rahane, no run",â€¢,well forward as he defends this tossed up delivery,Full,Unknown
52.4,"Lyon to Pant, 1 run",1,"cut away again but the timing isn't the same, stopped at deep cover by Cummins",Good,Outside Off
52.3,"Lyon to Pant, FOUR runs",4,rocks back and slaps this short ball to the cover boundary. This is a super stroke. Was asking to be punished,Good,Outside Off
52.2,"Lyon to Pant, no run",â€¢,well forward as he defends back,Unknown,Unknown
52.1,"Lyon to Rahane, 1 run",1,steps out and works it with the spin past midwicket,Unknown,Unknown
51.6,"Cummins to Pant, no run",â€¢,"nice and full on the stumps, defended to the covers",Full,Outside Off
51.5,"Cummins to Pant, FOUR runs",4,"driven away from the body, races off a thickish outside edge through the gully region",Unknown,Outside Off
51.4,"Cummins to Pant, no run",â€¢,"nice and full, angled across, left alone",Full,Unknown
51.3,"Cummins to Pant, FOUR runs",4,pulled away! There's no holding back. Banged in short and Pant is waiting for it on the backfoot as he pulls him in front of square with a touch of disdain. Looks wonderful when it comes off. He wants to take the game forward,Short,Off Stump
51.2,"Cummins to Pant, 2 runs",2,"glorious extra cover drive on the up, just hauled back in before the ropes, should've been three",Good,Outside Off
51.1,"Cummins to Pant, 2 runs",2,"driven straight back past the bowler, lovely stroke but won't quite get to the rope as Burns comes around to stop that",Unknown,Unknown
50.6,"Lyon to Rahane, no run",â€¢,"length ball around off, comes forward and blocks",Good,Off Stump
50.5,"Lyon to Rahane, no run",â€¢,"flatter and quicker this time, Rahane was looking to defend on the off side but the ball spins to hit the inner edge",Good,Off Stump
50.4,"Lyon to Rahane, no run",â€¢,"length ball around off from around the wicket, defended",Good,Off Stump
50.3,"Lyon to Pant, 1 run",1,"fuller around off, drives it towards sweeper cover",Full,Outside Off
50.2,"Lyon to Pant, no run",â€¢,"length but even wider this time, ignored again",Good,Outside Off
50.1,"Lyon to Pant, no run",â€¢,"length ball outside off, left alone",Good,Outside Off
49.6,"Cummins to Rahane, FOUR runs",4,"goes for the yorker but just misses his mark. Rahane is watchful, just opens the face of the bat on impact to steer it between slip and gully",Yorker,Outside Off
49.5,"Cummins to Rahane, 2 runs",2,"fuller around off, creams it through covers for another couple of runs",Full,Outside Off
49.4,"Cummins to Rahane, no run",â€¢,"length ball around off, comes forward and blocks",Good,Off Stump
49.3,"Cummins to Rahane, no run",â€¢,"length ball in the corridor, left alone",Good,Outside Off
49.2,"Cummins to Rahane, 2 runs",2,"short of length outside off, pushes it towards covers from the back foot",Good,Outside Off
49.1,"Cummins to Rahane, no run",â€¢,"length ball in the channel, left alone",Good,Unknown
48.6,"Lyon to Pant, no run",â€¢,"fuller around off, lunges forward and blocks",Full,Off Stump
48.5,"Lyon to Rahane, 1 run",1,uses his feet to clip it towards square leg as the ball spins into him,Unknown,Leg Stump
48.4,"Lyon to Pant, 1 run",1,"length ball outside off, punched towards wide mid-off",Good,Outside Off
48.3,"Lyon to Pant, 2 runs",2,"length ball on the pads, tucked away past short fine leg for a couple",Good,Leg Stump
48.2,"Lyon to Pant, no run",â€¢,short of length outside off but Pant finds the cover fielder with the cut,Good,Outside Off
48.1,"Lyon to Pant, no run",â€¢,"fuller outside off, comes forward and reaches for it, pushed on the off side",Full,Outside Off
47.6,"Hazlewood to Rahane, no run",â€¢,"length ball angling in towards the off stump, defended from the front foot",Good,Off Stump
47.5,"Hazlewood to Rahane, no run",â€¢,"length ball at the stumps, defended calmly",Good,Unknown
47.4,"Hazlewood to Rahane, no run",â€¢,"short of length outside off, Rahane goes for the pull, rolling his wrists over it to keep it down but cannot beat the short midwicket fielder",Good,Outside Off
47.3,"Hazlewood to Rahane, no run",â€¢,"fuller, much closer to the stumps, left alone",Full,Unknown
47.2,"Hazlewood to Rahane, no run",â€¢,"short of length around off, defended square of the wicket",Good,Off Stump
47.1,"Hazlewood to Rahane, no run",â€¢,"beaten. Length ball outside off, Rahane was looking to push at it and misses as the ball just holds its line",Good,Outside Off
46.6,"Lyon to Rahane, 1 run",1,"length outside off, stays beside the line and pushes it towards backward point",Good,Outside Off
46.5,"Lyon to Pant, 1 run",1,"short of length outside off, goes for the cut but ends up chopping it into the ground. A single to extra cover",Good,Outside Off
46.4,"Lyon to Pant, no run",â€¢,"length outside off, left alone",Good,Outside Off
46.3,"Lyon to Pant, 2 runs",2,a thick outside edge as Pant looks to defend this on the front foot. Into the ground and away from the first slip and allows him to come back for the second,Unknown,Outside Off
46.2,"Lyon to Rahane, 1 run",1,"down the track this time, almost to the pitch of the ball and drives it towards long-on",Good,Unknown
46.1,"Lyon to Rahane, no run",â€¢,"short of length outside off, goes back and turns it on the leg side",Good,Outside Off
45.6,"Hazlewood to Pant, no run",â€¢,"a bouncer, on middle and leg, Pant was late to react but manages to duck under in time",Short,Middle Stump
45.5,"Hazlewood to Pant, no run",â€¢,"length ball angling across, left alone",Good,Unknown
45.4,"Hazlewood to Rahane, 1 run",1,"on the pads, worked away towards midwicket for a single",Unknown,Leg Stump
45.3,"Hazlewood to Rahane, no run",â€¢,"a bouncer, just outside off, Rahane sways away from it",Short,Outside Off
45.2,"Hazlewood to Rahane, no run",â€¢,"fuller around off, comes forward and defends on the off side",Full,Off Stump
45.1,"Hazlewood to Rahane, no run",â€¢,"length ball around off, stays in the crease and defends",Good,Off Stump
44.6,"Lyon to Pant, no run",â€¢,"length outside off once again, Pant is happy to let it go",Good,Outside Off
44.5,"Lyon to Pant, no run",â€¢,"length outside off, some extra bounce, left alone",Good,Outside Off
44.4,"Lyon to Vihari, OUT",W,Lyon gets his man. Vihari was looking to sweep it from outside off but misreads the line. The turn doesn't help either as he gloves it and the ball lobs behind the wicketkeeper. An easy catch for Smith who moves to his left from first slip to pouch it,Unknown,Outside Off
44.3,"Lyon to Vihari, FOUR runs",4,"short of length outside off, goes back and cuts it late, past the first slip for four",Good,Outside Off
44.2,"Lyon to Vihari, no run",â€¢,"length ball around off, goes back and across to turn it on the leg side",Good,Off Stump
44.1,"Lyon to Vihari, no run",â€¢,"fuller outside off, goes for the sweep, all along the ground but cannot beat the backward square leg fielder",Full,Outside Off
43.6,"Hazlewood to Rahane, no run",â€¢,"length ball in the corridor, left alone",Good,Outside Off
43.5,"Hazlewood to Vihari, 1 run",1,"a top edge but lands safely. Short of length outside off, Vihari goes for the pull this time but isn't in control. Ends up skying it behind square leg but well short of the fielder at fine leg",Good,Outside Off
43.4,"Hazlewood to Vihari, no run",â€¢,"fuller around off, comes forward and smothers it",Full,Off Stump
43.3,"Hazlewood to Rahane, 1 run",1,"length ball on the stumps, pushed towards midwicket",Good,Unknown
43.2,"Hazlewood to Rahane, no run",â€¢,a great comeback from Hazlewood as he beats the bat this time. A good length delivery that leaves the batsman after coming in with the angle. Rahane was looking to defend,Good,Unknown
43.1,"Hazlewood to Rahane, FOUR runs",4,"short of length on middle and leg and a cracking pull from Rahane, dispatches it to the backward square leg boundary",Good,Middle Stump
43.1,"Hazlewood to Rahane, (no ball)",1nb,"length ball in the channel, left alone. Hazlewood has overstepped though",Good,Unknown
42.6,"Lyon to Vihari, 2 leg byes",2lb,"length ball around middle, Vihari was looking to work it towards square leg but isn't to the pitch of the ball. Misses but gets a leg-bye to fine leg",Good,Middle Stump
42.5,"Lyon to Vihari, no run",â€¢,"length ball outside off, moves back and across to tuck it towards square leg",Good,Outside Off
42.4,"Lyon to Rahane, 1 run",1,"fuller around off, works it towards mid-on for a single",Full,Off Stump
42.3,"Lyon to Rahane, no run",â€¢,"pitched up once again, smothered from the front foot",Unknown,Unknown
42.2,"Lyon to Rahane, no run",â€¢,"a touch fuller, Rahane defends it with a big forward stride",Full,Unknown
42.1,"Lyon to Rahane, no run",â€¢,"fuller around off, lunges forward and turns it on the leg side with soft hands",Full,Off Stump
41.6,"Hazlewood to Vihari, no run",â€¢,"length outside off, around sixth stump, left alone",Good,Outside Off
41.5,"Hazlewood to Vihari, no run",â€¢,"length ball around off, comes forward and defends",Good,Off Stump
41.4,"Hazlewood to Rahane, 1 run",1,"short of length but on middle and leg, Rahane helps it towards fine leg",Good,Middle Stump
41.3,"Hazlewood to Vihari, 1 run",1,"fuller on the stumps, clipped away towards fine leg",Full,Leg Stump
41.2,"Hazlewood to Vihari, no run",â€¢,"length ball on middle, stays back and blocks",Good,Middle Stump
41.1,"Hazlewood to Vihari, no run",â€¢,"extra bounce from good length around off, Rahane stands tall and drops it at his feet",Good,Off Stump
40.6,"Lyon to Rahane, no run",â€¢,"sharp turn from outside off once again, Rahane was looking to cut it but is cramped, an inside edge onto the pads",Unknown,Outside Off
40.5,"Lyon to Rahane, no run",â€¢,comes forward and works it towards short midwicket,Short,Unknown
40.4,"Lyon to Vihari, 1 run",1,"length ball around off, turns it towards square leg",Good,Off Stump
40.3,"Lyon to Vihari, 4 byes",4b,"sharp turn from outside off to beat the keeper on the leg side, they get four byes",Unknown,Outside Off
40.2,"Lyon to Vihari, no run",â€¢,"length ball on off and middle, tucked away towards short midwicket",Good,Off Stump
40.1,"Lyon to Rahane, 1 run",1,"uses his feet and while he wasn't to the pitch of the ball, flicks it to the right of short midwicket",Short,Unknown
39.6,"Hazlewood to Vihari, no run",â€¢,"length ball in the channel, left alone",Good,Unknown
39.5,"Hazlewood to Vihari, no run",â€¢,"fuller around off, a text-book forward defence from Vihari",Full,Off Stump
39.4,"Hazlewood to Vihari, no run",â€¢,banged in short in the line of the batsman but Vihari had no problem ducking under,Short,Unknown
39.3,"Hazlewood to Rahane, 1 run",1,"short of length around off, plays it towards midwicket with soft hands for a quick single",Good,Off Stump
39.2,"Hazlewood to Rahane, no run",â€¢,"length ball around off, stays back and defends",Good,Off Stump
39.1,"Hazlewood to Rahane, no run",â€¢,"fuller around off, comes forward and blocks",Full,Off Stump
38.6,"Lyon to Rahane, 1 run",1,"short and pulled away towards square leg, not from the middle of the bat though",Short,Middle Stump
38.5,"Lyon to Vihari, 1 run",1,"length ball spinning down, tucked away between the two short legs",Good,Leg Stump
38.4,"Lyon to Rahane, 1 run",1,"length ball outside off and spinning in, punched towards covers from the back foot",Good,Outside Off
38.3,"Lyon to Rahane, no run",â€¢,"length ball around off, comes forward and block",Good,Off Stump
38.2,"Lyon to Rahane, no run",â€¢,"length ball on middle and leg, turns it towards short leg",Good,Middle Stump
38.1,"Lyon to Rahane, no run",â€¢,"length ball, Rahane uses his feet but is nowhere near the ball, pads away",Good,Leg Stump
37.6,"Hazlewood to Vihari, no run",â€¢,"a maiden to start the new session. Length around off, Vihari stays in his crease and blocks",Good,Off Stump
37.5,"Hazlewood to Vihari, no run",â€¢,"length ball angling towards off and middle, defended",Good,Off Stump
37.4,"Hazlewood to Vihari, no run",â€¢,a thick outside edge rolls towards the off side as Vihari was looking to work this length ball on middle towards leg side,Good,Off Stump
37.3,"Hazlewood to Vihari, no run",â€¢,"length ball around sixth stump, left alone once more",Good,Unknown
