ball,bowler_batsman,result,commentary,length,line
37.4,"Bumrah to Labuschagne, 1 run",1,"back of a length on off stump, steps across and works it wristily to fine leg, fine of the man at leg gully",Good,Outside Off
37.3,"Bumrah to Labuschagne, no run",â€¢,"full-toss on off stump, looking for the yorker maybe. Punched to mid-on",Yorker,Off Stump
37.2,"Bumrah to Labuschagne, no run",â€¢,"fullish, angling into off stump, defended into the covers",Full,Outside Off
37.1,"Bumrah to Labuschagne, no run",â€¢,"back of a length in the corridor, left alone",Good,Outside Off
36.6,"Ashwin to Labuschagne, 1 run",1,"interesting shot. That's pitched very full, within the stumps, and he gets his front leg out of the way and plays an open-hip sweep to deep square leg",Full,Leg Stump
36.5,"Ashwin to Green, 1 run",1,"tossed up fuller outside off, stretches out to clip into the on side, to the right of midwicket",Full,Outside Off
36.4,"Ashwin to Green, no run",â€¢,"again, plays well in front of his body while defending off the front foot as this dips and spins in from outside off",Unknown,Outside Off
36.3,"Ashwin to Green, no run",â€¢,"ooh, Ashwin will like that. Tosses it up high outside off, and Green pushes out in front of his body to defend it back to the bowler. Uses his reach rather than a big stride, but leaves a gap",Unknown,Outside Off
36.2,"Ashwin to Green, no run",â€¢,"looped up outside off, and Green steps out to jab it firmly back to the bowler",Unknown,Outside Off
36.1,"Ashwin to Labuschagne, 1 run",1,"tossed up on middle stump, clipped wide of mid-on",Full,Outside Off
35.6,"Bumrah to Green, no run",â€¢,"back of a length, slants this a bit closer to off stump, and Green leaves again",Good,Off Stump
35.5,"Bumrah to Green, no run",â€¢,"length ball, wide-ish line, left alone",Good,Outside Off
35.4,"Bumrah to Green, no run",â€¢,"back of a length, fifth-stump line, left alone",Good,Unknown
35.3,"Bumrah to Green, no run",â€¢,"bouncer climbing not particularly steeply over off stump. Green is 6'7"", so he has to do quite a bit of work to duck under it",Short,Off Stump
35.2,"Bumrah to Green, no run",â€¢,"length ball in the corridor, left alone",Good,Outside Off
35.1,"Bumrah to Green, no run",â€¢,"fullish, angling into off stump, uses his reach to get a stride in and defend to short cover",Full,Outside Off
34.6,"Ashwin to Labuschagne, no run",â€¢,that's the Lyon line and length. Dangled up high outside off. Steps out and blocks it back to the bowler after failing to get to the pitch,Good,Outside Off
34.5,"Ashwin to Green, 1 run",1,"nervy first ball. Stuck on the crease to an offbreak that hurries into the stumps. Clips it round the corner, just behind square, and gets a single, but it went off the inside half of the bat",Unknown,Off Stump
34.4,"Ashwin to Head, OUT",W,"gone, Ashwin has two! This was flighted, on middle and off or thereabouts, and Head doesn't get a proper stride in to drive. Gets his front leg out of the way because he's worried about lbw, and then looks to clip into the on side, but the ball dips, straightens, hits the outside half of the bat, and pops right back to the bowler at chest height. India are all over Australia now.",Unknown,Off Stump
34.3,"Ashwin to Head, no run",â€¢,"tossed up on middle and leg, gets forward to clip to mid-on",Full,Middle Stump
34.2,"Ashwin to Head, no run",â€¢,"stays back to this length ball on middle and leg, clips to square leg",Good,Middle Stump
34.1,"Ashwin to Labuschagne, 1 run",1,"length ball spinning in towards off stump. Stays a little leg-side of the ball and punches past the bowler, towards mid-on",Good,Off Stump
33.6,"Yadav to Head, no run",â€¢,"shortish, angling into the corridor outside off. Jumps to ride the bounce and block it back to the bowler",Short,Outside Off
33.5,"Yadav to Head, no run",â€¢,"bouncer angling in over the stumps, ducks down to get under it",Short,Unknown
33.4,"Yadav to Head, no run",â€¢,"length ball angling in towards off stump, defended to short extra-cover",Good,Outside Off
33.3,"Yadav to Head, 2 runs",2,"full, slanting away from off stump, good stride forward for the checked drive into the covers. Got his head over the ball and made sure he didn't go too hard at it, because it was by no means a half-volley",Full,Outside Off
33.2,"Yadav to Head, no run",â€¢,"shortish, tucked off the hip to that man at square leg",Short,Off Stump
33.1,"Yadav to Head, no run",â€¢,"fullish on middle and leg, clipped to square leg",Full,Middle Stump
32.6,"Ashwin to Labuschagne, no run",â€¢,"flat, spins from off to middle-and-leg. Clipped from the crease to midwicket",Good,Off Stump
32.5,"Ashwin to Labuschagne, no run",â€¢,"flatter, spins towards leg stump, goes back to clip to backward square leg",Good,Leg Stump
32.4,"Ashwin to Labuschagne, no run",â€¢,"a touch short on off stump, chopped to the man at point",Short,Outside Off
32.3,"Ashwin to Labuschagne, no run",â€¢,"tossed up slow outside off, dips and hits high on the bat after Labuschagne presses forward to defend",Full,Outside Off
32.2,"Ashwin to Labuschagne, no run",â€¢,"tossed up fuller, gets a stride out to clip to midwicket",Full,Unknown
32.1,"Ashwin to Labuschagne, no run",â€¢,anguished cries from the close-in fielders as the crease-bound Labuschagne is hurried into a flick. Hits the inside half of his bat. Could have been lbw if he'd missed,Unknown,Unknown
31.6,"Yadav to Labuschagne, 1 run",1,"short, rising to chest height over off stump, pulled to deep square leg",Short,Off Stump
31.5,"Yadav to Labuschagne, no run",â€¢,"length ball close to off stump, straightens a touch. Right behind it to defend back to the bowler",Good,Off Stump
31.4,"Yadav to Labuschagne, no run",â€¢,"length ball on off stump, blocked back to the bowler",Good,Off Stump
31.3,"Yadav to Labuschagne, no run",â€¢,"ooh, nearly an edge. Short, wide ball, and Labuschagne fails to connect with the cut. Not the easiest pitch to cut on because the ball doesn't quite come on as quickly as you might expect",Short,Outside Off
31.2,"Yadav to Labuschagne, no run",â€¢,"back of a length, goes wider of the crease and angles it in. Not too far outside off, but he leaves on length",Good,Outside Off
31.1,"Yadav to Labuschagne, no run",â€¢,"short outside off, climbs quite steeply so Labuschagne chooses to leave",Short,Outside Off
30.6,"Ashwin to Head, no run",â€¢,"tossed up a bit wider, driven firmly but straight to short cover",Full,Outside Off
30.5,"Ashwin to Head, 2 runs",2,"good shot, but he had to make sure he hit that well. Length ball, skidding on with the angle towardss top of off. Makes room and punches into the covers",Good,Outside Off
30.4,"Ashwin to Head, no run",â€¢,"flatter, angles down leg, clipped to the fielder at backward square leg",Good,Leg Stump
30.3,"Ashwin to Head, no run",â€¢,"flighted and full on off stump, clipped towards mid-on",Full,Off Stump
30.2,"Ashwin to Head, no run",â€¢,"appeal for lbw, not given. India think about a review... and they almost don't take it before Kohli makes the gesture with two seconds to go. Again that in-drift, and Head has to play around his front pad in defence. Straightens, misses the inside edge, hits front pad. Did it straighten enough to hit the stumps, given the around-the-wicket angle and the drift? Ooh, umpire's call on leg stump!",Unknown,Leg Stump
30.1,"Ashwin to Head, no run",â€¢,"tossed up, drifts in a little towards off stump. Head seems to get too much of a stride forward, almost yorks himself while defending into the on side",Full,Off Stump
29.6,"Yadav to Labuschagne, no run",â€¢,"back of a length on off stump, defended into the off side",Good,Off Stump
29.5,"Yadav to Labuschagne, FOUR runs",4,"full, and again, there seems to be a hint of reverse in towards off stump. A touch too full, and Labuschagne is in the perfect position to simply show the full face and punch it back down the ground, between the stumps and the non-striker",Full,Off Stump
29.4,"Yadav to Labuschagne, no run",â€¢,"back of a length close to off stump, defended to short cover",Good,Outside Off
29.3,"Yadav to Labuschagne, no run",â€¢,"back of a length in the corridor, left alone",Good,Outside Off
29.2,"Yadav to Labuschagne, no run",â€¢,"length ball outside off, Labuschagne leaves with a swatting motion at the end, making sure no one's missing Smith at the crease",Good,Outside Off
29.1,"Yadav to Labuschagne, FOUR runs",4,"short, sits up at chest height just over off stump. Nice short-arm jab to pick the gap between midwicket and deep square leg",Short,Off Stump
28.6,"Ashwin to Labuschagne, 1 run",1,"flatter, goes back to an off-stump ball to chop it towards backward point. Ashwin won't mind that shot",Good,Outside Off
28.5,"Ashwin to Labuschagne, no run",â€¢,"length ball on off stump, defended back to the bowler",Good,Off Stump
28.4,"Ashwin to Head, 1 run",1,"back of a length spinning away from off, stays back and chops behind square",Good,Off Stump
28.3,"Ashwin to Labuschagne, 1 run",1,"stays back to a length ball spinning in towards off stump, punches into the cover point region",Good,Outside Off
28.2,"Ashwin to Head, 1 run",1,"teasing flight on off stump. Gets forward, careful not to get his front pad in the way, and defends, and gets a thickish outside edge that rolls through the gully region",Unknown,Outside Off
28.1,"Ashwin to Head, no run",â€¢,"tossed up outside off, driven into the covers",Full,Outside Off
27.6,"Yadav to Labuschagne, no run",â€¢,"short ball in the corridor, no room to play an attacking shot. Gets up on his toes to defend into the off side",Short,Outside Off
27.5,"Yadav to Head, 1 run",1,length ball slanting across to off stump. Is Umesh reversing it ever so slightly away from the left-hander? Not sure. Good stride forward to push square on the off side,Good,Off Stump
27.4,"Yadav to Head, no run",â€¢,"length ball on middle and off, gets behind it to clip to square leg",Good,Off Stump
27.3,"Yadav to Labuschagne, 1 run",1,"length ball angling into middle and off, steps across and clips to deep square leg",Good,Off Stump
27.2,"Yadav to Labuschagne, no run",â€¢,"back of a length outside off, left alone",Good,Outside Off
27.1,"Yadav to Labuschagne, no run",â€¢,"length ball on off stump, defended into the covers",Good,Outside Off
26.6,"Ashwin to Smith, OUT",W,"got him, Ashwin has struck with an absolute beauty! He got Smith like this in Dharamsala in 2017, but that was from around the wicket. I don't know if this was meant to go on straight or if it was just natural variation, but he plays back to a length ball just outside off, and it skids through quick, takes the outside edge of his defensive bat, and straight into Ajinkya Rahane's lap at slip. Almost seemed to leave Smith off the pitch, kind of like the Mohammad Nabi arm ball",Good,Outside Off
26.5,"Ashwin to Smith, no run",â€¢,"looped up slow on off stump, defended to mid-on",Good,Off Stump
26.4,"Ashwin to Smith, no run",â€¢,"tossed up slow outside off, stretches out and defends to mid-on",Full,Outside Off
26.3,"Ashwin to Labuschagne, 1 run",1,"tossed up now, on middle stump, skips out of his crease and clips through forward square leg",Full,Middle Stump
26.2,"Ashwin to Labuschagne, no run",â€¢,"tossed up on leg stump, clipped to backward square leg, and could Australia have lost their best batsman to a run-out too? Smith hurries out of his crease before being sent back by Labuschagne, and the throw to Ashwin is quick and flat, but the fact that it isn't a direct hit saves Smith as he dives home just in time",Full,Leg Stump
26.1,"Ashwin to Labuschagne, 2 runs",2,"starts with a flat one spinning from off stump, gets across and works it through backward square leg",Good,Off Stump
25.6,"Shami to Smith, no run",â€¢,"in the blockhole close to off stump, Smith is so deep in his crease that he almost plays this like a half-volley, punching it to short extra-cover",Good,Outside Off
25.5,"Shami to Smith, no run",â€¢,"length ball, fifth-stump line, left alone",Good,Unknown
25.4,"Shami to Labuschagne, 1 run",1,"length ball on off stump, clipped to the left of long leg",Good,Off Stump
25.3,"Shami to Labuschagne, no run",â€¢,"fullish, wider outside off, looking to see if Labuschagne will drive away from his body. He doesn't",Full,Outside Off
25.2,"Shami to Labuschagne, no run",â€¢,"length ball close to off stump, defended into the point region",Good,Outside Off
25.1,"Shami to Labuschagne, no run",â€¢,"bouncer over the right shoulder. Thinks about hooking, then judges it to be bouncing too steeply and leaves instead, swaying his upper body away from the line",Short,Unknown
24.6,"Bumrah to Smith, no run",â€¢,"bouncer, climbing steeply over off stump. Crouches down low to get under it",Short,Off Stump
24.5,"Bumrah to Smith, no run",â€¢,"length ball on off stump, defended to midwicket",Good,Off Stump
24.4,"Bumrah to Smith, no run",â€¢,"length ball angling into off stump, jumps across and defends to mid-on",Good,Off Stump
24.3,"Bumrah to Smith, no run",â€¢,"bouncer over off stump, ducks down low to evade it",Short,Off Stump
24.2,"Bumrah to Smith, no run",â€¢,"now he goes short, and it climbs towards Smith's ribcage. Hops across and plays it down into the leg side with soft hands",Short,Leg Stump
24.1,"Bumrah to Smith, no run",â€¢,length ball slanting in and straightening towards off stump. Smith jumps across and defends to the left of the bowler,Good,Off Stump
23.6,"Shami to Labuschagne, no run",â€¢,"bouncer now, over off stump. Keeps his eye on it and ducks his head off-side of the ball to evade it",Short,Off Stump
23.5,"Shami to Labuschagne, no run",â€¢,"back of a length in the corridor, left alone",Good,Outside Off
23.4,"Shami to Labuschagne, no run",â€¢,"length ball close to off stump, straightens a touch. Gets back and across and defends into the cover point region",Good,Outside Off
23.3,"Shami to Labuschagne, no run",â€¢,"back of a length, fairly wide of off, left alone",Good,Outside Off
23.2,"Shami to Labuschagne, no run",â€¢,"back of a length, skids through low towards off stump. Hops, then squats, to defend it",Good,Off Stump
23.1,"Shami to Labuschagne, no run",â€¢,"short, rising to shoulder height outside off, pulled hard into the ground, bounces to midwicket",Short,Outside Off
22.6,"Bumrah to Smith, no run",â€¢,"how many bowlers beat Smith and find his edge the next ball? Similar delivery, just short of a length outside off, and Smith, shuffling across, pushes out in defence and edges it as it straightens off the deck. Falls short of second slip, Kohli, diving across first slip",Good,Outside Off
22.5,"Bumrah to Smith, no run",â€¢,"beauty. Back of a length, angling into the fifth-stump channel and straightening past the edge of Smith's defensive bat",Good,Unknown
22.4,"Bumrah to Labuschagne, 1 run",1,"goes short now, and now it's Prithvi Shaw's turn to drop Labuschagne. Gets up to about chest height just outside off, and maybe it skids on quicker than the batsman expects. Plays a weird, half-hearted, checked pull, and miscues it high over the square leg region, where Shaw, running a short distance backwards and to his left, puts it down",Short,Outside Off
22.3,"Bumrah to Labuschagne, no run",â€¢,"length ball, a little wider than the previous one, left alone",Good,Outside Off
22.2,"Bumrah to Labuschagne, no run",â€¢,"back of a length outside off, jabbed to point",Good,Outside Off
22.1,"Bumrah to Labuschagne, no run",â€¢,"back of a length on off stump, defended to mid-on",Good,Off Stump
21.6,"Shami to Smith, no run",â€¢,"fuller now, on off stump, defended to mid-on. Excellent line from Shami right through this over",Full,Off Stump
21.5,"Shami to Smith, no run",â€¢,"back of a length on off stump, right behind it to defend to midwicket",Good,Off Stump
21.4,"Shami to Smith, no run",â€¢,"back of a length on off stump, gets back and across and tucks it to that man at leg gully",Good,Outside Off
21.3,"Shami to Smith, no run",â€¢,"length ball, nips in towards off stump. Right behind it to defend to midwicket",Good,Off Stump
21.2,"Shami to Smith, no run",â€¢,"bouncer outside off, ducks low and ignores it",Short,Outside Off
21.1,"Shami to Smith, no run",â€¢,"length ball on off stump, jumps back and across, deep in his crease, to defend to midwicket",Good,Off Stump
20.6,"Bumrah to Labuschagne, no run",â€¢,"length ball, straightens a little close to off stump. Defended nice and close to his body, rolls away square on the off side",Good,Off Stump
20.5,"Bumrah to Labuschagne, no run",â€¢,"length ball attacking the top of off stump. Hops, then it skids through lower than he expects, and he squats a little as he defends into the on side",Good,Off Stump
20.4,"Bumrah to Labuschagne, no run",â€¢,"length ball on off stump, defended off the front foot, back down the pitch",Good,Off Stump
20.3,"Bumrah to Labuschagne, no run",â€¢,"back of a length, a bit of inward movement towards off stump. Labuschagne seems to have all the time in the world to stand tall and defend square on the leg side",Good,Off Stump
20.2,"Bumrah to Labuschagne, no run",â€¢,"back of a length on off stump, defended into the point region",Good,Outside Off
20.1,"Bumrah to Labuschagne, FOUR runs",4,"draws the edge right away, but it doesn't carry to the cordon. Back of a length in the corridor, straightens a little as Labuschange defends from the crease. Plays close to his body, though, and the edge dies as it runs away wide of the diving third slip fielder",Good,Outside Off
19.6,"Shami to Smith, no run",â€¢,"back of a length on leg stump, defended to midwicket",Good,Leg Stump
19.5,"Shami to Smith, no run",â€¢,"fullish on leg stump, defended to midwicket. Doesn't close his bat face, mindful of that man at leg gully",Full,Outside Off
19.4,"Shami to Smith, no run",â€¢,"length ball on off stump, defended to mid-on",Good,Off Stump
19.3,"Shami to Labuschagne, 1 run",1,"a touch shorter, gets it to bounce steeply over off stump. Takes the bottom hand off while defending into the on side",Short,Off Stump
19.2,"Shami to Labuschagne, no run",â€¢,"length ball close to off stump, defends from the crease, to short extra-cover",Good,Outside Off
19.1,"Shami to Labuschagne, no run",â€¢,"shortish, fourth-stump line. Gets up to just above chest height, and Labuschagne keeps it down into the square-leg region with a turn of his wrists on top of the bounce, after getting up on his toes",Short,Leg Stump
18.6,"Bumrah to Smith, no run",â€¢,"bouncer at off stump, ducks to let it go",Short,Off Stump
18.5,"Bumrah to Smith, no run",â€¢,"full and into off stump, patted to mid-off",Full,Off Stump
18.4,"Bumrah to Smith, no run",â€¢,"good length outside off, 141kph, left alone",Good,Outside Off
18.3,"Bumrah to Smith, no run",â€¢,past the edge! Good length and angled into the corridor. Straightens as he jumps into the off side for the back foot defence,Good,Outside Off
18.2,"Bumrah to Smith, no run",â€¢,"short of a length and wide outside off, left alone",Good,Outside Off
18.1,"Bumrah to Smith, no run",â€¢,"good length and wide outside off, left alone",Good,Outside Off
17.6,"Shami to Labuschagne, FOUR runs",4,"Bumrah drops a sitter! Very conscious of the boundary padding behind him, probably not aware of how much room he had. Because he's jumped up running to his right from fine leg where a jump wasn't required. This was straight into his pouch, stomach height and floating nicely. Labuschagne took on the bouncer from middle stump and got a top edge. Bumrah's a couple of yards in, but he leaps off the ground as that arrives as if it's a close call. Let down by his awareness",Short,Off Stump
17.5,"Shami to Smith, 1 run",1,"good length at middle stump, shuffles and clips to deep square",Good,Middle Stump
17.4,"Shami to Labuschagne, 1 leg bye",1lb,"good length and into middle stump. Shuffles to dab into the leg side and cops it on the pad. An appeal from India, but a subdued one",Good,Middle Stump
17.3,"Shami to Labuschagne, no run",â€¢,"good length and wide outside off, left alone",Good,Outside Off
17.2,"Shami to Labuschagne, no run",â€¢,short of a length and rising into his mid-riff. Looks to flick but cops that on the box,Good,Unknown
17.1,"Shami to Labuschagne, no run",â€¢,"good length and in the corridor, shuffles and defends from the crease",Good,Outside Off
16.6,"Bumrah to Burns, OUT",W,"another lbw, looks very good for India. Burns reviews. It's a Bumrah yorker - or one that Burns has made with his stride. Middle and leg stump line. He walks across the stumps and gets locked up with the front leg across into the off side. He's hit his toe with the bat and that shows a mark on Snicko. Umpire is satsified there's no bat on it. And Burns himself seemed to know it because he consulted for a while before taking the review. The only thing that can save him now is if that ball is sliding down leg. It is not. Umpire's call. This one decidedly closer than the last one, it's just about brushing leg stump. Burns not pleased about that. His dogged innings has ended less than ten minutes before the long break. Bumrah has swung the session India's way",Yorker,Off Stump
16.5,"Bumrah to Burns, no run",â€¢,"good length and into off stump, 137ph, blocked solidly on the front foot",Good,Off Stump
16.4,"Bumrah to Burns, no run",â€¢,"bouncer at middle stump, ducks to let it go",Short,Middle Stump
16.3,"Bumrah to Burns, no run",â€¢,short of a length and up at the hips. Glanced along the floor to leg gully,Good,Outside Off
16.2,"Bumrah to Burns, no run",â€¢,"good length, 138kph and wide of the corridor. Left alone",Good,Outside Off
16.1,"Bumrah to Burns, no run",â€¢,"good length and at off stump, defended to gully off the front foot",Good,Outside Off
15.6,"Shami to Labuschagne, no run",â€¢,"good length in the corridor, defended into the leg side",Good,Outside Off
15.5,"Shami to Labuschagne, FOUR runs",4,short of a length and into middle stump. Shuffles across and uses the angle to tickle that fine,Good,Middle Stump
15.4,"Shami to Labuschagne, FOUR runs",4,through the cordon again. Good length and into off stump. Hangs back and defends with a dead bat again. Thick outside edge between second slip and gully. Agarwal puts in a slide to retrieve,Good,Outside Off
15.3,"Shami to Labuschagne, no run",â€¢,"good length and cutting in from outside off, left alone",Good,Outside Off
15.2,"Shami to Labuschagne, no run",â€¢,"138kph and into his body. Short and steep and vicious. It's up at Marnus' front shoulder and he stands tall and fends awkwardly, with the bottom hand coming off. Cops it on the collar bone",Short,Off Stump
15.1,"Shami to Burns, 1 run",1,"good length and into middle stump, dropped pitch side on the leg side for the single",Good,Middle Stump
14.6,"Bumrah to Labuschagne, no run",â€¢,"short of a length and wide outside off, left alone",Good,Outside Off
14.5,"Bumrah to Labuschagne, no run",â€¢,"short of a length outside off, left alone",Good,Outside Off
14.4,"Bumrah to Labuschagne, FOUR runs",4,"between slip and keeper! Another edge dies on the cordon. Saha lunging desperately to his right and forward, one-handed, but that evades him. A good length ball in the corridor, straightening as Labuschagne offers a dead bat. Edge barely stays in the air",Good,Outside Off
14.3,"Bumrah to Labuschagne, no run",â€¢,"short of a length and wide outside off, left alone",Good,Outside Off
14.2,"Bumrah to Labuschagne, no run",â€¢,"short and wide outside off, left alone",Short,Outside Off
14.1,"Bumrah to Wade, OUT",W,"appeal for lbw and given. Wade reluctantly reviews it. Looks good if it's hit him in line. He's deep in the crease, walking across off stump and is struck around the knee roll. Bumrah is around the wicket, remember. Slants it in from a length and raps him as he's moving. That's hitting middle stump. Umpire's call. They lose the opener, retain the review",Good,Off Stump
13.6,"Shami to Burns, no run",â€¢,short and climbing at the chest. Awkwardly fended into the leg side,Short,Leg Stump
13.5,"Shami to Burns, 2 runs",2,"nice transfer of weight into this. Good signs indeed, for Burns. Gets forward and close to this length ball outside off, opens the face late and it's past point",Good,Outside Off
13.4,"Shami to Burns, no run",â€¢,"good length, 137.9kph, in the corridor. Left alone",Good,Outside Off
13.3,"Shami to Burns, no run",â€¢,"short and down leg side, left alone",Short,Leg Stump
13.2,"Shami to Burns, no run",â€¢,half an appeal for lbw as Burns lunges forward outside off. Inside edge onto pad on the forward block,Unknown,Outside Off
13.1,"Shami to Burns, no run",â€¢,"short and down leg side, sways to let it pass",Short,Leg Stump
12.6,"Bumrah to Wade, no run",â€¢,"good length and in the corridor, shuffles and gets it onto his body off the inside edge as he looks to defend",Good,Outside Off
12.5,"Bumrah to Wade, no run",â€¢,"turns his back again. Cops another one on the arm, just above the elbow. Short one slanted into the corridor and he's not in position to let that go",Short,Outside Off
12.4,"Bumrah to Wade, no run",â€¢,"good length and into middle stump, stabbed to mid-on with the angle",Good,Middle Stump
12.3,"Bumrah to Wade, no run",â€¢,"bouncer slanted in at a leg stump line, ducks to let it go",Short,Leg Stump
12.2,"Bumrah to Wade, no run",â€¢,"good length and into off stump, defended from deep in the crease",Good,Off Stump
12.1,"Bumrah to Wade, no run",â€¢,"short and in the corridor, 131.9kph, defended on the back foot",Short,Outside Off
11.6,"Shami to Wade, 1 run",1,short of a length and in the corridor. Watchful cut to point's right,Good,Outside Off
11.5,"Shami to Wade, no run",â€¢,"good length and into off stump, defended on the front foot",Good,Off Stump
11.4,"Shami to Wade, no run",â€¢,"short at a middle stump line, ducks to let it go",Short,Middle Stump
11.3,"Shami to Wade, no run",â€¢,"good length and wide outside off, left alone",Good,Outside Off
11.2,"Shami to Wade, no run",â€¢,"good length and wide outside off, left alone",Good,Outside Off
11.1,"Shami to Wade, no run",â€¢,"good length and into the corridor, defended off the back foot",Good,Outside Off
10.6,"Yadav to Wade, 1 run",1,"short of a length and into the body. Allows that onto the body, nudges it past mid-on",Good,Unknown
10.5,"Yadav to Wade, no run",â€¢,short and slanted in at a middle stump line. Ducks to let that go,Short,Middle Stump
10.4,"Yadav to Wade, no run",â€¢,"full and just outside off, nice stride out as he drives to mid-off",Full,Outside Off
10.3,"Yadav to Wade, no run",â€¢,"short and in the corridor, nicely behind the line to defend this",Short,Outside Off
10.2,"Yadav to Wade, no run",â€¢,"good length and into the corridor, defended off the back foot",Good,Outside Off
10.1,"Yadav to Wade, no run",â€¢,"full and very wide outside off, left alone",Full,Outside Off
9.6,"Shami to Burns, no run",â€¢,"full and onto middle stump, flicked to midwicket",Full,Middle Stump
9.5,"Shami to Burns, no run",â€¢,"137.9kph, good length and slanted into the stumps. Solidly defended",Good,Unknown
9.4,"Shami to Burns, no run",â€¢,"good length and straightening from off stump, defended on the front foot",Good,Off Stump
9.3,"Shami to Burns, no run",â€¢,"full at the stumps, walks into that forward defence",Full,Unknown
9.2,"Shami to Burns, 2 runs",2,"full and into middle stump, gets forward and nearly gets tangled up. Plays in front of the pad and squeezes it past square leg off the thick inside edge",Full,Off Stump
9.1,"Shami to Burns, no run",â€¢,"good length and in the corridor, no movement. Forward to defend",Good,Outside Off
8.6,"Yadav to Wade, no run",â€¢,"back of a length close to off stump, defended into the point region",Good,Outside Off
8.5,"Yadav to Wade, no run",â€¢,"and Wade turns his back on a bouncer. It's angling into him from round the wicket, and it doesn't get up as high as he expects. Hits him on the side, near the front elbow",Short,Unknown
8.4,"Yadav to Wade, no run",â€¢,"back of a length, angling into off stump. A bit of extra bounce and Wade adjusts to defend into the off side. Hit the splice of the bat but he played with nice, soft hands",Good,Off Stump
8.3,"Yadav to Wade, no run",â€¢,"back of a length outside off, left alone",Good,Outside Off
8.2,"Yadav to Wade, no run",â€¢,"short outside off, looks to pull but he's a little late on it. Hits high on the bat and bounces down to midwicket",Short,Outside Off
8.1,"Yadav to Wade, no run",â€¢,"back of a length, angling into off stump, hops up and tucks it watchfully into the leg side",Full,Off Stump
7.6,"Bumrah to Burns, no run",â€¢,"full now, angling into off stump, defended to mid-on",Full,Off Stump
7.5,"Bumrah to Burns, no run",â€¢,"back of a length outside off, left alone",Good,Outside Off
7.4,"Bumrah to Wade, 1 leg bye",1lb,"fuller now, a touch straight, middle-and-leg-ish. Tucked away down to long leg",Full,Middle Stump
7.3,"Bumrah to Wade, no run",â€¢,"a bit of inward seam movement from just outside off, half-hearted appeal after Wade is struck on the thigh pad while looking to defend on the hop. Too high",Unknown,Outside Off
7.2,"Bumrah to Burns, 1 run",1,"length ball on off stump, lets it come on and dabs gently into the cover point region to pick up a good quick single",Good,Outside Off
7.1,"Bumrah to Burns, no run",â€¢,"length ball outside off, left alone",Good,Outside Off
6.6,"Yadav to Wade, no run",â€¢,"length ball, too wide outside off to make Wade play",Good,Outside Off
6.5,"Yadav to Wade, no run",â€¢,"fuller now, angling into the corridor from wide of the crease. Good leave",Full,Outside Off
6.4,"Yadav to Wade, no run",â€¢,"length ball, angling into the fourth-stump channel. Defended into the covers",Good,Outside Off
6.3,"Yadav to Wade, no run",â€¢,"full outside off, and Umesh has a man at cover to stop the drive. No third slip, remember",Full,Outside Off
6.2,"Yadav to Wade, no run",â€¢,"length ball, fifth-stump channel, a little bit of inswing, left alone",Good,Unknown
6.1,"Yadav to Wade, no run",â€¢,"back of a length, angling into off stump, a hint of inswing too. Defended back down the pitch. He wants to be a bit fuller than that",Full,Off Stump
5.6,"Bumrah to Burns, no run",â€¢,"length ball outside off, left alone",Good,Outside Off
5.5,"Bumrah to Burns, no run",â€¢,"buncer, keeps following Burns, and there's an appeal for a catch in the cordon as the ball pops up in that direction. Off the shoulder, kept his bat and gloves just about out of the way. Jags back in off the seam, and Burns, whose initial movement is a forward press, has nowhere to go",Unknown,Off Stump
5.4,"Bumrah to Burns, no run",â€¢,"on the fuller side of a length, fifth-stump line, big stride forward before leaving",Full,Unknown
5.3,"Bumrah to Burns, no run",â€¢,"length ball, too wide to make Burns play",Good,Outside Off
5.2,"Bumrah to Burns, 2 runs",2,"length ball angling into off stump. Gets across and works it to the left of long leg. Again seemed to play around his front pad a little, but he got his head over the ball and played it well",Good,Off Stump
5.1,"Bumrah to Wade, 1 run",1,"back of a length on off stump, jumps to ride the bounce and knock it into the vacant cover point region",Good,Outside Off
4.6,"Yadav to Burns, no run",â€¢,"good ball, back of a length and angling in, not far from off stump at all. Burns leaves on length, and Saha catches it above his left shoulder",Good,Off Stump
4.5,"Yadav to Wade, 1 run",1,"at the hip, tucked down to long leg",Unknown,Leg Stump
4.4,"Yadav to Wade, FOUR runs",4,"first runs. Lovely shot from Wade. Not a particularly bad ball, just slightly shorter, and that means the angle across gives him a little more width too. Gets up on his toes and punches it away through the vacant cover region",Good,Outside Off
4.3,"Yadav to Wade, no run",â€¢,"on the shorter side of a length, close to off stump, defended back to Umesh. He's been more off stump than corridor in this over so far",Good,Outside Off
4.2,"Yadav to Wade, no run",â€¢,"well bowled. Similar initial line, but it keeps going with the angle across. Wade shuffles across to try and work it leg side, but spots the lack of swing just in time to block it back to the bowler while squaring up",Unknown,Leg Stump
4.1,"Yadav to Wade, no run",â€¢,"back of a length, a bit of swing in from a straight line. Looks to tuck it off his hip, but the ball beats his inside edge and hits his thigh",Good,Off Stump
3.6,"Bumrah to Burns, no run",â€¢,"length ball outside off, left alone, and India have begun with four straight maidens",Good,Outside Off
3.5,"Bumrah to Burns, no run",â€¢,"full in the corridor, left alone, carries through at shin height to Saha",Full,Outside Off
3.4,"Bumrah to Burns, no run",â€¢,"back of a length outside off, left alone",Good,Outside Off
