ball,bowler_batsman,result,commentary,length,line
111.4,"Hazlewood to Siraj, OUT",W,"bowled him. Hazlewood gets his five-for. Full, at the base of leg stump, and Siraj backs away, has a big slog at it, and misses",Full,Leg Stump
111.3,"Hazlewood to Siraj, no run",â€¢,"now he steps to the off side to try and swat the short, off-stump ball towards fine leg. Second time he's tried it in two overs. The idea is right but again he fails to connect",Short,Off Stump
111.2,"Hazlewood to Siraj, no run",â€¢,"off-stump yorker, makes a lot of room and slaps it to deep point. Decides to keep the strike himself, which makes sense now.",Yorker,Outside Off
111.1,"Hazlewood to Siraj, FOUR runs",4,"shot! Gets leg-side of the bouncer and keeps his eye on it, manages to make contact with the ramp and it goes over the slips, too fine for third man to do anything about it",Short,Outside Off
110.6,"Starc to Natarajan, no run",â€¢,"another yorker, this time it tails in late and hits low down on the front pad. Appeals, but not with a lot of conviction, because it's going down leg",Yorker,Leg Stump
110.5,"Starc to Natarajan, no run",â€¢,"full now, at the stumps, and Natarajan keeps his eye on it and jams his bat down to keep it out. Inside edge into pad",Full,Leg Stump
110.4,"Starc to Natarajan, no run",â€¢,"short, angling down leg, jumps across and manages to get out of the way",Short,Leg Stump
110.3,"Starc to Natarajan, no run",â€¢,"back of a length close to off stump, backs away and tries to stab at it, can't connect",Good,Off Stump
110.2,"Starc to Natarajan, no run",â€¢,"short again, angling further in towards his elbow, manages to fend at it and keep it down in front of short leg",Short,Leg Stump
110.1,"Starc to Natarajan, no run",â€¢,"short, rising steeply over off stump. Backs away again, has a swish at it, and misses",Short,Off Stump
109.6,"Hazlewood to Siraj, 2 runs",2,"shot. Not off the middle, but these are important runs. Makes a lot of room again, and Hazlewood goes to a fuller length on off stump. Scooped over mid-off, and they run two. Leaves Natarajan on strike for the next over, though",Full,Off Stump
109.5,"Hazlewood to Siraj, no run",â€¢,"short over off stump, backs away to the leg side and swings mightily across the line, can't connect",Short,Off Stump
109.4,"Hazlewood to Natarajan, 1 run",1,"off the mark! Shortish on off stump, makes room and plays a tennis forehand to the left of mid-off",Short,Off Stump
109.3,"Hazlewood to Natarajan, no run",â€¢,half appeal for caught behind after Natarajan backs to the leg-side and pokes at a rising ball over off stump. Went past his glove,Unknown,Off Stump
109.2,"Hazlewood to Siraj, 1 run",1,"yorker just outside off, makes a lot of room and stabs it to deep point",Yorker,Outside Off
109.1,"Hazlewood to Siraj, no run",â€¢,"good thinking from Siraj, steps across to the off side this time, looking to hoick the shortish off-stumpish ball towards fine leg. Can't connect, however",Short,Off Stump
108.6,"Starc to Natarajan, no run",â€¢,"greeted by a short ball first up, at his body. Backs away, almost turns his back on the ball, and offers a single-handed jab at it. Manages to keep it out and keep it down",Short,Off Stump
108.5,"Starc to Sundar, OUT",W,"gone, another excellent catch from Green at gully. Good ball from Starc, short and angling sharply into Washington. Got caught in two minds, between swaying away and trying to ramp it over gully, ended up doing the latter without a whole lot of conviction, and Green dives to his left to complete the catch. Superb innings on debut, he's brought the deficit down to 41. He's just 21, and there's so much time for him to expand on his sound batting and bowling fundamentals",Short,Outside Off
108.4,"Starc to Sundar, no run",â€¢,"ooh, a bit of late inswing as Starc fires in a middle-stump yorker. Watches it carefully and jabs it back to the bowler",Yorker,Middle Stump
108.3,"Starc to Sundar, no run",â€¢,"short ball gets up to just above chest height on off stump. Rides the bounce with both feet off the ground and defends with soft hands, right by his feet",Short,Off Stump
108.2,"Starc to Sundar, no run",â€¢,"short, angling down leg, can't connect with the flick off the hip",Short,Off Stump
108.1,"Starc to Sundar, 2 runs",2,"back of a length outside off, and that's excellent from Sundar, taps it towards deep point, but doesn't hit it too hard, and calls immediately for two because the fielder has to come in a long way off the rope",Good,Outside Off
107.6,"Hazlewood to Siraj, 2 runs",2,backs away again and Hazlewood follows him with a back-of-a-length ball. Carved away over the cover region without quite middling it,Good,Outside Off
107.5,"Hazlewood to Siraj, FOUR runs",4,"wow. Assumed correctly that he'd get a short one first up, and it was a similar ball to the one that got Saini, ut Siraj has stepped away to the leg side to make himself room, and he cuts it in the air, deliberately, over the point region",Short,Outside Off
107.4,"Hazlewood to Saini, OUT",W,"gone, Hazlewood's got his man. Again that short, rising ball that isn't quite a bouncer. No option of ducking or swaying here, the ball kept following him even as he tried to stay leg-side of the ball, and climbed towards the shoulder of his bat to find the edge to second slip",Short,Outside Off
107.3,"Hazlewood to Saini, no run",â€¢,"shortish on off stump, hops up to ride the bounce and plays it close to his body, if in ungainly fashion, to ensure the ball stays down on its way to gully",Short,Outside Off
107.2,"Hazlewood to Saini, no run",â€¢,"length ball close to off stump, blocked ceremoniously to short extra-cover, front foot in position long before the ball had arrived",Good,Outside Off
107.1,"Hazlewood to Saini, no run",â€¢,"bouncer, rising high over off stump, ducks under it while mostly keeping his eyes on the ball",Short,Off Stump
106.6,"Cummins to Sundar, no run",â€¢,"shortish at the hip, looks to tuck it away and the ball lobs briefly in the air towards leg gully, but doesn't get to the fielder. Not sure if there was any bat on it, or just thigh pad",Short,Outside Off
106.5,"Cummins to Sundar, no run",â€¢,"another bouncer, this time gets up steeply over the stumps and Washington ducks under it",Short,Unknown
106.4,"Cummins to Sundar, no run",â€¢,"lucky. Banged in short, and Sundar was trying to sway away from the line, but the ball didn't get up as high as he expected and hit him on the left shoulder. Then it bounces onto the pitch and rolls backwards, and doesn't miss off stump by much, but Washington looks so nonchalant as if nothing happened",Short,Off Stump
106.3,"Cummins to Sundar, no run",â€¢,"back of a length on off stump, lets it come to him this time and punches to mid-off",Good,Off Stump
106.2,"Cummins to Sundar, no run",â€¢,"back of a length, slanting across to off stump. Looks to punch down the ground without really moving his feet, and it straightens and hits inside edge, then onto thigh pad",Good,Off Stump
106.1,"Cummins to Saini, 1 run",1,"short, angling into the body and bouncing just above waist-high over leg stump. Saini was trying to back away and finds the ball following him. Jams his bat down and manages to squeeze it down to third man",Short,Leg Stump
105.6,"Hazlewood to Sundar, no run",â€¢,"bouncer, slanting across Sundar. He thinks about leaning back and ramping it over the slips, but pulls out of the stroke because it's bounced too high",Short,Outside Off
105.5,"Hazlewood to Sundar, no run",â€¢,"back of a length on off stump, makes a bit of room to try and punch it through cover point, but the fielder at short cover dives to his right and stops it",Good,Outside Off
105.4,"Hazlewood to Sundar, no run",â€¢,"length ball on middle stump, defended back to the bowler",Good,Middle Stump
105.3,"Hazlewood to Sundar, no run",â€¢,"good ball, rising steeply over off stump, and Sundar stands up tall, lets it come on, and defends with soft hands towards the cordon",Unknown,Off Stump
105.2,"Hazlewood to Sundar, no run",â€¢,"bouncer over middle stump, ducks hurriedly to get under it",Short,Middle Stump
105.1,"Hazlewood to Sundar, no run",â€¢,"back of a length on off stump, defended into the covers",Good,Outside Off
104.6,"Cummins to Saini, no run",â€¢,"safely negotiates the last ball, ducks down low to get under another bouncer, this time it's angling in over leg stump",Short,Leg Stump
104.5,"Cummins to Saini, no run",â€¢,"length ball outside off, left alone",Good,Outside Off
104.4,"Cummins to Saini, no run",â€¢,"somehow gets out of the way of another sharp bouncer. He was stepping away to the leg side but also trying to jab at the ball, and he's lucky not to have got any glove on it",Short,Leg Stump
104.3,"Cummins to Saini, no run",â€¢,"short, rising ball in the corridor, does well to leave it without leaving his bat or gloves in the way",Short,Outside Off
104.2,"Cummins to Saini, no run",â€¢,"another quick bouncer over off stump, and Saini falls away from the line - literally - to avoid it",Short,Off Stump
104.1,"Cummins to Saini, FOUR runs",4,"lucky runs for Saini, as he ducks into a bouncer from Cummins without really keeping his eye on it. His hands go up as a reflex act of self-protection, and the ball hits the shoulder of his bat and loops up over gully",Short,Outside Off
103.6,"Lyon to Sundar, SIX runs",6,"it's a no-look six! Goes down on his back knee and slog-sweeps this, but with an almost straight bat, over deep midwicket. Extraordinary shot. We've seen those from Andre Fletcher in the BBL",Unknown,Unknown
103.5,"Lyon to Sundar, no run",â€¢,"goes down early and tries to paddle-sweep this from well outside off, gets a top edge into his helmet",Unknown,Outside Off
103.4,"Lyon to Sundar, no run",â€¢,"full outside off, he doesn't play",Full,Outside Off
103.3,"Lyon to Sundar, no run",â€¢,left alone outside off,Unknown,Outside Off
103.2,"Lyon to Sundar, no run",â€¢,"wide outside off, driven powerfully straight cover...looks like Sundar will try to change gear",Full,Outside Off
103.1,"Lyon to Sundar, no run",â€¢,"short outside off, square drives to deep cover and doesn't run",Good,Outside Off
102.6,"Cummins to Saini, no run",â€¢,"short of a length outside off, trying to withdraw the bat but ends up glancing towards third slip",Good,Outside Off
102.5,"Cummins to Saini, no run",â€¢,"a bouncer over off stump, left alone...Cummins is appealing and Australia have reviewed! Cummins and Wade are sure they heard a sound. Erm, well, think less said about that the better. There is a whole zip code between the ball, bat and glove",Short,Off Stump
102.4,"Cummins to Saini, no run",â€¢,"good length at the stumps, manages to defend this somewhat unconvincingly",Good,Unknown
102.3,"Cummins to Thakur, OUT",W,"the breakthrough! Cummins gets it. Superbly bowled, good length just outside off stump, this nips back significantly and beats the big drive to end a fantastic innings and partnership. Terrific delivery, actually.",Good,Outside Off
102.2,"Cummins to Thakur, 2 runs",2,"goes after the short one again, swats a pull shot in the air but in front of square and safe",Short,Unknown
102.1,"Cummins to Thakur, no run",â€¢,"back of a length at off stump, 139kph, defended",Good,Off Stump
101.6,"Lyon to Sundar, no run",â€¢,"this is a little shorter, played off the back foot into the covers",Good,Outside Off
101.5,"Lyon to Sundar, no run",â€¢,drives again and again picks out the short cover,Good,Outside Off
101.4,"Lyon to Sundar, no run",â€¢,strides forward and drives to short cover,Good,Outside Off
101.3,"Lyon to Sundar, no run",â€¢,"very full at middle and leg, jabbed back down the pitch",Full,Middle Stump
101.2,"Lyon to Sundar, no run",â€¢,"slides on outside off, left alone",Unknown,Outside Off
101.1,"Lyon to Sundar, no run",â€¢,"round the wicket, outside off, left alone",Unknown,Outside Off
100.6,"Cummins to Thakur, no run",â€¢,"fuller at the stumps, pushes this in the air towards the on side but it lands safety",Full,Unknown
100.5,"Cummins to Sundar, 1 run",1,"short on leg stump, worked off the hip with one foot off the ground",Short,Off Stump
100.4,"Cummins to Sundar, no run",â€¢,"full outside off, left alone",Full,Outside Off
100.3,"Cummins to Thakur, 1 run",1,gets inside a short delivery and helps it through square leg,Short,Leg Stump
100.2,"Cummins to Thakur, no run",â€¢,"full outside off, drives handsomely but straight to mid-off",Full,Outside Off
100.1,"Cummins to Thakur, no run",â€¢,"back of a length at off stump, defended off the splice towards point",Good,Outside Off
99.6,"Lyon to Sundar, no run",â€¢,"over the wicket, full, driven back to the bowler...it's flat for Australia",Full,Unknown
99.5,"Lyon to Thakur, 1 leg bye",1lb,"over the wicket, turns into the pad and trickles behind square",Unknown,Leg Stump
99.4,"Lyon to Thakur, no run",â€¢,"on the pads, tapped down by his feet",Unknown,Leg Stump
99.3,"Lyon to Thakur, no run",â€¢,"pushed across to off stump, he leans forward",Unknown,Off Stump
99.2,"Lyon to Thakur, no run",â€¢,defended from a middle and leg line,Unknown,Middle Stump
99.1,"Lyon to Thakur, no run",â€¢,"round the wicket, full at the stumps, defended",Full,Unknown
98.6,"Cummins to Thakur, 1 leg bye",1lb,"angled into the pads, deflects off the thigh guard behind square",Unknown,Off Stump
98.5,"Cummins to Thakur, FOUR runs",4,"goes after the short one! Was around leg stump, he swung through a hook shot and it flies off a top edge very fine",Short,Off Stump
98.4,"Cummins to Thakur, 2 runs",2,"fuller at off stump, brings him forward and it slides off the face through backward point",Full,Outside Off
98.3,"Cummins to Thakur, no run",â€¢,"in the channel outside off, a well-judged leave",Unknown,Outside Off
98.2,"Cummins to Thakur, no run",â€¢,"back of a length outside off, left alone",Good,Outside Off
98.1,"Cummins to Thakur, no run",â€¢,"good length at off stump, defended",Good,Off Stump
97.6,"Lyon to Sundar, 2 runs",2,"gets away with this, aims a lofted drive inside out over cover, skews off a thicker outer half of the bat but lands safely",Good,Outside Off
97.5,"Lyon to Thakur, 1 run",1,"short of a length, eases onto the back foot and pushes to long-on",Good,Unknown
97.4,"Lyon to Sundar, 1 run",1,"even fuller, whipped wide of mid-on but not cleanly timed",Full,Outside Off
97.3,"Lyon to Sundar, no run",â€¢,"round the wicket, full at middle, defended",Full,Middle Stump
97.2,"Lyon to Thakur, 1 run",1,"short and pulled to deep backward square, he would have wanted more than a single for that",Short,Unknown
97.1,"Lyon to Thakur, no run",â€¢,"defended from off stump, slides off the face",Unknown,Off Stump
96.6,"Starc to Sundar, no run",â€¢,"short outside off, 145kph, allows it through",Short,Outside Off
96.5,"Starc to Sundar, no run",â€¢,"short and straight, Sundar stands to play this and is taken on the body",Short,Unknown
96.4,"Starc to Thakur, 1 run",1,pushed straight of mid-off,Unknown,Off Stump
96.3,"Starc to Sundar, 1 run",1,"full at the stumps, pushes to mid-off and sets off straightaway...that's his fifty as well, a brilliant innings from the debutant",Full,Off Stump
96.2,"Starc to Sundar, no run",â€¢,"short on leg stump, 144kph, travels over the shoulder to Paine",Short,Leg Stump
96.1,"Starc to Thakur, 1 run",1,neatly tucked off the hip to fine leg...no butts about that one,Unknown,Off Stump
95.6,"Lyon to Sundar, no run",â€¢,"this one slides in with the arm, tapped into the off side",Unknown,Off Stump
95.5,"Lyon to Sundar, FOUR runs",4,"wonderful shot...big stride forward and plays the perfect cover drive, threads the off-side gap with precision. Very classy and brings up the century stand",Good,Outside Off
95.4,"Lyon to Sundar, no run",â€¢,square drives and finds cover,Good,Outside Off
95.3,"Lyon to Thakur, 1 run",1,"dragged down short, pulled to deep square, he had to be careful not to go back into his stumps",Short,Unknown
95.2,"Lyon to Thakur, no run",â€¢,"full at off stump, defended",Full,Off Stump
95.1,"Lyon to Thakur, SIX runs",6,"there's the big shot! Brings up his fifty with a six over long-on...skips down the pitch, fully committed to the shot and that's a long way back. Fantastic innings",Full,Unknown
94.6,"Starc to Sundar, no run",â€¢,"back of a length outside off 149kph, defended towards point...that might be Starc's quickest ball of the match",Good,Outside Off
94.5,"Starc to Sundar, no run",â€¢,"short of a length, down the leg side, Sundar moves across and misses his flick",Good,Leg Stump
94.4,"Starc to Thakur, 1 run",1,"back of a length, straight, solidly behind the line and pushes towards mid-off who is wide enough to allow the scampered single. Keen to get off strike",Good,Outside Off
94.3,"Starc to Thakur, 4 leg byes",4lb,"short on leg stump, Thakur tries to get inside the line and is taken on the back side...and because it's evasive action India get four leg byes",Short,Leg Stump
94.2,"Starc to Thakur, no run",â€¢,"a bouncer, 142kph, he ducks",Short,Unknown
94.1,"Starc to Thakur, no run",â€¢,"short, down the leg side, Thakur has a waft at it",Short,Leg Stump
93.6,"Lyon to Sundar, no run",â€¢,"round the wicket, tossed up and off stump, nicely driven but finds cover",Full,Outside Off
93.5,"Lyon to Thakur, 1 run",1,"comes forward and gets an inside edge as he defends, runs backward of square",Unknown,Unknown
93.4,"Lyon to Thakur, no run",â€¢,"this one grips, he gets into a bit of a tangle but defends it in the end",Unknown,Unknown
93.3,"Lyon to Thakur, no run",â€¢,"full at off stump, pushed into the off side",Full,Off Stump
93.2,"Lyon to Thakur, no run",â€¢,stretches forward and defends,Unknown,Unknown
93.1,"Lyon to Thakur, no run",â€¢,"full at the stumps, blocked",Full,Unknown
92.6,"Starc to Sundar, no run",â€¢,"short outside off, sharp at 147kph, Sunder just gets his bat inside the line, the ball keeps rising to Paine who can't take it cleanly",Short,Outside Off
92.5,"Starc to Sundar, no run",â€¢,"brings a loose drive this time, fuller outside off, Sundar's weight is back as he drives on the up...nearly nicked it",Full,Outside Off
92.4,"Starc to Sundar, no run",â€¢,"another bouncer, 144kph, Sundar sways nicely out of the line",Short,Unknown
92.3,"Starc to Sundar, FOUR runs",4,"edged, but this escapes through gully...a short-of-a-length delivery, Sundar gets squared up but the outside edge didn't carry to Green",Good,Outside Off
92.2,"Starc to Sundar, no run",â€¢,"short of a length but he can play this, on his toes and defending towards point",Good,Outside Off
92.1,"Starc to Sundar, no run",â€¢,"and there's the bouncer, over middle and leg, ducks underneath",Short,Middle Stump
91.6,"Lyon to Thakur, no run",â€¢,"tossed up outside off, he leans forward and defends. Keeping himself controlled",Full,Outside Off
91.5,"Lyon to Thakur, no run",â€¢,"short of a length, driven off the back foot to cover",Good,Outside Off
91.4,"Lyon to Thakur, no run",â€¢,stretches forward and defends,Unknown,Unknown
91.3,"Lyon to Thakur, no run",â€¢,short enough for him to defend on the back foot,Short,Unknown
91.2,"Lyon to Thakur, no run",â€¢,gets an outside edge to one that goes straight on and bounces a touch more...another blow on that sore finger,Unknown,Unknown
91.1,"Lyon to Sundar, 1 run",1,steps back and cuts this away from around off stump into the point region,Unknown,Outside Off
90.6,"Starc to Thakur, FOUR runs",4,cracked away! One of the shots of the match. Unleashes a cover drive on the up. Wonderful stuff from Thakur,Good,Outside Off
90.5,"Starc to Thakur, no run",â€¢,"full outside off, throws his hands into a drive with feet stuck in the crease, takes a toe end back to Starc",Full,Outside Off
90.4,"Starc to Thakur, no run",â€¢,"that's a good one, bit of extra bounce outside off and it climbs past the edge. Thakur had a nibble at it",Unknown,Outside Off
90.3,"Starc to Sundar, 1 run",1,"fuller at middle and leg, met with a straight bat and pushes down the ground",Full,Middle Stump
90.2,"Starc to Sundar, no run",â€¢,"short of a length, defended to the on side",Good,Unknown
90.1,"Starc to Sundar, no run",â€¢,"full at off stump, driven confidently but straight to Starc",Full,Off Stump
89.6,"Lyon to Thakur, no run",â€¢,"fuller, defended on the front foot. Solid.",Full,Unknown
89.5,"Lyon to Thakur, no run",â€¢,"goes back to this one, pushes to the off side",Unknown,Off Stump
89.4,"Lyon to Thakur, no run",â€¢,"full at off stump, defended",Full,Off Stump
89.3,"Lyon to Thakur, no run",â€¢,pushed off the back foot,Unknown,Off Stump
89.2,"Lyon to Sundar, 1 run",1,"well played, rocks back to a shorter delivery and drives off the back foot but can't quite beat mid-off",Short,Off Stump
89.1,"Lyon to Sundar, no run",â€¢,"full at middle, good stride forward as he defends",Full,Middle Stump
88.6,"Starc to Thakur, no run",â€¢,"full outside off, square drives to point",Full,Outside Off
88.5,"Starc to Thakur, no run",â€¢,"good length and middle and off, this squats a little but he's able to adjust and keep it out",Good,Off Stump
88.4,"Starc to Thakur, no run",â€¢,"good length outside off, 144kph, left alone",Good,Outside Off
88.3,"Starc to Thakur, FOUR runs",4,"up and over! Short outside off, Thakur doesn't even try to keep this down, gets underneath it and lofts the square cut over point",Short,Outside Off
88.2,"Starc to Thakur, no run",â€¢,"full, wide outside off, left alone",Full,Outside Off
88.1,"Starc to Thakur, FOUR runs",4,"super shot, straight onto the front foot to a half volley outside off and it's driven through mid-off",Unknown,Outside Off
87.6,"Lyon to Sundar, no run",â€¢,comes forward and gets an inside edge into his front pad,Unknown,Leg Stump
87.5,"Lyon to Sundar, no run",â€¢,defended off a thickish inside edge to the leg side,Unknown,Off Stump
87.4,"Lyon to Sundar, no run",â€¢,"full at middle and off, comes forward",Full,Off Stump
87.3,"Lyon to Sundar, no run",â€¢,defended into point,Unknown,Outside Off
87.2,"Lyon to Sundar, no run",â€¢,driven into the covers where there's a diving save by Labuschagne,Good,Outside Off
87.1,"Lyon to Sundar, no run",â€¢,"round the wicket, left alone outside off",Unknown,Outside Off
86.6,"Cummins to Thakur, no run",â€¢,"fullish, angling into middle stump, blocked towards short leg",Full,Middle Stump
86.5,"Cummins to Thakur, no run",â€¢,"length ball outside off, steep bounce through to Paine, who catches it over his head, but it's harmless because Thakur leaves it alone",Good,Outside Off
86.4,"Cummins to Thakur, no run",â€¢,"bouncer angling down leg, ducks safely out of the way",Short,Leg Stump
86.3,"Cummins to Thakur, no run",â€¢,"fullish, wide of off, left alone",Full,Outside Off
86.2,"Cummins to Thakur, FOUR runs",4,"back of a length, seams away after pitching close to off stump. Rides the bounce to defend, manages to play with soft enough hands for the thick outside edge to run away along the floor between gully and backward point. That brings up India's 250",Good,Outside Off
86.1,"Cummins to Thakur, FOUR runs",4,"full, angling into middle stump, and Thakur leans forward to clip to the left of mid-on. Nicely played, keeping it down with that turn of his wrists",Full,Middle Stump
85.6,"Hazlewood to Thakur, 1 run",1,"fullish outside off, gets forward and pushes gently to the left of extra-cover/wide mid-off",Full,Outside Off
85.5,"Hazlewood to Thakur, no run",â€¢,"back of a length, angling into the stumps, gets nicely behind it to defend to midwicket",Good,Unknown
85.4,"Hazlewood to Sundar, 3 runs",3,"full on leg stump, clipped away through square leg",Full,Leg Stump
85.3,"Hazlewood to Sundar, no run",â€¢,"length ball slanting away from off stump, left alone",Good,Off Stump
85.2,"Hazlewood to Thakur, 1 run",1,"shortish, angling into the hip, tucked away to long leg. Oh, that bounced a lot more than I thought on first glance. It's hit his glove",Short,Leg Stump
85.1,"Hazlewood to Thakur, no run",â€¢,"length ball angling into off stump, good stride forward to defend towards point",Good,Outside Off
84.6,"Cummins to Sundar, no run",â€¢,"length ball slanting across to off stump, defended with an open face into the point region",Good,Outside Off
84.5,"Cummins to Sundar, no run",â€¢,"ooh, that's an awkward short ball. Doesn't get up as high as Sundar thinks it will, and it also keeps coming back into him against the angle. Somehow drops to his knees and sways far enough away from the line to evade it",Short,Unknown
84.4,"Cummins to Sundar, no run",â€¢,"back of a length close to off stump, punched towards point",Good,Outside Off
84.3,"Cummins to Sundar, no run",â€¢,"ooh, beauty. Length ball, slanting across and finishing close enough to off stump to force Washington to play. Gets half-forward to drive through mid-off, and the ball seams away and beats his outside edge",Good,Off Stump
84.2,"Cummins to Sundar, no run",â€¢,"full on off stump, good stride forward to punch towards mid-off",Full,Off Stump
84.1,"Cummins to Sundar, no run",â€¢,"length ball slanting across to the top of off stump. Defends without really moving his feet, and the ball rolls towards gully off the outside half of the bat",Good,Outside Off
83.6,"Hazlewood to Thakur, no run",â€¢,"swings and misses. Fullish, outside off, a hint of away swing, and Thakur goes for an airy drive on the up and misses",Full,Outside Off
83.5,"Hazlewood to Thakur, no run",â€¢,"big appeal for lbw as this nips back in and catches Thakur on the crease while defending. Bruce Oxenford isn't interested, and Australia decide not to refer after having a think about it. Gets half-forward and gets a thin inside edge on it",Unknown,Unknown
83.4,"Hazlewood to Thakur, no run",â€¢,"length ball angling into off stump, defended to that fielder at wide mid-on. Not much of a stride forward, just gets his head over the ball and plays slightly around his front leg",Good,Outside Off
83.3,"Hazlewood to Thakur, no run",â€¢,"bouncer, angling down leg, Thakur ducks and evades it",Short,Leg Stump
83.2,"Hazlewood to Thakur, no run",â€¢,"fullish, angling into off stump, clipped towards wide mid-on",Full,Outside Off
83.1,"Hazlewood to Thakur, no run",â€¢,"back of a length, nipping in slightly towards middle stump, defended off the back foot into the on side",Good,Off Stump
83.1,"Hazlewood to Thakur, (no ball)",1nb,"back of a length on off stump, defended into the covers",Good,Outside Off
82.6,"Cummins to Sundar, no run",â€¢,"fullish, angling into off stump, gets on the front foot to play a checked drive to mid-off",Full,Off Stump
82.5,"Cummins to Sundar, no run",â€¢,"shortish close to off stump, rides the bounce and defends with soft hands into the point region",Short,Outside Off
82.4,"Cummins to Sundar, no run",â€¢,"length ball angling into off stump, lets it come and defends back to the bowler",Good,Off Stump
82.3,"Cummins to Sundar, no run",â€¢,"short, angling down leg, looks to whip it away off the hip but can't connect",Short,Off Stump
82.2,"Cummins to Sundar, FOUR runs",4,"back of a length outside off, and Washington uses that hint of width very well, opens his bat face to steer it to the left of gully. That brings up the fifty partnership too",Good,Outside Off
82.1,"Cummins to Sundar, no run",â€¢,goes wide of the crease to angle a length ball in towards off stump. Stays back and defends with soft hands towards gully,Good,Outside Off
81.6,"Hazlewood to Thakur, no run",â€¢,"back of a length on off stump, defended into the on side",Good,Off Stump
81.5,"Hazlewood to Thakur, FOUR runs",4,"wow, he's getting the new ball to do a lot off the surface. Back of a length in the corridor, and this one jags back in like an offbreak. Thakur looks to hurriedly bring his bat down in defence, and gets an inside edge on it, and it flies past Paine too quickly even as he throws himself to his left. Juuust out of his reach. Definitely hit a crack",Good,Outside Off
81.4,"Hazlewood to Thakur, FOUR runs",4,"back of a length, angling too straight, easily glanced off the thigh pad to the fine leg boundary",Good,Off Stump
81.3,"Hazlewood to Thakur, no run",â€¢,"wow. That's full, almost driving length, and Thakur is a little slow getting on the front foot to drive through mid-off. It hits the seam and straightens exaggeratedly to beat the bat",Full,Off Stump
81.2,"Hazlewood to Thakur, no run",â€¢,"a bit fuller, fifth-stump line, gets on the front foot and leaves it alone",Full,Unknown
81.1,"Hazlewood to Thakur, no run",â€¢,"back of a length outside off, left alone. Bounces a second time before it reaches Paine. May have hit a crack and lost a lot of pace",Good,Outside Off
80.6,"Cummins to Sundar, no run",â€¢,"bouncer, angling in over off stump. Drops down on his knees while swaying his upper body away from the line, keeping his eye on the ball all the way through. Excellent technique",Short,Off Stump
80.5,"Cummins to Sundar, no run",â€¢,"length ball angling into middle stump, defended towards mid-on",Good,Middle Stump
80.4,"Cummins to Sundar, no run",â€¢,"full on leg stump, clipped neatly and Starc dives to his right at midwicket/wide mid-on to stop it",Full,Outside Off
80.3,"Cummins to Sundar, 2 runs",2,"back of a length, slanting away from off stump. Punched firmly, to the left of short extra-cover/wide mid-off, and the fielder dives and gets his hand to the ball but doesn't stop it completely",Good,Outside Off
80.2,"Cummins to Sundar, no run",â€¢,"extra bounce from a length. Sundar was looking to work that into the leg side, and it hits the sticker of his bat as he plays it down to short leg",Good,Leg Stump
80.1,"Cummins to Sundar, no run",â€¢,"short to start, at the body, jumps to ride the bounce and defend towards midwicket",Short,Unknown
79.6,"Lyon to Thakur, no run",â€¢,"flat again, outside off, goes on the back foot to defend into the off side",Good,Outside Off
79.5,"Lyon to Thakur, no run",â€¢,"flat length ball on off stump, goes back and blocks it down into the pitch",Good,Off Stump
79.4,"Lyon to Sundar, 1 run",1,"tossed up outside off, stretches out and drives to the right of mid-off",Full,Outside Off
79.3,"Lyon to Sundar, no run",â€¢,"back of a length on off stump, makes room and cuts to point",Good,Outside Off
79.2,"Lyon to Sundar, no run",â€¢,"a touch shorter, goes on the back foot and punches to short extra-cover. May have wanted to play it squarer initially",Good,Outside Off
79.1,"Lyon to Sundar, no run",â€¢,"nicely flighted on middle and off, defended back to the bowler, ensuring his front pad is out of the way",Unknown,Off Stump
78.6,"Labuschagne to Thakur, no run",â€¢,"flat length ball on off stump, goes back to defend to short cover",Good,Outside Off
78.5,"Labuschagne to Thakur, no run",â€¢,"dangled up slow and wide of off, reaches out and drives to mid-off, losing his bottom hand in the process",Unknown,Outside Off
78.4,"Labuschagne to Thakur, no run",â€¢,"fuller, just outside off, gets on the front foot and blocks into the covers",Full,Outside Off
78.3,"Labuschagne to Thakur, no run",â€¢,there's that extra turn and bounce again. Goes back and taps it down to point once more,Unknown,Outside Off
78.2,"Labuschagne to Thakur, no run",â€¢,"short, and he goes on the back foot to maybe punch into the covers, but extra bounce and turn and he chops to backward point",Good,Outside Off
78.1,"Labuschagne to Thakur, no run",â€¢,"very full on the stumps, punched back to the bowler",Full,Unknown
77.6,"Lyon to Sundar, no run",â€¢,"flight and dip outside off, big stretch forward again to get close to the pitch and defend",Unknown,Outside Off
77.5,"Lyon to Sundar, no run",â€¢,"nicely flighted outside off, gets forward and stays slightly leg-side of the ball to push to short extra-cover",Good,Outside Off
77.4,"Lyon to Sundar, no run",â€¢,"a touch shorter, but lack of turn prevents him from getting the room he wants to cut. Chopped towards short extra-cover",Good,Outside Off
77.3,"Lyon to Sundar, no run",â€¢,"again an excellent length on off stump, this one is quicker and skids through with the angle. Presses forward to defend, off the inside half of the bat into the leg side",Good,Off Stump
77.2,"Lyon to Sundar, no run",â€¢,"nicely flighted, dips onto a better length than the previous ball, which may have been a touch too full. Gets forward and blocks into the covers",Full,Outside Off
77.1,"Lyon to Sundar, no run",â€¢,"tossed up on off stump, big stretch out to defend towards mid-on",Full,Off Stump
76.6,"Starc to Thakur, no run",â€¢,"bangs it in short, Thakur keeps his eye on the ball and ducks under",Short,Unknown
