ball,bowler_batsman,result,commentary,length,line
27.2,"Lyon to Gill, 1 run",1,"down the track again, this time it's a little quicker and he has to stretch a bit to squeeze a defensive clip past the bowler and down to long-on",Good,Unknown
27.1,"Lyon to Gill, FOUR runs",4,"tossed up outside off, and Gill skips out and drives nonchalantly wide of mid-off. Got right up to the pitch and used his wrists beautifully to drive inside-out",Full,Outside Off
26.6,"Hazlewood to Pujara, no run",â€¢,"length ball outside off, left alone",Good,Outside Off
26.5,"Hazlewood to Pujara, no run",â€¢,"back of a length close to off stump, defended into the short cover region. There was some extra bounce there, but he adjusted beautifully to get his hands higher and make it look like a straightforward back-foot defensive",Full,Outside Off
26.4,"Hazlewood to Gill, 1 run",1,"full, clipped to the right of mid-on, and they chance a slightly risky single, with the ball going towards the natural hand of the fielder. Pujara dives to make his crease, and he's well home before the direct hit finds its target. Cummins the fielder",Full,Unknown
26.3,"Hazlewood to Gill, no run",â€¢,"length ball close to off stump, gets back and across to block towards mid-off",Good,Off Stump
26.2,"Hazlewood to Gill, no run",â€¢,"back of a length outside off, defended to short cover",Good,Outside Off
26.1,"Hazlewood to Gill, no run",â€¢,"back of a length on off stump, goes back to punch towards mid-on",Good,Off Stump
25.6,"Lyon to Pujara, no run",â€¢,"steps out again to a nicely tossed-up ball outside off, blocks it back to the bowler",Unknown,Outside Off
25.5,"Lyon to Pujara, no run",â€¢,"tossed up outside off, gets out of his crease to whip to mid-on, who stops it with a dive to his left",Full,Outside Off
25.4,"Lyon to Gill, 1 run",1,"goes back to a fairly full ball this time, outside off, punched back towards mid-on, past the diving bowler",Full,Outside Off
25.3,"Lyon to Gill, no run",â€¢,"flat length ball on off stump, stays back again and opens up a little to clip to short leg",Good,Off Stump
25.2,"Lyon to Gill, no run",â€¢,"again on the shorter side, leg-stumpish, goes back and defends down the pitch",Short,Leg Stump
25.1,"Lyon to Gill, no run",â€¢,"back of a length, pitches a little outside off and doesn't turn too much, goes back and punches back to the bowler with a turn of the wrist",Good,Outside Off
24.6,"Hazlewood to Pujara, no run",â€¢,"bouncer, angling in over leg stump, drops onto his knees and sways his upper body smartly out of the way",Short,Leg Stump
24.5,"Hazlewood to Pujara, no run",â€¢,"back of a length close to off stump, left alone",Good,Off Stump
24.4,"Hazlewood to Pujara, no run",â€¢,"length ball on off stump, defended towards mid-on",Good,Off Stump
24.3,"Hazlewood to Pujara, no run",â€¢,"a little fuller, outside off this time, left alone",Full,Outside Off
24.2,"Hazlewood to Pujara, no run",â€¢,"back of a length on off stump, defended back to the bowler",Good,Off Stump
24.1,"Hazlewood to Pujara, no run",â€¢,"length ball, not too far outside off, but Pujara judges it well and leaves on length",Good,Outside Off
23.6,"Lyon to Gill, no run",â€¢,"back of a length again, goes back to punch it towards the non-striker, and Lyon moves across to his right to stop it",Good,Unknown
23.5,"Lyon to Gill, no run",â€¢,"back of a length outside off, goes back and jabs towards point",Good,Outside Off
23.4,"Lyon to Gill, no run",â€¢,"on the back foot again to a length ball on off stump, punched towards mid-off",Good,Off Stump
23.3,"Lyon to Gill, no run",â€¢,"goes right back to a slightly shorter ball on off stump, defends right under his eyes",Short,Off Stump
23.2,"Lyon to Gill, no run",â€¢,"down the track, almost gets his pad in the way of a defensive push on an off-stump line, jabbed back to the bowler",Unknown,Off Stump
23.1,"Lyon to Gill, no run",â€¢,"flat, turning well down leg, left alone",Good,Leg Stump
22.6,"Starc to Pujara, no run",â€¢,"length ball angling into off stump, defended back to the bowler",Good,Off Stump
22.5,"Starc to Pujara, no run",â€¢,"bouncer, well outside off and left alone, and the bounce is loopy and slow into the keeper's gloves",Short,Outside Off
22.4,"Starc to Pujara, no run",â€¢,"fullish, angling into off stump, gets forward for a push to short cover",Full,Outside Off
22.3,"Starc to Pujara, no run",â€¢,"full, quite wide outside off, left alone",Full,Outside Off
22.2,"Starc to Gill, 1 run",1,"shortish, rising to chest height over off stump, gets on top of the bounce and defends into the on side, does well to keep it down",Short,Off Stump
22.1,"Starc to Gill, FOUR runs",4,"shot. That's the trademark Gill back-foot punch. I would call that a good-length ball, angling in towards off stump, and he just stands tall and puts it away through cover point",Good,Outside Off
21.6,"Lyon to Pujara, no run",â€¢,"flat on middle stump, goes back and clips to short leg",Good,Middle Stump
21.5,"Lyon to Gill, 1 run",1,"tossed up slow outside off, inviting the drive. Good stride forward to push to the left of mid-off. Played a fair way in front of his body there",Full,Outside Off
21.4,"Lyon to Gill, no run",â€¢,"nice length, dip and a bit of turn from outside off, good stretch forward to defend, hits the inside half of the bat",Good,Outside Off
21.3,"Lyon to Gill, no run",â€¢,"a bit of flight on off stump and Gill jumps out and whips firmly, can't beat midwicket",Unknown,Off Stump
21.2,"Lyon to Gill, no run",â€¢,"flatter, goes deep in his crease to clip to midwicket",Good,Unknown
21.1,"Lyon to Pujara, 1 run",1,"tossed up on a middle-and-off line, skips out and finds the gap between midwicket and square leg with his clip",Full,Off Stump
20.6,"Starc to Gill, no run",â€¢,"length ball close to off stump, blocked to short extra-cover",Good,Outside Off
20.5,"Starc to Gill, no run",â€¢,"full, not quite driving length, and Gill plays a good-looking checked drive to short extra-cover",Full,Outside Off
20.4,"Starc to Gill, no run",â€¢,"length ball angling into leg stump, defended to wide mid-on",Good,Outside Off
20.3,"Starc to Pujara, 3 runs",3,"overpitched, a bit of width, gets on the front foot for a wristy drive through square cover. Lyon chases back from point and pulls it back, just about, with a slide and dragback",Good,Outside Off
20.2,"Starc to Pujara, no run",â€¢,"length ball angling into off stump, defended into the on side",Good,Off Stump
20.1,"Starc to Pujara, no run",â€¢,"length ball outside off, left alone",Good,Outside Off
19.6,"Lyon to Gill, no run",â€¢,takes a stride out of the crease again and defends down the pitch. Nice start from Lyon,Unknown,Unknown
19.5,"Lyon to Gill, no run",â€¢,comes down the pitch and drives into the off side,Unknown,Off Stump
19.4,"Lyon to Gill, no run",â€¢,pitches around off stump and turns down the leg side,Unknown,Off Stump
19.3,"Lyon to Gill, no run",â€¢,"touch quicker on middle and leg, defended",Unknown,Middle Stump
19.2,"Lyon to Gill, no run",â€¢,defended back to the bowler,Unknown,Unknown
19.1,"Lyon to Gill, FOUR runs",4,"works a straight delivery down to fine leg, a leg slip might have been interested had he been in place",Unknown,Outside Off
18.6,"Starc to Pujara, no run",â€¢,"back of a length, angled in at off stump, defended to cover",Good,Outside Off
18.5,"Starc to Pujara, no run",â€¢,"a bouncer, good line over off stump, Pujara sways out of the line",Short,Off Stump
18.4,"Starc to Pujara, no run",â€¢,"fuller outside off, comes forward and pushes to cover",Full,Outside Off
18.3,"Starc to Pujara, no run",â€¢,"left alone outside off, good carry through to Paine",Unknown,Outside Off
18.2,"Starc to Pujara, no run",â€¢,defended to the off side,Unknown,Off Stump
18.1,"Starc to Gill, 1 run",1,"back of a length outside off, pushed into the covers",Good,Outside Off
17.6,"Lyon to Pujara, no run",â€¢,"this one grips, big appeal for lbw! And Paine has gone for the review. Umpire has decided no shot has been played...umpires' call on hitting leg stump! He'll survive. Not entirely sure about the no-shot offered call there, too. Australia not impressed",Unknown,Off Stump
17.5,"Lyon to Pujara, no run",â€¢,"full outside off, stretches forward and defends",Full,Outside Off
17.4,"Lyon to Gill, 1 run",1,"shorter outside off, a slightly strange-looking pull through midwicket",Short,Outside Off
17.3,"Lyon to Gill, no run",â€¢,comes down the pitch then defends,Unknown,Unknown
17.2,"Lyon to Gill, no run",â€¢,"touch shorter, he goes back and works into midwicket",Short,Unknown
17.1,"Lyon to Gill, no run",â€¢,"full outside off, brings him forward, defended to cover",Full,Outside Off
16.6,"Starc to Pujara, no run",â€¢,"length ball at off stump, 144kph, defended to the on side",Good,Off Stump
16.5,"Starc to Pujara, no run",â€¢,"a shorter delivery, awkward bounce on this one, angled in towards the body, Pujara takes his bottom hand off the bat as he fends it around the corner to leg gully. Hammered into the bottom glove",Short,Outside Off
16.4,"Starc to Pujara, no run",â€¢,"back of a length outside off, left alone",Good,Outside Off
16.3,"Starc to Gill, 1 run",1,"full, angled into the pads, clipped to deep square leg",Full,Leg Stump
16.2,"Starc to Gill, no run",â€¢,"fuller, outside off at 143kph, left alone",Full,Outside Off
16.1,"Starc to Gill, no run",â€¢,"round the wicket, back of a length outside off, punched square of the wicket",Good,Outside Off
15.6,"Green to Pujara, no run",â€¢,"this climbs nicely through to Paine as it's left alone outside off, came back a fraction as well",Unknown,Outside Off
15.5,"Green to Gill, 3 runs",3,"sweetly punched off the back foot through the covers, neatly played and good timing",Good,Outside Off
15.4,"Green to Gill, no run",â€¢,"length ball just outside off, 137kph, left alone",Good,Outside Off
15.3,"Green to Gill, FOUR runs",4,"lovely stroke, gets forward and drives a half volley through the covers...Labuschagne gives chase but can't quite flick it back",Good,Outside Off
15.2,"Green to Gill, no run",â€¢,"fuller, outside off, brings him forward, skewed to mid-on",Full,Outside Off
15.1,"Green to Gill, no run",â€¢,"short of a length outside off, defended with an open face to point",Good,Outside Off
14.6,"Starc to Pujara, no run",â€¢,"full outside off, 141kph, defended to point",Full,Outside Off
14.5,"Starc to Pujara, no run",â€¢,"full outside off, comes in with the angle from round the wicket, left alone",Full,Outside Off
14.4,"Starc to Pujara, 2 runs",2,"full outside off, reaches out to drive, the feet a little stuck, takes a thick inside edge behind square...off the mark from his 22nd ball",Full,Outside Off
14.3,"Starc to Gill, 1 run",1,"wide on the crease, full at off stump, driven firmly to mid-off, diving save from Wade and Pujara gets the dive out to make sure he makes it",Full,Outside Off
14.2,"Starc to Gill, no run",â€¢,"full at off stump, 138kph, defended",Full,Off Stump
14.1,"Starc to Gill, no run",â€¢,"round the wicket straightaway, full outside off, left alone",Full,Outside Off
13.6,"Green to Pujara, no run",â€¢,"outside off, 135kph, left alone",Unknown,Outside Off
13.5,"Green to Pujara, no run",â€¢,"back of a length, this nips back and takes Pujara high on the pads",Good,Leg Stump
13.4,"Green to Pujara, no run",â€¢,"full at the stumps, 134kph, hint of shape in, defended",Full,Unknown
13.3,"Green to Pujara, no run",â€¢,"sort of a length, straight, worked into midwicket",Good,Unknown
13.2,"Green to Pujara, no run",â€¢,"back of a length outside off, left alone",Good,Outside Off
13.1,"Green to Pujara, no run",â€¢,"full at the stumps, pushed to mid-on",Full,Unknown
12.6,"Cummins to Gill, no run",â€¢,"full at off stump again, pings out of the middle and Cummins stops it with his right hand. Four maidens in a row for Cummins",Full,Off Stump
12.5,"Cummins to Gill, no run",â€¢,"good length at off stump, gets forward and defends",Good,Off Stump
12.4,"Cummins to Gill, no run",â€¢,"a bouncer, 140kph, he ducks underneath",Short,Unknown
12.3,"Cummins to Gill, no run",â€¢,"full at middle and off, 142kph, pushed firmly back to the bowler",Full,Off Stump
12.2,"Cummins to Gill, no run",â€¢,"touch fuller, Gill caught a little back in the crease, takes the bottom hand off the bat as he defends",Full,Off Stump
12.1,"Cummins to Gill, no run",â€¢,"back of a length at off stump, 139kph, defended",Good,Off Stump
11.6,"Green to Pujara, no run",â€¢,"nicely bowled, length ball outside off, this one nips back and isn't too far from off stump as Pujara leaves alone",Good,Outside Off
11.5,"Green to Pujara, no run",â€¢,"touch fuller, outside off, nice line and length, left alone",Full,Outside Off
11.4,"Green to Pujara, no run",â€¢,"short of a length outside off, left alone",Good,Outside Off
11.3,"Green to Pujara, no run",â€¢,"very full, almost a yorker, worked to mid-on",Yorker,Unknown
11.2,"Green to Pujara, no run",â€¢,"full outside off, driven to the covers",Full,Outside Off
11.1,"Green to Gill, 3 runs",3,"full, angled into the pads, clipped through midwicket",Full,Leg Stump
10.6,"Cummins to Pujara, no run",â€¢,"in the channel outside off, left alone",Unknown,Outside Off
10.5,"Cummins to Pujara, no run",â€¢,"a short ball, ducks underneath...good set from Cummins",Short,Unknown
10.4,"Cummins to Pujara, no run",â€¢,"angled in at off stump, 139kph, good length and defended to the on side",Good,Off Stump
10.3,"Cummins to Pujara, no run",â€¢,"pushed up even fuller, played into the covers...this pair look a little twitchy between the wickets",Full,Outside Off
10.2,"Cummins to Pujara, no run",â€¢,"full outside off, defended with an open face into the gully...Pujara sets off and is sent back by Gill",Full,Outside Off
10.1,"Cummins to Pujara, no run",â€¢,"back of a length outside off, left alone",Good,Outside Off
9.6,"Hazlewood to Gill, no run",â€¢,"short of a length, stays leg side of it and punches firmly to the off side...there was a run there but it's not taken with a bit of confusion between the pair",Good,Off Stump
9.5,"Hazlewood to Gill, no run",â€¢,"fuller, at off stump, defended to mid-on",Full,Off Stump
9.4,"Hazlewood to Gill, FOUR runs",4,"too much width outside off, Gill plays a slashing square cut, flies high over backward point",Unknown,Outside Off
9.3,"Hazlewood to Gill, 2 runs",2,"full, angling into middle and leg, clipped off the pads behind square",Full,Off Stump
9.2,"Hazlewood to Gill, no run",â€¢,"full outside off, left alone",Full,Outside Off
9.1,"Hazlewood to Gill, no run",â€¢,"good length, nips back off the seam, brings a strangled shout from the slips but it's done too much and is probably high as well",Good,Outside Off
8.6,"Cummins to Pujara, no run",â€¢,"short of a length at off stump, defended on the back foot",Good,Off Stump
8.5,"Cummins to Pujara, no run",â€¢,"good length outside off, 140kph, left alone",Good,Outside Off
8.4,"Cummins to Pujara, no run",â€¢,"this comes back! Starts outside off and jags in off stump, but carries well over the stumps",Unknown,Outside Off
8.3,"Cummins to Pujara, no run",â€¢,"in the same spot outside off, Pujara raises the bat out of the line",Unknown,Outside Off
8.2,"Cummins to Rohit Sharma, OUT",W,"edged, gone! It's Cummins, as it is so often. In the channel just outside off, brings him forward, it's a healthy outside edge, Paine takes a good diving catch in front of first slip. Rohit may consider he could have left that",Unknown,Outside Off
8.1,"Cummins to Rohit Sharma, no run",â€¢,"full at off stump, 139kph, defended to mid-on",Full,Off Stump
7.6,"Hazlewood to Gill, no run",â€¢,"good length, angling in at off stump, gets a small stride forward and defends",Good,Off Stump
7.5,"Hazlewood to Gill, no run",â€¢,"that's the length, full outside off, well watched by Gill as he shoulders arms and Paine takes it on the rise above his head",Full,Outside Off
7.4,"Hazlewood to Gill, no run",â€¢,"angled in at the stumps, played to the on side...needs to bring him onto the front foot",Unknown,Unknown
7.3,"Hazlewood to Gill, no run",â€¢,"back of a length at off stump, defended",Good,Off Stump
7.2,"Hazlewood to Gill, no run",â€¢,"good length at off stump, Gill has looked pretty comfortable defending those off the back foot",Good,Off Stump
7.1,"Hazlewood to Rohit Sharma, 1 run",1,"full at off stump, played with a straight bat and it runs into midwicket",Full,Off Stump
6.6,"Cummins to Gill, no run",â€¢,"and again, defended with a high elbow, back down the pitch",Unknown,Unknown
6.5,"Cummins to Gill, no run",â€¢,"short of a length, stays on the back foot and defends down the pitch",Good,Unknown
6.4,"Cummins to Gill, no run",â€¢,"on off stump, defended on the back foot",Unknown,Off Stump
6.3,"Cummins to Gill, no run",â€¢,"back of a length, straight, defended to the on side",Good,Unknown
6.2,"Cummins to Gill, no run",â€¢,"what a delivery! That's unplayable. Full length, angling in at off stump, then moves away late to beat the edge",Full,Off Stump
6.1,"Cummins to Gill, no run",â€¢,"full at off stump, Gill gets a little squared up as he defends",Full,Off Stump
5.6,"Hazlewood to Rohit Sharma, no run",â€¢,"full outside off, defended",Full,Outside Off
5.5,"Hazlewood to Rohit Sharma, no run",â€¢,"well bowled, goes fuller at the stumps, Rohit caught on the crease, takes him high on the back leg",Full,Leg Stump
5.4,"Hazlewood to Gill, 3 runs",3,"dropped in short, he goes after it with a pull well in front of square...outfield a touch slow after the heavy rain",Short,Unknown
5.3,"Hazlewood to Gill, no run",â€¢,"full outside off, driven to mid-off...no significant movement in the air yet today, although that isn't the main weapon for Hazlewood and Cummins",Full,Outside Off
5.2,"Hazlewood to Gill, no run",â€¢,"fuller at off stump, 135kph, defended on the front foot to cover",Full,Outside Off
5.1,"Hazlewood to Gill, no run",â€¢,"back of a length, straight, defended",Good,Unknown
4.6,"Cummins to Rohit Sharma, no run",â€¢,"big seam movement this time, nips back into Rohit and takes him high on the pads",Unknown,Leg Stump
4.5,"Cummins to Gill, 1 run",1,"neatly played, gets onto the back foot to a short-of-a-length delivery and punches wide of mid-off",Good,Outside Off
4.4,"Cummins to Gill, no run",â€¢,"fuller, at middle, 140kph, defended back to the bowler",Full,Middle Stump
4.3,"Cummins to Gill, no run",â€¢,"good length just outside off, brings him forward as he defends to cover",Good,Outside Off
4.2,"Cummins to Gill, no run",â€¢,"full outside off, a very sweet drive finds mid-off",Full,Outside Off
4.1,"Cummins to Gill, 2 runs",2,"length ball, straight, tucked into the leg side with a closed face",Good,Leg Stump
3.6,"Hazlewood to Rohit Sharma, no run",â€¢,"shorter, outside off, played to the on side from the back foot",Short,Outside Off
3.5,"Hazlewood to Gill, 3 runs",3,"full at the stumps, clipped through square leg without perfect timing",Full,Leg Stump
3.4,"Hazlewood to Gill, 2 runs",2,"outside off, perhaps a hint of movement, playing off the back foot a little way from his body, runs this through gully",Unknown,Outside Off
3.3,"Hazlewood to Gill, no run",â€¢,"back of a length outside off, punched firmly to the covers",Good,Outside Off
3.2,"Hazlewood to Rohit Sharma, 1 run",1,"in the channel outside off, steered towards backward point and after some hesitancy they get through for the single",Unknown,Outside Off
3.1,"Hazlewood to Rohit Sharma, no run",â€¢,"length ball at off stump, 131kph, played to the on side",Good,Off Stump
2.6,"Cummins to Rohit Sharma, 1 run",1,"this may have kept a fraction low, back of a length, nips back towards the stumps, Rohit is able to work into midwicket",Good,Unknown
2.5,"Cummins to Rohit Sharma, no run",â€¢,"good length, angling in at off stump, defended square into the off side",Good,Off Stump
2.4,"Cummins to Rohit Sharma, no run",â€¢,"back of a length at middle and off, 140kph, defended...perhaps just needs to go a touch fuller with the new ball",Full,Off Stump
2.3,"Cummins to Rohit Sharma, no run",â€¢,"touch fuller, Rohit stays reasonably deep in the crease as he defends",Full,Unknown
2.2,"Cummins to Rohit Sharma, no run",â€¢,"outside off, back of a length at 138kph, defended",Good,Outside Off
2.1,"Cummins to Rohit Sharma, no run",â€¢,"short of a length at off stump, hops behind the line and works to short leg",Good,Off Stump
1.6,"Hazlewood to Gill, no run",â€¢,"back of a length, straight, pushed firmly to mid-on",Good,Unknown
1.5,"Hazlewood to Gill, no run",â€¢,"that's a good one, in the channel outside off, this zips through to Paine as Gill pulls the bat inside the line",Short,Outside Off
1.4,"Hazlewood to Gill, no run",â€¢,"on middle, not quite full enough, defended to the on side",Full,Middle Stump
1.3,"Hazlewood to Gill, no run",â€¢,"back of a length at off stump, 132kph, defended",Good,Off Stump
1.2,"Hazlewood to Gill, no run",â€¢,"full outside off, some nice shape away, left alone",Full,Outside Off
1.1,"Hazlewood to Gill, no run",â€¢,"short of a length, straight, defended",Good,Unknown
0.6,"Starc to Rohit Sharma, no run",â€¢,"full at middle, defended",Full,Middle Stump
0.5,"Starc to Rohit Sharma, FOUR runs",4,"full outside off, Rohit gets onto the front foot and drives this perfectly through the covers",Full,Outside Off
0.4,"Starc to Rohit Sharma, no run",â€¢,"good length, angled across outside off, left alone...can he get one to shape back?",Good,Outside Off
0.3,"Starc to Rohit Sharma, no run",â€¢,"full, wide outside off at 140kph, left alone",Full,Outside Off
0.2,"Starc to Rohit Sharma, no run",â€¢,"short again, 138kph, on the back foot and plays it down into the crease...Starc not thrilled by his take-off area",Short,Off Stump
0.1,"Starc to Rohit Sharma, no run",â€¢,"short of a length, defended down by his feet, Starc immediately turns and look at the crease",Good,Unknown
