ball,bowler_batsman,result,commentary,length,line
69.2,"Ashwin to Labuschagne, no run",â€¢,"a bit shorter, he makes room and thrashes a cut, but can't beat point",Short,Outside Off
69.1,"Ashwin to Labuschagne, no run",â€¢,"floated up on the stumps, turned to short leg on the back foot",Short,Leg Stump
68.6,"Jadeja to Smith, no run",â€¢,"fuller, comes forward and pushes it back down the pitch",Full,Unknown
68.5,"Jadeja to Smith, 2 runs",2,"flatter on leg stump, a bit shorter and that allows him to go back and flick through square",Good,Leg Stump
68.4,"Jadeja to Smith, no run",â€¢,"length on the stumps, stands tall to punch to cover",Good,Outside Off
68.3,"Jadeja to Labuschagne, 3 runs",3,"tossed up outside off, and that is delicate touch from Marnus. Stays back and lets it glide off the bat through backward point",Full,Outside Off
68.2,"Jadeja to Smith, 1 run",1,"length, worked through midwicket",Good,Unknown
68.1,"Jadeja to Smith, no run",â€¢,down the track but Jadeja shortened his length. Smith does well to stay legside of the ball and defend it with soft hands to cover,Good,Outside Off
67.6,"Ashwin to Smith, 1 run",1,"length outside off, goes back and creates room to punch through cover",Good,Outside Off
67.5,"Ashwin to Labuschagne, 1 run",1,"chipped in the air but safe. Down the track and he is looking to go just over mid-on, gets it a bit on the inside half of the bat but well enough to carry over the in-field and well short of the man on the boundary",Good,Unknown
67.4,"Ashwin to Smith, 1 run",1,makes some room to punch this length ball to extra cover,Good,Outside Off
67.3,"Ashwin to Smith, no run",â€¢,"tossed up on middle and leg, patted down towards backward square leg",Full,Middle Stump
67.2,"Ashwin to Smith, no run",â€¢,down the track but the ball dips on him and he's forced to block it to short mid-on,Good,Unknown
67.1,"Ashwin to Smith, no run",â€¢,"length on the stumps, goes back to flick, can't beat short leg",Good,Leg Stump
66.6,"Jadeja to Labuschagne, no run",â€¢,"a bit short again, he goes back and cuts again, but this time straight to point",Short,Outside Off
66.5,"Jadeja to Labuschagne, no run",â€¢,"length on off, powerful wrists at play as he flicks on the back foot. Can't beat midwicket",Good,Off Stump
66.4,"Jadeja to Labuschagne, no run",â€¢,"fuller outside off, driven to extra cover on the front foot",Full,Outside Off
66.3,"Jadeja to Labuschagne, no run",â€¢,"fuller outside off, flicked to mid-on",Full,Outside Off
66.2,"Jadeja to Labuschagne, no run",â€¢,too far down legside and Pant blocks it with his pads,Unknown,Leg Stump
66.1,"Jadeja to Labuschagne, FOUR runs",4,"too short and wide outside off, he rocks back to cut this powerfully through point. The drizzle might have made the outfield slow, but there's no stopping that one",Full,Outside Off
65.6,"Siraj to Smith, no run",â€¢,"on the stumps, plays it straight, to the bowler's right",Unknown,Unknown
65.5,"Siraj to Smith, no run",â€¢,"fuller, angling in on off, defended back down the pitch",Full,Off Stump
65.4,"Siraj to Labuschagne, 1 run",1,"back of a length on off, flicked off his hips through midwicket",Good,Off Stump
65.3,"Siraj to Labuschagne, no run",â€¢,"fuller on the stumps, punched to mid-on",Full,Unknown
65.2,"Siraj to Labuschagne, FOUR runs",4,"keeps the bowling straight but Marnus judges it well this time, comes on the front foot and flicks it off his pads to bisect the forward and backward square leg fielders",Unknown,Off Stump
65.1,"Siraj to Labuschagne, no run",â€¢,"full on the stumps, driven with a strong bottom hand from the crease and very straight but India have had a very straight mid-on for the pacers. Rohit the man there and he leaps up to stop the ball. He's standing beside the pitch",Full,Unknown
64.6,"Jadeja to Smith, no run",â€¢,"darted on a length, goes back and defends to the bowler's right",Good,Unknown
64.5,"Jadeja to Smith, no run",â€¢,"good length on the stumps, goes behind and defends",Good,Unknown
64.4,"Jadeja to Smith, no run",â€¢,"keeps it on the stumps and Smith defends into the offside with an angled bat, on the front foot",Unknown,Off Stump
64.3,"Jadeja to Smith, no run",â€¢,skips down the track and pushes it back to the bowler.,Unknown,Unknown
64.2,"Jadeja to Smith, no run",â€¢,"tossed up on off, defended to cover on the front foot",Full,Outside Off
64.1,"Jadeja to Smith, no run",â€¢,"fuller on off, comes on the front foot and pushes to cover",Full,Outside Off
63.6,"Siraj to Labuschagne, no run",â€¢,"keeps it straight and on the stumps, he flicks but can't beat he forward square leg",Unknown,Leg Stump
63.5,"Siraj to Labuschagne, no run",â€¢,"full on the stumps, pushed back down the pitch",Full,Unknown
63.4,"Siraj to Labuschagne, no run",â€¢,"full on the stumps, nudged to square leg on the front foot",Full,Leg Stump
63.3,"Siraj to Smith, 1 run",1,"similar length and line, but a bit fuller, Smith connects with the on-drive while moving across to send it through midwicket",Full,Unknown
63.2,"Siraj to Smith, no run",â€¢,"big shout but the umpire shakes his head. And Rahane has reviewed. Think Smith will be safe, umpire's call possibly. This seamed in from outside off and struck him on the left pad, just above the knee roll as he was moving across. And ball tracking says that was bouncing over the stumps. So India lose a review",Unknown,Outside Off
63.1,"Siraj to Smith, no run",â€¢,"length angling in to the stumps, pushed to mid-on",Good,Unknown
62.6,"Jadeja to Labuschagne, no run",â€¢,"fuller outside off, big stride out and he drives powerfully - all hands and wrists - but can't beat cover. well timed",Full,Outside Off
62.5,"Jadeja to Smith, 1 run",1,"tossed up again but fuller and on leg, comes on the front foot to drive it between mid-on and midwicket",Full,Leg Stump
62.4,"Jadeja to Smith, no run",â€¢,"tossed up a bit on off, he comes on the front foot to defend to cover",Full,Outside Off
62.3,"Jadeja to Labuschagne, 1 run",1,"length on off, stays back and uses wrists to whip it through square",Good,Off Stump
62.2,"Jadeja to Labuschagne, no run",â€¢,"length on off, carefully defended back",Full,Off Stump
62.1,"Jadeja to Labuschagne, no run",â€¢,"length on the stumps, goes back and flicks to midwicket",Good,Unknown
61.6,"Siraj to Labuschagne, 1 run",1,"this one is fuller on off, and has him stabbing at it, takes a thick edge to roll towards point",Full,Outside Off
61.5,"Siraj to Labuschagne, no run",â€¢,"full on the stumps, punched back, Siraj gets a hand to it on the follow through and manages to stop it, outstretched to his right",Full,Unknown
61.4,"Siraj to Labuschagne, no run",â€¢,"fuller outside off, mis-times his drive towards mid-off",Full,Outside Off
61.3,"Siraj to Labuschagne, no run",â€¢,"length outside off, and he uses wrists to twirl it away but Rahane at gully is alert and dives to his right to stop the ball",Good,Outside Off
61.2,"Siraj to Labuschagne, no run",â€¢,"fuller, pushed to cover",Full,Outside Off
61.1,"Siraj to Labuschagne, no run",â€¢,"length outside off, pushed into the offside",Good,Outside Off
60.6,"Bumrah to Smith, no run",â€¢,"length on off, punched back to the bowler's right",Good,Off Stump
60.5,"Bumrah to Labuschagne, 1 run",1,"a bit more towards leg stump, which allows him to flick it off his thigh pad to fine leg",Unknown,Off Stump
60.4,"Bumrah to Labuschagne, no run",â€¢,this one is nibbling around off stump and he taps it to the short midwicket,Short,Off Stump
60.3,"Bumrah to Labuschagne, no run",â€¢,"length attacking the stumps, turns it to square leg",Good,Leg Stump
60.2,"Bumrah to Labuschagne, no run",â€¢,"good length on off, stays still and uses wrists to turn it to midwicket",Good,Off Stump
60.1,"Bumrah to Labuschagne, no run",â€¢,"length outside off, punched to cover",Good,Outside Off
59.6,"Siraj to Smith, no run",â€¢,"stays still this time, and flicks this off his thigh pad but square leg dives to his right to stop the ball",Unknown,Off Stump
59.5,"Siraj to Smith, no run",â€¢,"length and at the stumps, moves across to flick to square leg",Good,Leg Stump
59.4,"Siraj to Labuschagne, 3 runs",3,"attacks the stumps but this is too full, allows the batsman to on-drive it. Ashwin at mid-on has to run back and pull it in before the boundary",Full,Unknown
59.3,"Siraj to Labuschagne, no run",â€¢,"fuller outside off, patted towards cover",Full,Outside Off
59.2,"Siraj to Labuschagne, no run",â€¢,"on leg stump, turned towards square leg",Unknown,Leg Stump
59.1,"Siraj to Labuschagne, no run",â€¢,"length coming in on off, defended solidly towards mid-on",Good,Off Stump
58.6,"Bumrah to Smith, no run",â€¢,"no shuffle this time from Smith as Bumrah bowls this on the fourth stump, just a defensive push but it takes the inside edge to roll to square leg",Unknown,Leg Stump
58.5,"Bumrah to Smith, no run",â€¢,"length ball angled into the stumps, Smith shuffles, flicks off pad, can't beat midwicket",Good,Off Stump
58.4,"Bumrah to Smith, no run",â€¢,"length on off and this one bounces a bit too but Smith negotiates it comfortably, offering the full face of the bat to defend from above his waist",Full,Off Stump
58.3,"Bumrah to Smith, no run",â€¢,"muted appeal from Bumrah, this one seams in to hit him on the left pad, but that was probably high and going down leg. Smith shuffling across missed it",Unknown,Leg Stump
58.2,"Bumrah to Smith, no run",â€¢,and that one spat up off a fuller length. There have been a few that have done that. Smith getting behind it to defend gets it on the splice of the bat almost,Full,Off Stump
58.1,"Bumrah to Smith, no run",â€¢,"back of a length on off, gets behind it and pushes to the bowler's right",Good,Off Stump
57.6,"Siraj to Smith, 1 run",1,"full on the stumps, tucked off his pads through midwicket",Full,Off Stump
57.5,"Siraj to Smith, 2 runs",2,mis-times his pull shot to Ashwin's right at mid-on. Siraj slipped in the short one but it didn't bounce as much and Smith got it off the bottom half of the bat,Good,Outside Off
57.4,"Siraj to Smith, no run",â€¢,"length ball angling in on off, the shuffle means Smith is right behind it and offers the full face to push it to the bowler's right",Full,Off Stump
57.3,"Siraj to Smith, no run",â€¢,"length on off, Smith's shuffling across as always, tucks it to square leg off his pads",Good,Off Stump
57.2,"Siraj to Smith, no run",â€¢,"back of a length, pushed back to the bowler's left",Good,Unknown
57.1,"Siraj to Smith, no run",â€¢,"keeps it on the stumps, flicked to backward square leg",Unknown,Leg Stump
56.6,"Bumrah to Labuschagne, no run",â€¢,"straight on the stumps, patted to midwicket",Unknown,Unknown
56.5,"Bumrah to Labuschagne, no run",â€¢,"good ball. Keeps it on off now and gets it to move away, hisses past the outside edge as the batsman is left groping for it",Unknown,Off Stump
56.4,"Bumrah to Labuschagne, no run",â€¢,"full on the stumps, blocked from the crease towards midwicket",Full,Unknown
56.3,"Bumrah to Labuschagne, no run",â€¢,"angling into leg stump, and he plays with the angle to push it towards midwicket",Unknown,Leg Stump
56.2,"Bumrah to Smith, 1 run",1,"back of a length outside off now, and he taps it softly to cover for a quick single.",Good,Outside Off
56.1,"Bumrah to Smith, FOUR runs",4,what a start to Smith vs Bumrah. Half volley outside off and he launches into a cover drive that races to the boundary. Commanding shot,Good,Outside Off
55.6,"Siraj to Labuschagne, no run",â€¢,"keeps it straight to Marnus too, who taps it to midwicket",Unknown,Unknown
55.5,"Siraj to Smith, 1 run",1,"that one surprised Smith a bit, but he dealt with it well. Bounced a bit more off a length than he expected, Siraj still keeping it on middle and leg, but Smith removes his top hand while glancing it fine, from above waist height",Good,Off Stump
55.4,"Siraj to Smith, no run",â€¢,"good bowling, slipped in the surprise bouncer. Smith late on the pull and doesn't connect as it whistles past his helmet",Short,Outside Off
55.3,"Siraj to Smith, no run",â€¢,"he goes across and Siraj is targetting the stumps here, Smith turns it away, but can't beat backward square leg",Unknown,Leg Stump
55.2,"Siraj to Smith, no run",â€¢,"strays a bit too far down leg, Smith not interested in getting bat near that",Unknown,Leg Stump
55.1,"Siraj to Smith, no run",â€¢,"length ball on middle and leg, turns it towards backward square leg",Good,Middle Stump
54.6,"Saini to Labuschagne, no run",â€¢,"banged in short on leg stump, he goes back and taps it down to square leg off his ribs and that is stumps.",Short,Off Stump
54.5,"Saini to Labuschagne, no run",â€¢,"back of a length going across him, ends up on off, defended",Good,Off Stump
54.4,"Saini to Labuschagne, no run",â€¢,"back of a length on leg stump, flicked off his hips but can't beat backward square leg",Good,Off Stump
54.3,"Saini to Smith, 1 run",1,"goes across him on a length this time, but the batsman isn't hanging back due to the earlier short ones, calmly works it through square leg",Good,Leg Stump
54.2,"Saini to Smith, no run",â€¢,"another bouncer on leg stump, this one is easier to duck under",Short,Leg Stump
54.1,"Saini to Smith, no run",â€¢,"bouncer on leg stump, Smith ducks under",Short,Leg Stump
53.6,"Ashwin to Labuschagne, no run",â€¢,"drifts down leg, and is worked past leg slip",Unknown,Outside Off
53.5,"Ashwin to Smith, 1 run",1,"tossed up on leg, flicks through square leg",Full,Leg Stump
53.4,"Ashwin to Smith, no run",â€¢,stays in his crease to push it back to the bowler,Unknown,Unknown
53.3,"Ashwin to Smith, no run",â€¢,comes on the front foot to tap this to midwicket,Unknown,Unknown
53.2,"Ashwin to Smith, no run",â€¢,"turn and bounce now. Pitched outside off and spun sharply, takes the thigh pad to go to the keeper. Smith did well to keep his hands and bat clear of playing a shot",Unknown,Outside Off
53.1,"Ashwin to Smith, no run",â€¢,"tossed up, goes right back and is almost front on while tapping this down to short leg",Full,Leg Stump
52.6,"Jadeja to Smith, 1 run",1,goes back and whips it off his pads through midwicket,Unknown,Off Stump
52.5,"Jadeja to Smith, no run",â€¢,"fuller, pushed back to the bowler",Full,Unknown
52.4,"Jadeja to Smith, no run",â€¢,"quicker and changes the line to off, Smith stays legside of the ball but hands follow it and he gets a faint edge that plops on the ground",Unknown,Off Stump
52.3,"Jadeja to Smith, no run",â€¢,"flat on leg stump, flicked, but can't beat midwicket",Good,Leg Stump
52.2,"Jadeja to Labuschagne, 1 run",1,"a bit shorter, goes back to flick this to backward square leg",Short,Leg Stump
52.1,"Jadeja to Labuschagne, no run",â€¢,"fuller, stays in his crease and gently pats it to the bowler's right",Full,Unknown
51.6,"Ashwin to Smith, no run",â€¢,"goes across and shoulders arms, off-break spins from off to strike him on the left pad and rolls away",Unknown,Off Stump
51.5,"Ashwin to Labuschagne, 1 run",1,"down the track to this flighted ball on leg, and whips it off his toes through midwicket",Unknown,Off Stump
51.4,"Ashwin to Labuschagne, no run",â€¢,"length outside off, quicker, mis-times his punch to cover",Good,Outside Off
51.3,"Ashwin to Labuschagne, no run",â€¢,"looking to be aggressive is Marnus. Goes for the hard sweep, doesn't connect. Ball rolls to keeper off pad",Unknown,Off Stump
51.2,"Ashwin to Labuschagne, no run",â€¢,takes a step down and thumps a drive to the bowler's left but Ashwin does well to stick his hand out and stop it,Unknown,Unknown
51.1,"Ashwin to Labuschagne, no run",â€¢,"tossed up, flicked to midwicket",Full,Unknown
50.6,"Jadeja to Smith, no run",â€¢,"fuller, defended down the pitch on the front foot",Full,Unknown
50.5,"Jadeja to Smith, no run",â€¢,"flatter, quicker, shorter, bounces a bit more than Smith expected and he can't time his cut very well. Point fields",Good,Outside Off
50.4,"Jadeja to Smith, no run",â€¢,"good length outside off, stays beside it and steers to point with bat away from body",Good,Outside Off
50.3,"Jadeja to Smith, no run",â€¢,"length on off, defended",Good,Off Stump
50.2,"Jadeja to Smith, no run",â€¢,"length ball, goes back and flicks, but short leg fields",Good,Leg Stump
50.1,"Jadeja to Smith, no run",â€¢,"fuller on the stumps, stays legside of the ball with his pad and defends",Full,Leg Stump
49.6,"Ashwin to Labuschagne, no run",â€¢,"tossed up nicely, down the track and flicked well, but straight to midwicket. Rohit's been excellent there today, and he fields and has a shy at the non-striker's end.",Full,Unknown
49.5,"Ashwin to Labuschagne, no run",â€¢,tossed up and defended on the front foot,Full,Unknown
49.4,"Ashwin to Labuschagne, no run",â€¢,down the track and defends,Unknown,Unknown
49.3,"Ashwin to Smith, 1 run",1,"tossed up, pushed to long-on",Full,Unknown
49.2,"Ashwin to Smith, no run",â€¢,"a bit of an animated appeal, for a bat pad catch but I don't think he got any bat on it. Rahane doesn't think so either and doesn't review. Good ball, tossed up outside off and spinning in to defeat his forward prod, takes the top of the pad and pops up, Pant and short leg both go for it, Pant holds it. Rahane almost reviewed, but then didn't",Full,Outside Off
49.1,"Ashwin to Labuschagne, 1 run",1,"length on the pads, pushed through midwicket",Good,Leg Stump
48.6,"Jadeja to Smith, no run",â€¢,"fuller on the stumps, defended on the front foot",Full,Unknown
48.5,"Jadeja to Smith, no run",â€¢,"well outside off, full ball, Smith not tempted into driving at it",Full,Outside Off
48.4,"Jadeja to Smith, no run",â€¢,"fuller on the stumps, defended to cover from the crease",Full,Outside Off
48.3,"Jadeja to Smith, no run",â€¢,"stays back this time, pitches on leg and turns a bit, keeps it down",Unknown,Leg Stump
48.2,"Jadeja to Smith, no run",â€¢,"spots him coming down and bowls it flatter and shorter, defended back",Good,Unknown
48.1,"Jadeja to Smith, no run",â€¢,"fuller, driven to cover",Full,Outside Off
47.6,"Ashwin to Labuschagne, no run",â€¢,"down the track again, Ashwin shortens length again, Marnus happy to pat it back in defence",Good,Unknown
47.5,"Ashwin to Labuschagne, no run",â€¢,"tossed up on off, big stride forward to defend",Full,Off Stump
47.4,"Ashwin to Labuschagne, no run",â€¢,"flatter, he was looking to come down again, jabs it to midwicket",Good,Unknown
47.3,"Ashwin to Labuschagne, FOUR runs",4,"lovely. Confident shot. Dances down the track, gets to the pitch and shows the full face while lofting it straight back over the bowler's head. One bounce into the fence",Full,Unknown
47.2,"Ashwin to Labuschagne, no run",â€¢,"tossed up, comes on the front foot to turn it to the short leg fielder",Full,Leg Stump
47.1,"Ashwin to Labuschagne, no run",â€¢,"saw him coming down and bowled it flatter, he adjusts and taps it towards midwicket",Good,Unknown
46.6,"Siraj to Smith, no run",â€¢,"fuller on off, defended towards mid-on",Full,Off Stump
46.5,"Siraj to Smith, no run",â€¢,"length around off, blocked back to the bowler",Good,Off Stump
46.4,"Siraj to Labuschagne, 1 run",1,"length ball angling into him, uses wrists to flick through midwicket",Good,Unknown
46.3,"Siraj to Labuschagne, no run",â€¢,"too full, picked off his pads, but good work by Rohit at midwicket again, diving to his right to stop it",Full,Off Stump
46.2,"Siraj to Labuschagne, no run",â€¢,"fuller, pushed to mid-on",Full,Unknown
46.1,"Siraj to Labuschagne, no run",â€¢,"back of length on off, gets right behind it to defend",Good,Off Stump
45.6,"Ashwin to Labuschagne, 1 run",1,"down the track again, uses wrists to work this between midwicket and mid-on. A diving midwicket gets a hand to it but can't prevent a single",Good,Unknown
45.5,"Ashwin to Labuschagne, no run",â€¢,"hangs back this time, length ball on off, turns it with the spin, keeps it away from the short leg fielder",Good,Off Stump
45.4,"Ashwin to Labuschagne, no run",â€¢,"tossed up on legstump again, comes down the track to take it on the half volley and flicks, but to midwicket",Full,Leg Stump
45.3,"Ashwin to Smith, 1 run",1,clipped to square leg,Unknown,Leg Stump
45.2,"Ashwin to Smith, no run",â€¢,"ooooh almost. Ashwin draws a misjudgement from Smith but not enough to get the wicket. Drifts in to him and loops nicely, Smith beaten as he's stepping down to drive, hit on the pad and it rolls to slip",Unknown,Outside Off
45.1,"Ashwin to Smith, no run",â€¢,"tossed up, bit of drift into him, comes on the front foot to flick to midwicket",Full,Unknown
44.6,"Siraj to Labuschagne, no run",â€¢,"length around the fourth stump, patted back down the pitch",Good,Unknown
44.5,"Siraj to Labuschagne, no run",â€¢,"back of a length on the stumps, pushed back to the bowler's right",Good,Unknown
44.4,"Siraj to Labuschagne, no run",â€¢,"good length on a fifth stump line, defended back down the pitch on the front foot",Good,Unknown
44.3,"Siraj to Labuschagne, no run",â€¢,punched back to the bowler,Unknown,Unknown
44.2,"Siraj to Labuschagne, no run",â€¢,"through him. Sharp movement from outside off, jags back in as Marnus is looking to play it into the offside, sneaks through between bat and body",Unknown,Outside Off
44.1,"Siraj to Labuschagne, no run",â€¢,"fuller, driven to mid-off",Full,Off Stump
43.6,"Ashwin to Labuschagne, 1 run",1,"down the track that time, gets to the pitch and pushes it to long-on",Good,Unknown
43.5,"Ashwin to Labuschagne, no run",â€¢,"floated up on off, he's hanging back and drives it gently from the crease to the bowler's left",Unknown,Off Stump
43.4,"Ashwin to Labuschagne, no run",â€¢,"flattish around off, gets down to paddle sweep it. can't beat backward square leg",Good,Off Stump
43.3,"Ashwin to Smith, 1 run",1,"down the track again, gets to the pitch and drives fluently to long-on. Very assured in his footwork",Good,Unknown
43.2,"Ashwin to Labuschagne, 1 run",1,"tossed up fuller, goes back and turns it off his pads through square",Full,Off Stump
43.1,"Ashwin to Smith, 1 run",1,"tossed up but he twirls the bat while flicking through midwicket, finishing with a flourish. Looking more and more like vintage Smith",Full,Unknown
42.6,"Siraj to Labuschagne, 2 runs",2,"straightens the line but the batsman does well to tickle it fine, taking one hand off the bat. Backward square leg has to run to his right to field",Unknown,Off Stump
42.5,"Siraj to Labuschagne, FOUR runs",4,"Marnus is stepping it up now. Too many full balls from Siraj this over, and he's happy to stride on the front foot and drive them. This one is through mid-on",Full,Unknown
42.4,"Siraj to Labuschagne, no run",â€¢,"fuller outside off, plays with an angled bat to point",Full,Outside Off
42.3,"Siraj to Labuschagne, FOUR runs",4,"peachy Too full outside off, and he unfurls a lovely cover drive to get to his fifty. Best way to get there",Full,Outside Off
42.2,"Siraj to Labuschagne, no run",â€¢,"ooh, inside edge onto pad and rolls to the keeper. was pushing away from body with no feet movement",Unknown,Leg Stump
42.1,"Siraj to Labuschagne, 2 runs",2,"authoritative drive on the front foot to a fuller ball outside off, creamed through extra cover",Full,Outside Off
41.6,"Ashwin to Smith, no run",â€¢,"nicely tossed up, going down leg, he pulls out of the nurdle and Pant gathers",Full,Leg Stump
41.5,"Ashwin to Smith, no run",â€¢,"tossed up very full, clipped off his toes, but straight to midwicket",Full,Off Stump
41.4,"Ashwin to Smith, no run",â€¢,"quicker one and fuller, he was hanging back, jabs his bat down in defence",Full,Unknown
41.3,"Ashwin to Smith, no run",â€¢,"nicely tossed up, comes on the front foot and flicks, but Rohit at midwicket dives to his right and stops it",Full,Unknown
41.2,"Ashwin to Smith, no run",â€¢,stays back to this tossed up one and lets it come on to the bat and works it to leg gully,Full,Outside Off
41.1,"Ashwin to Smith, FOUR runs",4,"Smith is up for the battle. Oh  yes he is. Down the track, to the pitch and lofts him over mid-on. This is a bowler that's troubled him through the series",Good,Unknown
40.6,"Saini to Smith, 1 run",1,"keeping to that leg stump line, Smith seemed to take a step across and wait, and once he knew where the ball was headed shuffled further and clipped it through square leg",Unknown,Leg Stump
40.5,"Saini to Smith, no run",â€¢,"goes for the straighter line again, Smith nudges it off his pads towards leg gully",Unknown,Outside Off
40.4,"Saini to Smith, no run",â€¢,"good length around the fourth stump, pushed to the bowler's left",Good,Unknown
40.3,"Saini to Smith, no run",â€¢,"length outside off, Smith with the trademark movement across and punches to midwicket",Good,Outside Off
40.2,"Saini to Labuschagne, 1 run",1,"very straight, worked off the pads through square leg",Unknown,Off Stump
40.1,"Saini to Labuschagne, no run",â€¢,"length ball on off, nudged to midwicket",Good,Off Stump
39.6,"Ashwin to Smith, FOUR runs",4,"tossed up on the stumps and Smith whips it through midwicket, finds the gap and another boundary",Full,Unknown
39.5,"Ashwin to Smith, no run",â€¢,"fuller on the stumps, pushes it towards mid-on, was looking for a single but it's not there",Full,Unknown
39.4,"Ashwin to Smith, no run",â€¢,"length ball on middle and leg, defended on the leg side",Good,Middle Stump
39.3,"Ashwin to Smith, no run",â€¢,uses his feet and pushes it back towards the bowler,Unknown,Unknown
39.2,"Ashwin to Smith, no run",â€¢,"length ball around off, stays back and defends",Good,Off Stump
39.1,"Ashwin to Labuschagne, 1 run",1,"fuller around off, pushes it towards extra cover",Full,Outside Off
38.6,"Saini to Labuschagne, 1 run",1,"short of length around off, goes back and turns it towards square leg",Good,Off Stump
38.5,"Saini to Labuschagne, no run",â€¢,"length ball on the pads, flicked towards backward square leg",Good,Leg Stump
38.4,"Saini to Labuschagne, no run",â€¢,"length ball around off, gets on his toes and defends",Good,Off Stump
38.3,"Saini to Labuschagne, no run",â€¢,"length ball around off, stays in the crease and defends",Good,Off Stump
38.2,"Saini to Smith, 1 run",1,"fuller and angling in, flicked towards midwicket",Full,Unknown
38.1,"Saini to Smith, no run",â€¢,"length ball but down the leg side, Smith moves across and looks to glance first before taking his bat away at the last moment",Good,Leg Stump
37.6,"Bumrah to Labuschagne, no run",â€¢,"fuller on the stumps, flicked towards short midwicket",Full,Unknown
37.5,"Bumrah to Labuschagne, no run",â€¢,"fuller around off, defended from the front foot with bat and pad next to each other",Full,Off Stump
37.4,"Bumrah to Labuschagne, no run",â€¢,"fuller around off, pushes it towards mid-on once again",Full,Off Stump
37.3,"Bumrah to Labuschagne, no run",â€¢,"length ball on the stumps, defended towards mid-on",Good,Unknown
37.2,"Bumrah to Smith, 1 run",1,"length ball around off, goes back and across to tap it towards midwicket",Good,Off Stump
37.1,"Bumrah to Labuschagne, 1 run",1,"length ball around off, looks to defend but the ball hits the outer half and rolls towards the gully region",Good,Outside Off
36.6,"Saini to Smith, no run",â€¢,"length ball on middle and leg, turned towards midwicket this time",Good,Middle Stump
36.5,"Saini to Smith, FOUR runs",4,"another boundary, the Indians thought they had him there though. Was a length ball on middle and leg, Smith went for the flick, was in the air for a while, Vihari dived to his left from backward square leg but couldn't get there",Good,Middle Stump
36.4,"Saini to Smith, no run",â€¢,"once again on the fuller side but just outside off this time, defended back",Full,Outside Off
36.3,"Saini to Smith, FOUR runs",4,"make that two as Saini bowls another full delivery, and Smith just presents the full face of the bat and it races past mid-on",Full,Unknown
36.2,"Saini to Labuschagne, 1 run",1,"length ball on middle and leg, flicked towards fine leg",Good,Middle Stump
36.1,"Saini to Labuschagne, no run",â€¢,"length ball in the corridor, left alone",Good,Outside Off
35.6,"Bumrah to Smith, FOUR runs",4,"fuller around off and driven past mid-off, gets his first boundary",Full,Off Stump
35.5,"Bumrah to Smith, no run",â€¢,"a bouncer this time, Smith ducks under it without any fuss",Short,Unknown
35.4,"Bumrah to Smith, no run",â€¢,"length ball around off, defended down the wicket",Good,Off Stump
35.3,"Bumrah to Smith, no run",â€¢,"length ball around off, stays back and defends again",Good,Off Stump
35.2,"Bumrah to Smith, no run",â€¢,"fuller around off, comes forward and blocks",Full,Off Stump
35.1,"Bumrah to Smith, no run",â€¢,"length ball at the stumps, Smith was moving towards the off side. Had to defend in the end",Good,Off Stump
34.6,"Saini to Labuschagne, no run",â€¢,"length ball around off, stays back and defends",Good,Off Stump
34.5,"Saini to Labuschagne, no run",â€¢,"another full delivery, punched towards mid-on but Jadeja makes a diving stop to his left",Full,Unknown
34.4,"Saini to Labuschagne, no run",â€¢,"length ball around off, stays back and defends",Good,Off Stump
34.3,"Saini to Smith, 1 run",1,"too full, clipped towards the right of mid-on to get off mark",Full,Off Stump
34.3,"Saini to Smith, (no ball)",1nb,"fuller on the stumps, defended by Smith but Saini has bowled a big no-ball here",Full,Unknown
34.2,"Saini to Pucovski, OUT",W,"one debutant gets another. Full and fast, Pucovski moved across and looked to flick it away. His head though was falling over and he missed it altogether. No inside edge. Labuschagne is having a chat with him but no review taken and Pucovski's maiden Test innings comes to an end. The impact was umpire's call and it would have gone on to hit off and middle",Full,Off Stump
34.1,"Saini to Labuschagne, 1 run",1,"fuller on the pads, flicked towards square leg where the fielder fumbles and concedes a single. These two have added 100 now",Full,Leg Stump
33.6,"Bumrah to Pucovski, 2 runs",2,"short outside off, Pucovski takes it from there. Not in the complete control but perhaps he knew there was no deep square leg. He gets two as it lands safely",Short,Outside Off
33.5,"Bumrah to Pucovski, no run",â€¢,short but too short and down the leg side as well. Pucovski doesn't have any problems dealing with that,Short,Leg Stump
33.4,"Bumrah to Pucovski, no run",â€¢,"length ball around middle and off, defended towards mid-on from the back foot",Good,Off Stump
33.3,"Bumrah to Labuschagne, 3 runs",3,fuller again and punched firmly this time to the left of Ashwin at mid-on. He puts in the chase to keep it to three,Full,Unknown
33.2,"Bumrah to Labuschagne, no run",â€¢,"fuller around off, pushes it towards mid-on",Full,Off Stump
33.1,"Bumrah to Labuschagne, no run",â€¢,"length ball around off, stays back and defends",Good,Off Stump
32.6,"Saini to Labuschagne, 1 run",1,"length ball around off, played with the soft hands towards covers, an early call for a single and comfortably done in the end",Good,Outside Off
32.5,"Saini to Labuschagne, no run",â€¢,"length ball around off, looks to drop and run but the fielder was quickly approaching the ball",Good,Off Stump
32.4,"Saini to Pucovski, 3 runs",3,"fuller around off, comes forward and pushes it towards mid-on, just with the chase and the slide to keep it to three",Full,Off Stump
32.3,"Saini to Pucovski, no run",â€¢,"length ball around off, 137.2kph, defended towards mid-on",Good,Off Stump
32.2,"Saini to Pucovski, no run",â€¢,"length ball outside off, punched towards extra cover",Good,Outside Off
